Case,Activity,Timestamp,Resource,label
935,perform checks,2023-11-23 23:00:07.578,Clerk-000005,
935,make decision,2023-11-23 23:08:44.459,Manager-000001,
935,notify reject,2023-11-23 23:20:24.927,Manager-000003,
935,time out,2023-11-23 23:43:43.165,,
935,event 13 end,2023-11-23 23:43:53.165,,
936,check for completeness,2023-11-23 22:38:12.185,Clerk-000001,
936,new online application received,2023-11-23 22:38:12.185,,
936,perform checks,2023-11-23 23:17:08.065,Clerk-000006,
936,make decision,2023-11-23 23:21:04.450,Manager-000004,
936,notify accept,2023-11-23 23:28:06.415,Manager-000006,
936,deliver card,2023-11-23 23:28:51.409,Manager-000005,
936,event 13 end,2023-11-23 23:29:25.688,,
937,check for completeness,2023-11-24 00:36:12.541,Clerk-000004,
937,new online application received,2023-11-24 00:36:12.541,,
937,perform checks,2023-11-24 00:40:40.789,Clerk-000003,
937,make decision,2023-11-24 01:07:36.579,Manager-000002,
937,notify reject,2023-11-24 01:15:48.247,Manager-000004,
937,time out,2023-11-24 01:16:40.240,,
937,event 13 end,2023-11-24 01:16:50.240,,
938,check for completeness,2023-11-24 00:38:02.966,Clerk-000002,
938,new online application received,2023-11-24 00:38:02.966,,
938,request info,2023-11-24 01:10:59.667,Manager-000001,
938,info received,2023-11-24 01:12:58.396,,
938,check for completeness,2023-11-24 01:13:08.396,Clerk-000001,
938,perform checks,2023-11-24 01:22:33.890,Clerk-000003,synonymous label('Perform checks')
938,make decision,2023-11-24 01:41:52.125,Manager-000005,
938,notify reject,2023-11-24 01:47:41.471,Manager-000002,
938,review request received,2023-11-24 01:57:18.911,,
938,check for completeness,2023-11-24 01:57:28.911,Clerk-000005,
938,request info,2023-11-24 02:23:59.760,Manager-000002,
938,info received,2023-11-24 02:29:54.535,,
938,check for completeness,2023-11-24 02:30:04.535,Clerk-000003,
938,perform checks,2023-11-24 02:32:20.185,Clerk-000005,synonymous label('Perform checks')
938,make decision,2023-11-24 02:34:47.862,Manager-000005,
938,notify reject,2023-11-24 02:42:26.741,Manager-000006,
938,time out,2023-11-24 02:55:49.548,,
938,event 13 end,2023-11-24 02:55:59.548,,
939,check for completeness,2023-11-24 01:03:09.242,Clerk-000005,
939,new online application received,2023-11-24 01:03:09.242,,
939,perform checks,2023-11-24 01:28:39.325,Clerk-000002,
939,make decision,2023-11-24 01:28:41.428,Manager-000006,
939,notify accept,2023-11-24 01:56:05.560,Manager-000004,
939,deliver card,2023-11-24 01:58:34.499,Manager-000005,
939,event 13 end,2023-11-24 02:05:58.271,,
940,check for completeness,2023-11-24 01:15:48.537,Clerk-000006,
940,new online application received,2023-11-24 01:15:48.537,,
940,perform checks,2023-11-24 01:17:43.580,Clerk-000004,synonymous label('Perform checks')
940,make decision,2023-11-24 01:44:09.769,Manager-000001,
940,notify reject,2023-11-24 01:56:07.069,Manager-000003,
940,time out,2023-11-24 02:20:34.870,,
940,event 13 end,2023-11-24 02:20:44.870,,
941,check for completeness,2023-11-24 01:31:51.928,Clerk-000006,
941,new online application received,2023-11-24 01:31:51.928,,
941,request info,2023-11-24 01:43:38.041,Manager-000003,
941,info received,2023-11-24 01:45:14.223,,
941,check for completeness,2023-11-24 01:45:24.223,Clerk-000001,
941,request info,2023-11-24 02:06:03.142,Manager-000006,
941,info received,2023-11-24 02:25:16.638,,
941,check for completeness,2023-11-24 02:25:26.638,Clerk-000004,
941,perform checks,2023-11-24 02:28:53.816,Clerk-000001,
941,make decision,2023-11-24 02:42:36.093,Manager-000002,
941,notify reject,2023-11-24 03:06:08.904,Manager-000005,
941,review request received,2023-11-24 03:08:16.999,,
941,check for completeness,2023-11-24 03:08:26.999,Clerk-000004,
941,perform checks,2023-11-24 03:13:09.149,Clerk-000006,
941,make decision,2023-11-24 03:46:12.680,Manager-000002,
941,notify accept,2023-11-24 03:57:48.849,Manager-000004,
941,deliver card,2023-11-24 04:21:55.063,Manager-000003,
941,event 13 end,2023-11-24 04:27:03.175,,
942,check for completeness,2023-11-24 02:09:06.672,Clerk-000002,
942,new online application received,2023-11-24 02:09:06.672,,
942,perform checks,2023-11-24 02:11:15.879,Clerk-000003,
942,make decision,2023-11-24 02:20:40.575,Manager-000001,
942,notify reject,2023-11-24 02:34:10.731,Manager-000004,
942,time out,2023-11-24 02:48:27.172,,
942,event 13 end,2023-11-24 02:48:37.172,,
943,check for completeness,2023-11-24 02:24:15.435,Clerk-000006,
943,new online application received,2023-11-24 02:24:15.435,,
943,perform checks,2023-11-24 02:29:03.709,Clerk-000002,
943,make decision,2023-11-24 02:41:52.592,Manager-000003,
943,notify accept,2023-11-24 02:58:49.453,Manager-000001,
943,deliver card,2023-11-24 03:06:42.917,Manager-000004,
943,event 13 end,2023-11-24 03:10:38.840,,
944,check for completeness,2023-11-24 03:24:26.785,Clerk-000003,
944,new online application received,2023-11-24 03:24:26.785,,
944,request info,2023-11-24 03:39:16.875,Manager-000006,
944,info received,2023-11-24 03:46:37.898,,
944,check for completeness,2023-11-24 03:46:47.898,Clerk-000001,
944,request info,2023-11-24 04:06:08.920,Manager-000006,
944,info received,2023-11-24 04:07:41.352,,
944,check for completeness,2023-11-24 04:07:51.352,Clerk-000004,
944,perform checks,2023-11-24 04:40:50.534,Clerk-000005,synonymous label('Perform checks')
944,make decision,2023-11-24 05:01:52.641,Manager-000001,
944,notify reject,2023-11-24 05:07:28.013,Manager-000002,
944,review request received,2023-11-24 05:08:01.306,,
944,check for completeness,2023-11-24 05:08:11.306,Clerk-000003,
944,request info,2023-11-24 05:15:25.362,Manager-000006,
944,info received,2023-11-24 05:34:35.773,,
944,check for completeness,2023-11-24 05:34:45.773,Clerk-000002,
944,perform checks,2023-11-24 06:07:00.992,Clerk-000006,synonymous label('Perform checks')
944,make decision,2023-11-24 06:17:56.248,Manager-000005,
944,notify accept,2023-11-24 06:22:35.465,Manager-000004,
944,deliver card,2023-11-24 06:33:42.227,Manager-000003,
944,event 13 end,2023-11-24 06:35:50.227,,
945,check for completeness,2023-11-24 03:36:59.187,Clerk-000005,
945,new online application received,2023-11-24 03:36:59.187,,
945,perform checks,2023-11-24 03:38:56.905,Clerk-000002,
945,make decision,2023-11-24 03:44:13.178,Manager-000003,
945,notify accept,2023-11-24 03:49:48.438,Manager-000001,
945,deliver card,2023-11-24 03:55:24.962,Manager-000005,
945,event 13 end,2023-11-24 04:14:02.904,,
946,check for completeness,2023-11-24 06:42:08.979,Clerk-000001,
946,new online application received,2023-11-24 06:42:08.979,,
946,request info,2023-11-24 06:46:36.914,Manager-000001,
946,info received,2023-11-24 06:46:57.308,,
946,check for completeness,2023-11-24 06:47:07.308,Clerk-000004,
946,request info,2023-11-24 06:59:37.467,Manager-000002,
946,info received,2023-11-24 07:04:37.752,,
946,check for completeness,2023-11-24 07:04:47.752,Clerk-000005,
946,perform checks,2023-11-24 07:16:08.667,Clerk-000003,synonymous label('Perform checks')
946,make decision,2023-11-24 07:36:02.500,Manager-000005,
946,notify accept,2023-11-24 07:36:24.499,Manager-000004,
946,deliver card,2023-11-24 07:55:05.893,Manager-000001,
946,event 13 end,2023-11-24 08:05:19.744,,
947,check for completeness,2023-11-24 07:20:46.923,Clerk-000002,
947,new online application received,2023-11-24 07:20:46.923,,
947,request info,2023-11-24 07:24:36.414,Manager-000006,
947,info received,2023-11-24 07:26:34.052,,
947,check for completeness,2023-11-24 07:26:44.052,Clerk-000006,
947,perform checks,2023-11-24 07:30:13.422,Clerk-000001,
947,make decision,2023-11-24 07:50:31.754,Manager-000003,
947,notify accept,2023-11-24 08:13:16.735,Manager-000002,
947,deliver card,2023-11-24 08:15:05.080,Manager-000006,
947,event 13 end,2023-11-24 08:16:38.678,,
948,check for completeness,2023-11-24 10:48:02.870,Clerk-000004,
948,new online application received,2023-11-24 10:48:02.870,,
948,perform checks,2023-11-24 10:58:27.575,Clerk-000005,synonymous label('Perform checks')
948,make decision,2023-11-24 10:59:58.290,Manager-000005,
948,notify reject,2023-11-24 11:04:58.303,Manager-000004,
948,time out,2023-11-24 11:15:35.598,,
948,event 13 end,2023-11-24 11:15:45.598,,
949,check for completeness,2023-11-24 11:37:03.654,Clerk-000002,
949,new online application received,2023-11-24 11:37:03.654,,
949,perform checks,2023-11-24 11:58:19.187,Clerk-000001,
949,make decision,2023-11-24 12:01:31.334,Manager-000003,
949,notify reject,2023-11-24 12:15:43.279,Manager-000006,
949,time out,2023-11-24 12:20:58.701,,
949,event 13 end,2023-11-24 12:21:08.701,,
950,check for completeness,2023-11-24 11:40:22.389,Clerk-000006,
950,new online application received,2023-11-24 11:40:22.389,,
950,request info,2023-11-24 11:48:09.881,Manager-000001,
950,info received,2023-11-24 11:57:20.683,,
950,check for completeness,2023-11-24 11:57:30.683,Clerk-000003,
950,perform checks,2023-11-24 12:04:28.328,Clerk-000004,
950,make decision,2023-11-24 12:15:19.894,Manager-000002,
950,notify reject,2023-11-24 12:25:14.249,Manager-000005,
950,time out,2023-11-24 12:34:22.407,,
950,event 13 end,2023-11-24 12:34:32.407,,
951,check for completeness,2023-11-24 12:37:23.848,Clerk-000005,
951,new online application received,2023-11-24 12:37:23.848,,
951,request info,2023-11-24 12:43:22.631,Manager-000004,
951,info received,2023-11-24 12:56:39.958,,
951,check for completeness,2023-11-24 12:56:49.958,Clerk-000001,
951,request info,2023-11-24 12:59:31.750,Manager-000003,
951,info received,2023-11-24 13:28:00.398,,
951,check for completeness,2023-11-24 13:28:10.398,Clerk-000003,
951,request info,2023-11-24 13:30:56.414,Manager-000002,
951,info received,2023-11-24 14:04:45.872,,
951,check for completeness,2023-11-24 14:04:55.872,Clerk-000006,
951,perform checks,2023-11-24 14:22:04.980,Clerk-000001,synonymous label('Perform checks')
951,make decision,2023-11-24 14:25:56.781,Manager-000003,
951,notify reject,2023-11-24 14:32:38.797,Manager-000006,
951,time out,2023-11-24 14:39:32.623,,
951,event 13 end,2023-11-24 14:39:42.623,,
952,check for completeness,2023-11-24 12:46:14.193,Clerk-000006,
952,new online application received,2023-11-24 12:46:14.193,,
952,request info,2023-11-24 12:48:09.617,Manager-000001,
952,info received,2023-11-24 12:52:58.172,,
952,check for completeness,2023-11-24 12:53:08.172,Clerk-000002,
952,request info,2023-11-24 13:23:59.469,Manager-000006,
952,info received,2023-11-24 13:31:04.783,,
952,check for completeness,2023-11-24 13:31:14.783,Clerk-000004,
952,perform checks,2023-11-24 13:33:00.151,Clerk-000005,
952,make decision,2023-11-24 13:42:51.567,Manager-000005,
952,notify accept,2023-11-24 13:45:43.224,Manager-000001,
952,deliver card,2023-11-24 13:46:38.778,Manager-000004,
952,event 13 end,2023-11-24 13:47:29.760,,
953,check for completeness,2023-11-24 14:28:27.425,Clerk-000002,
953,new online application received,2023-11-24 14:28:27.425,,
953,perform checks,2023-11-24 14:37:43.134,Clerk-000003,
953,make decision,2023-11-24 14:43:29.458,Manager-000005,
953,notify accept,2023-11-24 14:52:32.980,Manager-000001,
953,deliver card,2023-11-24 14:53:56.070,Manager-000004,
953,event 13 end,2023-11-24 14:57:40.809,,
954,check for completeness,2023-11-24 15:41:26.988,Clerk-000004,
954,new online application received,2023-11-24 15:41:26.988,,
954,perform checks,2023-11-24 15:55:46.197,Clerk-000005,synonymous label('Perform checks')
954,make decision,2023-11-24 16:34:10.874,Manager-000002,
954,notify reject,2023-11-24 16:49:01.775,Manager-000006,
954,review request received,2023-11-24 17:02:05.963,,
954,check for completeness,2023-11-24 17:02:15.963,Clerk-000004,
954,request info,2023-11-24 17:08:02.907,Manager-000001,
954,info received,2023-11-24 17:13:10.278,,
954,check for completeness,2023-11-24 17:13:20.278,Clerk-000003,
954,request info,2023-11-24 17:22:58.554,Manager-000002,
954,info received,2023-11-24 17:47:52.108,,
954,check for completeness,2023-11-24 17:48:02.108,Clerk-000006,
954,perform checks,2023-11-24 18:09:49.826,Clerk-000001,synonymous label('Perform checks')
954,make decision,2023-11-24 18:11:08.790,Manager-000003,
954,notify reject,2023-11-24 18:29:10.895,Manager-000006,
954,review request received,2023-11-24 18:37:36.244,,
954,check for completeness,2023-11-24 18:37:46.244,Clerk-000006,
954,request info,2023-11-24 18:46:05.547,Manager-000003,
954,info received,2023-11-24 18:47:12.033,,
954,check for completeness,2023-11-24 18:47:22.033,Clerk-000004,
954,request info,2023-11-24 18:48:47.139,Manager-000005,
954,info received,2023-11-24 18:49:18.762,,
954,check for completeness,2023-11-24 18:49:28.762,Clerk-000003,
954,request info,2023-11-24 19:18:09.887,Manager-000005,
954,info received,2023-11-24 19:32:33.965,,
954,check for completeness,2023-11-24 19:32:43.965,Clerk-000004,
954,perform checks,2023-11-24 19:51:53.229,Clerk-000005,synonymous label('Perform checks')
954,make decision,2023-11-24 19:57:25.088,Manager-000001,
954,notify reject,2023-11-24 20:16:08.417,Manager-000003,
954,time out,2023-11-24 20:32:33.820,,
954,event 13 end,2023-11-24 20:32:43.820,,
955,check for completeness,2023-11-24 16:22:00.163,Clerk-000006,
955,new online application received,2023-11-24 16:22:00.163,,
955,perform checks,2023-11-24 16:33:26.214,Clerk-000001,
955,make decision,2023-11-24 16:35:23.054,Manager-000003,
955,notify accept,2023-11-24 17:11:49.103,Manager-000004,
955,deliver card,2023-11-24 17:20:15.600,Manager-000005,
955,event 13 end,2023-11-24 17:20:44.747,,
956,check for completeness,2023-11-24 16:53:47.868,Clerk-000002,
956,new online application received,2023-11-24 16:53:47.868,,
956,perform checks,2023-11-24 17:08:58.488,Clerk-000006,
956,make decision,2023-11-24 17:12:16.558,Manager-000002,
956,notify accept,2023-11-24 17:12:20.739,Manager-000006,
956,deliver card,2023-11-24 17:17:58.206,Manager-000003,
956,event 13 end,2023-11-24 17:19:26.201,,
957,check for completeness,2023-11-24 16:56:03.028,Clerk-000003,
957,new online application received,2023-11-24 16:56:03.028,,
957,request info,2023-11-24 16:59:07.346,Manager-000005,
957,info received,2023-11-24 17:12:10.114,,
957,check for completeness,2023-11-24 17:12:20.114,Clerk-000005,
957,request info,2023-11-24 17:25:15.810,Manager-000006,
957,info received,2023-11-24 17:34:02.360,,
957,check for completeness,2023-11-24 17:34:12.360,Clerk-000004,
957,request info,2023-11-24 18:12:50.994,Manager-000004,
957,info received,2023-11-24 18:28:01.131,,
957,check for completeness,2023-11-24 18:28:11.131,Clerk-000005,
957,perform checks,2023-11-24 18:35:35.092,Clerk-000002,
957,make decision,2023-11-24 18:35:53.254,Manager-000002,
957,notify accept,2023-11-24 18:38:15.262,Manager-000004,
957,deliver card,2023-11-24 18:49:18.657,Manager-000006,
957,event 13 end,2023-11-24 18:58:04.479,,
958,check for completeness,2023-11-24 17:12:48.111,Clerk-000001,
958,new online application received,2023-11-24 17:12:48.111,,
958,request info,2023-11-24 17:24:09.160,Manager-000001,
958,info received,2023-11-24 17:44:27.543,,
958,check for completeness,2023-11-24 17:44:37.543,Clerk-000002,
958,perform checks,2023-11-24 17:57:26.327,Clerk-000003,
958,make decision,2023-11-24 18:21:21.696,Manager-000005,
958,notify reject,2023-11-24 18:33:00.969,Manager-000001,
958,time out,2023-11-24 18:44:21.274,,
958,event 13 end,2023-11-24 18:44:31.274,,
959,check for completeness,2023-11-24 18:42:24.887,Clerk-000001,
959,new online application received,2023-11-24 18:42:24.887,,
959,perform checks,2023-11-24 18:49:46.512,Clerk-000005,
959,make decision,2023-11-24 18:51:11.711,Manager-000002,
959,notify accept,2023-11-24 18:55:25.725,Manager-000001,
959,deliver card,2023-11-24 19:04:05.489,Manager-000003,
959,event 13 end,2023-11-24 19:29:51.050,,
960,check for completeness,2023-11-24 19:05:59.718,Clerk-000002,
960,new online application received,2023-11-24 19:05:59.718,,
960,perform checks,2023-11-24 19:16:06.795,Clerk-000006,
960,make decision,2023-11-24 19:18:05.032,Manager-000004,
960,notify reject,2023-11-24 19:18:36.587,Manager-000002,
960,time out,2023-11-24 19:18:48.640,,
960,event 13 end,2023-11-24 19:18:58.640,,
961,check for completeness,2023-11-24 19:45:56.365,Clerk-000001,
961,new online application received,2023-11-24 19:45:56.365,,
961,request info,2023-11-24 19:57:04.729,Manager-000006,
961,info received,2023-11-24 20:01:59.456,,
961,check for completeness,2023-11-24 20:02:09.456,Clerk-000002,
961,request info,2023-11-24 20:10:56.399,Manager-000004,
961,info received,2023-11-24 20:12:04.998,,
961,check for completeness,2023-11-24 20:12:14.998,Clerk-000006,
961,perform checks,2023-11-24 20:12:22.717,Clerk-000003,
961,make decision,2023-11-24 20:13:56.329,Manager-000002,
961,notify reject,2023-11-24 20:29:02.839,Manager-000005,
961,review request received,2023-11-24 20:34:24.965,,
961,check for completeness,2023-11-24 20:34:34.965,Clerk-000004,
961,request info,2023-11-24 20:36:30.206,Manager-000006,
961,info received,2023-11-24 20:46:41.625,,
961,check for completeness,2023-11-24 20:46:51.625,Clerk-000001,
961,perform checks,2023-11-24 20:52:00.977,Clerk-000002,
961,make decision,2023-11-24 20:53:26.482,Manager-000004,
961,notify reject,2023-11-24 20:59:01.105,Manager-000001,
961,review request received,2023-11-24 21:00:04.285,,
961,check for completeness,2023-11-24 21:00:14.285,Clerk-000006,
961,request info,2023-11-24 21:12:37.428,Manager-000002,
961,info received,2023-11-24 21:21:35.911,,
961,check for completeness,2023-11-24 21:21:45.911,Clerk-000001,
961,perform checks,2023-11-24 21:43:55.931,Clerk-000006,
961,make decision,2023-11-24 22:14:05.539,Manager-000004,
961,notify accept,2023-11-24 22:20:49.705,Manager-000002,
961,deliver card,2023-11-24 22:26:52.279,Manager-000003,
961,event 13 end,2023-11-24 22:35:49.032,,
962,check for completeness,2023-11-24 20:51:09.204,Clerk-000005,
962,new online application received,2023-11-24 20:51:09.204,,
962,perform checks,2023-11-24 21:25:47.181,Clerk-000002,
962,make decision,2023-11-24 22:17:19.963,Manager-000001,
962,notify accept,2023-11-24 22:43:46.192,Manager-000005,
962,deliver card,2023-11-24 22:54:02.431,Manager-000006,
962,event 13 end,2023-11-24 22:58:39.732,,
963,check for completeness,2023-11-24 21:10:14.672,Clerk-000003,
963,new online application received,2023-11-24 21:10:14.672,,
963,perform checks,2023-11-24 21:16:40.132,Clerk-000004,
963,make decision,2023-11-24 21:21:17.783,Manager-000003,
963,notify accept,2023-11-24 21:40:59.269,Manager-000005,
963,deliver card,2023-11-24 21:52:38.702,Manager-000006,
963,event 13 end,2023-11-24 21:57:54.601,,
964,check for completeness,2023-11-25 00:28:22.628,Clerk-000003,
964,new online application received,2023-11-25 00:28:22.628,,
964,perform checks,2023-11-25 00:30:46.604,Clerk-000004,synonymous label('Perform checks')
964,make decision,2023-11-25 00:33:40.811,Manager-000004,
964,notify accept,2023-11-25 00:38:22.891,Manager-000002,
964,deliver card,2023-11-25 00:49:54.430,Manager-000003,
964,event 13 end,2023-11-27 01:06:20.562,,
965,check for completeness,2023-11-25 00:57:07.832,Clerk-000005,
965,new online application received,2023-11-25 00:57:07.832,,
965,request info,2023-11-27 01:09:04.474,Manager-000001,
965,info received,2023-11-27 01:12:45.775,,
965,check for completeness,2023-11-27 01:12:55.775,Clerk-000001,
965,perform checks,2023-11-27 01:30:41.876,Clerk-000003,synonymous label('Perform checks')
965,make decision,2023-11-27 01:37:29.199,Manager-000004,
965,notify reject,2023-11-27 02:00:32.883,Manager-000006,
965,time out,2023-11-27 02:01:58.290,,
965,event 13 end,2023-11-27 02:02:08.290,,
966,check for completeness,2023-11-27 01:15:13.893,Clerk-000006,
966,new online application received,2023-11-27 01:15:13.893,,
966,perform checks,2023-11-27 01:28:16.307,Clerk-000002,synonymous label('Perform checks')
966,make decision,2023-11-27 01:28:27.782,Manager-000005,
966,notify accept,2023-11-27 01:32:52.156,Manager-000006,
966,deliver card,2023-11-27 01:40:19.319,Manager-000002,
966,event 13 end,2023-11-27 01:56:53.169,,
967,check for completeness,2023-11-27 01:31:43.965,Clerk-000004,
967,new online application received,2023-11-27 01:31:43.965,,
967,request info,2023-11-27 01:45:31.679,Manager-000003,
967,info received,2023-11-27 01:45:58.233,,
967,check for completeness,2023-11-27 01:46:08.233,Clerk-000005,
967,perform checks,2023-11-27 01:50:41.276,Clerk-000006,
967,make decision,2023-11-27 01:51:18.391,Manager-000001,
967,notify reject,2023-11-27 01:51:47.353,Manager-000005,
967,review request received,2023-11-27 01:58:31.999,,
967,check for completeness,2023-11-27 01:58:41.999,Clerk-000001,
967,perform checks,2023-11-27 02:10:24.906,Clerk-000003,
967,make decision,2023-11-27 02:10:40.991,Manager-000001,
967,notify reject,2023-11-27 02:29:50.326,Manager-000002,
967,time out,2023-11-27 02:42:26.274,,
967,event 13 end,2023-11-27 02:42:36.274,,
968,check for completeness,2023-11-27 01:57:45.202,Clerk-000002,
968,new online application received,2023-11-27 01:57:45.202,,
968,request info,2023-11-27 02:05:29.236,Manager-000003,
968,info received,2023-11-27 02:29:26.251,,
968,check for completeness,2023-11-27 02:29:36.251,Clerk-000006,
968,perform checks,2023-11-27 02:37:04.538,Clerk-000001,
968,make decision,2023-11-27 02:37:09.571,Manager-000004,
968,notify accept,2023-11-27 02:37:42.889,Manager-000006,
968,deliver card,2023-11-27 02:41:52.942,Manager-000003,
968,event 13 end,2023-11-27 02:46:54.436,,
969,check for completeness,2023-11-27 02:17:22.044,Clerk-000004,
969,new online application received,2023-11-27 02:17:22.044,,
969,request info,2023-11-27 02:35:05.947,Manager-000005,
969,info received,2023-11-27 02:36:58.638,,
969,check for completeness,2023-11-27 02:37:08.638,Clerk-000003,
969,request info,2023-11-27 02:43:09.530,Manager-000001,
969,info received,2023-11-27 02:55:49.820,,
969,check for completeness,2023-11-27 02:55:59.820,Clerk-000004,
969,request info,2023-11-27 03:38:01.929,Manager-000006,
969,info received,2023-11-27 03:57:52.121,,
969,check for completeness,2023-11-27 03:58:02.121,Clerk-000002,
969,request info,2023-11-27 04:01:54.618,Manager-000001,
969,info received,2023-11-27 04:16:42.631,,
969,check for completeness,2023-11-27 04:16:52.631,Clerk-000002,
969,request info,2023-11-27 04:18:13.987,Manager-000006,
969,info received,2023-11-27 04:37:05.229,,
969,check for completeness,2023-11-27 04:37:15.229,Clerk-000006,
969,perform checks,2023-11-27 04:47:09.463,Clerk-000004,
969,make decision,2023-11-27 05:06:51.377,Manager-000006,
969,notify accept,2023-11-27 05:07:20.281,Manager-000001,
969,deliver card,2023-11-27 05:08:56.001,Manager-000002,
969,event 13 end,2023-11-27 05:20:19.065,,
970,check for completeness,2023-11-27 02:29:32.945,Clerk-000005,
970,new online application received,2023-11-27 02:29:32.945,,
970,request info,2023-11-27 02:58:53.869,Manager-000005,
970,info received,2023-11-27 03:19:23.106,,
970,check for completeness,2023-11-27 03:19:33.106,Clerk-000006,
970,perform checks,2023-11-27 03:35:45.643,Clerk-000001,
970,make decision,2023-11-27 03:44:37.887,Manager-000002,
970,notify reject,2023-11-27 03:46:21.154,Manager-000003,
970,review request received,2023-11-27 04:22:23.234,,
970,check for completeness,2023-11-27 04:22:33.234,Clerk-000003,
970,perform checks,2023-11-27 04:29:22.471,Clerk-000005,
970,make decision,2023-11-27 04:45:36.901,Manager-000002,
970,notify reject,2023-11-27 04:48:46.958,Manager-000005,
970,time out,2023-11-27 04:54:25.483,,
970,event 13 end,2023-11-27 04:54:35.483,,
971,check for completeness,2023-11-27 02:30:38.299,Clerk-000002,
971,new online application received,2023-11-27 02:30:38.299,,
971,request info,2023-11-27 03:16:08.457,Manager-000004,
971,info received,2023-11-27 03:55:40.609,,
971,check for completeness,2023-11-27 03:55:50.609,Clerk-000005,
971,perform checks,2023-11-27 04:06:02.785,Clerk-000006,
971,make decision,2023-11-27 04:09:53.394,Manager-000002,
971,notify accept,2023-11-27 04:29:30.873,Manager-000001,
971,deliver card,2023-11-27 04:37:44.474,Manager-000003,
971,event 13 end,2023-11-27 04:48:48.695,,
972,check for completeness,2023-11-27 03:52:21.860,Clerk-000003,
972,new online application received,2023-11-27 03:52:21.860,,
972,request info,2023-11-27 04:03:45.761,Manager-000005,
972,info received,2023-11-27 04:11:47.558,,
972,check for completeness,2023-11-27 04:11:57.558,Clerk-000004,
972,perform checks,2023-11-27 04:12:51.401,Clerk-000001,
972,make decision,2023-11-27 04:16:00.851,Manager-000004,
972,notify accept,2023-11-27 04:18:53.815,Manager-000005,
972,deliver card,2023-11-27 04:35:55.697,Manager-000004,
972,event 13 end,2023-11-27 04:48:49.290,,
973,check for completeness,2023-11-27 05:10:01.372,Clerk-000001,
973,new online application received,2023-11-27 05:10:01.372,,
973,perform checks,2023-11-27 05:34:26.096,Clerk-000005,
973,make decision,2023-11-27 06:06:21.375,Manager-000006,
973,notify reject,2023-11-27 06:07:53.021,Manager-000001,
973,time out,2023-11-27 06:18:49.898,,
973,event 13 end,2023-11-27 06:18:59.898,,
974,check for completeness,2023-11-27 05:10:52.301,Clerk-000002,
974,new online application received,2023-11-27 05:10:52.301,,
974,perform checks,2023-11-27 05:16:57.464,Clerk-000003,
974,make decision,2023-11-27 05:18:33.296,Manager-000003,
974,notify accept,2023-11-27 05:28:34.763,Manager-000004,
974,deliver card,2023-11-27 05:34:06.782,Manager-000005,
974,event 13 end,2023-11-27 05:34:59.200,,
975,check for completeness,2023-11-27 06:34:29.817,Clerk-000006,
975,new online application received,2023-11-27 06:34:29.817,,
975,perform checks,2023-11-27 07:02:43.806,Clerk-000004,
975,make decision,2023-11-27 07:18:07.989,Manager-000002,
975,notify reject,2023-11-27 07:21:50.570,Manager-000003,
975,review request received,2023-11-27 07:36:55.094,,
975,check for completeness,2023-11-27 07:37:05.094,Clerk-000002,
975,request info,2023-11-27 07:47:56.260,Manager-000005,
975,info received,2023-11-27 07:59:00.111,,
975,check for completeness,2023-11-27 07:59:10.111,Clerk-000003,
975,perform checks,2023-11-27 08:03:16.937,Clerk-000002,
975,make decision,2023-11-27 08:03:34.670,Manager-000006,
975,notify accept,2023-11-27 08:26:47.701,Manager-000002,
975,deliver card,2023-11-27 08:32:09.686,Manager-000003,
975,event 13 end,2023-11-27 08:36:52.070,,
976,check for completeness,2023-11-27 07:40:35.122,Clerk-000003,
976,new online application received,2023-11-27 07:40:35.122,,
976,request info,2023-11-27 07:47:02.879,Manager-000004,
976,info received,2023-11-27 07:55:05.333,,
976,check for completeness,2023-11-27 07:55:15.333,Clerk-000004,
976,perform checks,2023-11-27 07:57:14.638,Clerk-000001,
976,make decision,2023-11-27 08:10:34.536,Manager-000001,
976,notify reject,2023-11-27 08:22:52.413,Manager-000004,
976,time out,2023-11-27 08:27:05.769,,
976,event 13 end,2023-11-27 08:27:15.769,,
977,check for completeness,2023-11-27 07:41:49.218,Clerk-000001,
977,new online application received,2023-11-27 07:41:49.218,,
977,perform checks,2023-11-27 07:46:24.390,Clerk-000006,
977,make decision,2023-11-27 07:48:30.927,Manager-000006,
977,notify accept,2023-11-27 07:53:01.994,Manager-000001,
977,deliver card,2023-11-27 07:53:39.844,Manager-000002,
977,event 13 end,2023-11-27 08:10:44.525,,
978,check for completeness,2023-11-27 07:44:50.509,Clerk-000005,
978,new online application received,2023-11-27 07:44:50.509,,
978,request info,2023-11-27 07:59:54.233,Manager-000003,
978,info received,2023-11-27 08:11:02.721,,
978,check for completeness,2023-11-27 08:11:12.721,Clerk-000006,
978,request info,2023-11-27 08:24:44.013,Manager-000005,
978,info received,2023-11-27 08:35:37.752,,
978,check for completeness,2023-11-27 08:35:47.752,Clerk-000005,
978,perform checks,2023-11-27 08:55:18.084,Clerk-000001,
978,make decision,2023-11-27 09:06:46.155,Manager-000006,
978,notify reject,2023-11-27 09:08:46.851,Manager-000004,
978,time out,2023-11-27 09:14:27.529,,
978,event 13 end,2023-11-27 09:14:37.529,,
979,check for completeness,2023-11-27 08:30:09.777,Clerk-000004,
979,new online application received,2023-11-27 08:30:09.777,,
979,request info,2023-11-27 08:48:34.695,Manager-000001,
979,info received,2023-11-27 08:52:29.297,,
