190101 overage surcharge  a101 -> 190205 class 3b a205 (frequency = 3938, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_43uxwiP_20061115 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_44FvVBR_20080222 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_44QfpWO_20071219 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_44oPBOX_20060612 080000000000 (frequency = 1, performance = 691200.00)
1st outpatient consultation -> acceptance laboratory research_45AFYmb_20060830 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_45AyjQZ_20060227 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_45RJBuq_20070830 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_46ueUZl_20060914 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_47IBpsT_20060918 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_47MqhqR_20070326 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_47ZNiTJ_20060920 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_47voIOD_20070620 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_49FjNIT_20060619 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_49JPFeK_20060123 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_49hqcTf_20051206 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_49iiXds_20060511 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_50HTBue_20070416 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_50JeZiP_20051228 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_51ETNLM_20070713 080004000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_52GCmfD_20070129 080002000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_52hklON_20050815 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_52tLijt_20060412 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_53GapXt_20050827 080002000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_53qHxhi_20070919 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_53rtBpt_20060614 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_54kmiDe_20070516 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_55ADaQR_20070326 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_55knwJX_20071105 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_57yCFaB_20051027 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_57zCRcE_20050209 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_58rvlcM_20060413 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_58vAwJB_20060922 080003000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_60IkXUa_20080124 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_60QSlzB_20070530 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_61ulbTb_20070821 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_62BZQLi_20071127 080003000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_63mXipf_20080121 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_64NltMh_20051109 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_64vCAof_20070329 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_65CgLwj_20050209 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_66EvCWN_20071206 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_66shCoU_20060717 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_67AFIvl_20050216 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_67EMpvR_20060810 080003000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_67uczox_20060328 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_68EUDUm_20050224 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_69aolsG_20070928 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_69xULDc_20060119 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_70BfydU_20061213 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_71JINRp_20061122 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_71cyymE_20071227 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_71nAIMi_20080213 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_72BtIbJ_20060405 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_72jLFnu_20071022 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_73FMJXp_20061205 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_73LDXkG_20060403 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_73kYhgU_20070416 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_74bNHpt_20070808 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_75CxYtR_20060302 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_76XoDbd_20080306 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_76aFBuc_20060801 080003000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_77BLNGp_20060911 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_77Ciulx_20071114 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_77WshSj_20071029 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_77bcTwl_20071212 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_77uXHqt_20070319 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_78Xsfvl_20070618 080004000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_79DllqL_20050926 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_79mDATJ_20070912 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_81TpvyR_20080214 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_81jJpao_20070629 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_81vRfEM_20060125 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_82UGYZS_20061206 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_82boUwV_20071001 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_84LyPqU_20061128 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_84cEhRE_20050905 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_84uvncw_20080114 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_84wVrmm_20060703 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_85EpsRL_20060118 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_85YjWqQ_20051130 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_85hInio_20071121 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_85rkVDR_20050831 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_85wpnRe_20060608 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_86XLqrg_20050523 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_88Vtsfy_20050221 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_88nGwbi_20060223 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_88qtQbn_20060830 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_89SZrom_20050721 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_90yXyTI_20060105 080003000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_92aCuAP_20061220 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_92lgDtl_20071114 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_92yuHar_20051212 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_93JKkxl_20050905 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_93OrYNq_20060913 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_93ZMuVT_20070816 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_93rJCEM_20080130 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_95lXOJZ_20070214 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_95oGJJP_20050316 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_96srWpC_20051109 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_97OeETQ_20060102 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_97XvPyi_20050112 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_98gvoEO_20070418 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> ct abdomen (frequency = 1, performance = 259200.00)
1st outpatient consultation -> ct total body (frequency = 1, performance = 86400.00)
1st outpatient consultation -> cytological examination - lymph node punctures (frequency = 1, performance = 172800.00)
1st outpatient consultation -> days of rest - all spec.beh.kinderg.-reval._36DOoFA_20070605 080003000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> days of rest - all spec.beh.kinderg.-reval._95UhIEe_20050415 080003000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> diagnostic puncture under ultrasound control (frequency = 1, performance = 259200.00)
1st outpatient consultation -> e.g.      - electromyographic examination (frequency = 1, performance = 1.00)
1st outpatient consultation -> echo been (frequency = 1, performance = 259200.00)
1st outpatient consultation -> non-billable day care - bv klin.p (frequency = 1, performance = 1.00)
1st outpatient consultation -> obstetrician-gynaec.  anv.card kosten-out (frequency = 1, performance = 518400.00)
1st outpatient consultation -> patient did not show up for radiology (frequency = 1, performance = 518400.00)
1st outpatient consultation -> pelvis - standing (frequency = 1, performance = 777600.00)
1st outpatient consultation -> ultrasound kidney-urinary tract (frequency = 1, performance = 1.00)
1st outpatient consultation -> upper arm (frequency = 1, performance = 1.00)
1st outpatient consultation -> vessels - venipuncture (frequency = 1, performance = 1.00)
339849d access c.v.d. catheter v. -> days of rest - all spec.beh.kinderg.-reval._39PioUb_20070407 080003000000 (frequency = 1, performance = 1.00)
CT brain artery -> acceptance laboratory research (frequency = 1, performance = 1.00)
CT liver and bile ducts -> ct abdomen (frequency = 1, performance = 1.00)
CT liver and bile ducts -> obstetrician-gynaec.  anv.card kosten-out (frequency = 1, performance = 172800.00)
CT pelvis -> abdominal ultrasound (frequency = 1, performance = 1.00)
CT pelvis -> acceptance laboratory research (frequency = 1, performance = 1.00)
CT pelvis -> administrative rate - first pol (frequency = 1, performance = 1.00)
CT pelvis -> ct retroperitoneum (frequency = 1, performance = 1.00)
CT spine - lumbar -> administrative rate - first pol (frequency = 1, performance = 1.00)
CT spine - lumbar -> ct abdomen (frequency = 1, performance = 1.00)
CT upper abdomen -> 190021 clinical admission a002 (frequency = 1, performance = 1555200.00)
CT upper abdomen -> Cito histological examination (frequency = 1, performance = 345600.00)
CT upper abdomen -> Diet no (frequency = 1, performance = 1.00)
CT upper abdomen -> acceptance laboratory research (frequency = 1, performance = 432000.00)
CT upper abdomen -> acceptance laboratory research_57ODYIH_20071204 080003000000 (frequency = 1, performance = 1.00)
CT upper abdomen -> acceptance laboratory research_82PZiRM_20080116 080004000000 (frequency = 1, performance = 1.00)
CT upper abdomen -> acceptance laboratory research_87ZpesN_20070523 080002000000 (frequency = 1, performance = 1.00)
CT upper abdomen -> administrative rate - first pol (frequency = 1, performance = 1.00)
CT upper abdomen -> cytological examination - lymph node punctures (frequency = 1, performance = 1123200.00)
CT upper abdomen -> days of rest - all spec.beh.kinderg.-reval. (frequency = 1, performance = 1.00)
CT upper abdomen -> telephone consultation (frequency = 1, performance = 172800.00)
Cito histological examination -> Diet no (frequency = 1, performance = 1.00)
Cito histological examination -> abdomen - experimental laparotomy (frequency = 1, performance = 1.00)
Cito histological examination -> abdomen - laparoscopy - diagnostic (frequency = 1, performance = 1.00)
Cito histological examination -> abdomen - staging laparotom.-oment (frequency = 1, performance = 1.00)
Cito histological examination -> acceptance laboratory research_11odCto_20050330 080002000000 (frequency = 1, performance = 1.00)
Cito histological examination -> acceptance laboratory research_18zozOe_20070301 080003000000 (frequency = 1, performance = 1.00)
Cito histological examination -> acceptance laboratory research_21Awvns_20060803 080001000000 (frequency = 1, performance = 1.00)
Cito histological examination -> acceptance laboratory research_25bIEBW_20050302 080005000000 (frequency = 1, performance = 1.00)
Cito histological examination -> acceptance laboratory research_31QFYIi_20050111 080002000000 (frequency = 1, performance = 1.00)
Cito histological examination -> acceptance laboratory research_40vnkoE_20050725 080002000000 (frequency = 1, performance = 1.00)
Cito histological examination -> acceptance laboratory research_50mxcJV_20060601 080002000000 (frequency = 1, performance = 1.00)
Cito histological examination -> acceptance laboratory research_56SXXgT_20061113 080002000000 (frequency = 1, performance = 1.00)
Cito histological examination -> acceptance laboratory research_60dppbm_20080201 080002000000 (frequency = 1, performance = 1.00)
Cito histological examination -> acceptance laboratory research_63Ebcpw_20060825 080002000000 (frequency = 1, performance = 1.00)
Cito histological examination -> acceptance laboratory research_63kZWpT_20060814 080002000000 (frequency = 1, performance = 1.00)
Cito histological examination -> acceptance laboratory research_76eVDsp_20070306 080003000000 (frequency = 1, performance = 1.00)
Cito histological examination -> acceptance laboratory research_85jtQiG_20060621 080001000000 (frequency = 1, performance = 1.00)
Cito histological examination -> acceptance laboratory research_92ZSzai_20050110 080002000000 (frequency = 1, performance = 1.00)
Cito histological examination -> blaas       - uretrocystoscopie nno (frequency = 1, performance = 1.00)
Cito histological examination -> bladder - cystoscopy (frequency = 1, performance = 1.00)
Cito histological examination -> cytological examination - ascites - (frequency = 1, performance = 1.00)
Cito histological examination -> cytological examination - ectocervix - (frequency = 1, performance = 1.00)
Cito histological examination -> cytological examination - liver puncture - (frequency = 1, performance = 1.00)
Cito histological examination -> cytological examination - vagina - (frequency = 1, performance = 1.00)
Cito histological examination -> day care - all spec.beh.kind.-rev. (frequency = 1, performance = 1.00)
Cito histological examination -> days of rest - all spec.beh.kinderg.-reval._78BgJZU_20060303 080002000000 (frequency = 1, performance = 1.00)
Diet no -> abdominal overview (frequency = 1, performance = 1.00)
Diet no -> acceptance laboratory research_03WvtwL_20070327 080002000000 (frequency = 1, performance = 1.00)
Diet no -> acceptance laboratory research_04dsGTR_20050524 080003000000 (frequency = 1, performance = 1.00)
Diet no -> acceptance laboratory research_05aCkUQ_20060119 080003000000 (frequency = 1, performance = 1.00)
Diet no -> acceptance laboratory research_08pdMun_20070808 080003000000 (frequency = 1, performance = 1.00)
Diet no -> acceptance laboratory research_09JxEHt_20071120 080002000000 (frequency = 1, performance = 1.00)
Diet no -> acceptance laboratory research_10BFmTr_20060817 080002000000 (frequency = 1, performance = 1.00)
Diet no -> acceptance laboratory research_13SaMnb_20071123 080003000000 (frequency = 1, performance = 1.00)
Diet no -> acceptance laboratory research_14pyKKt_20071126 080003000000 (frequency = 1, performance = 1.00)
Diet no -> acceptance laboratory research_29FYyYp_20071015 080002000000 (frequency = 1, performance = 1.00)
Diet no -> acceptance laboratory research_29KSOHl_20070309 080002000000 (frequency = 1, performance = 1.00)
Diet no -> acceptance laboratory research_32euniX_20060327 080002000000 (frequency = 1, performance = 1.00)
Diet no -> acceptance laboratory research_36HCpry_20080226 080003000000 (frequency = 1, performance = 1.00)
Diet no -> acceptance laboratory research_36ffuDm_20080125 080004000000 (frequency = 1, performance = 1.00)
Diet no -> acceptance laboratory research_38yANcd_20061030 080004000000 (frequency = 1, performance = 1.00)
Diet no -> acceptance laboratory research_41ttCUU_20060815 080002000000 (frequency = 1, performance = 1.00)
Diet no -> acceptance laboratory research_42SrJoX_20050606 080004000000 (frequency = 1, performance = 1.00)
Diet no -> acceptance laboratory research_42hsPUx_20060717 080002000000 (frequency = 1, performance = 1.00)
Diet no -> acceptance laboratory research_47Lxnzw_20050415 080003000000 (frequency = 1, performance = 1.00)
Diet no -> acceptance laboratory research_56OTSmt_20071011 080002000000 (frequency = 1, performance = 1.00)
Diet no -> acceptance laboratory research_56uWDVx_20080206 080003000000 (frequency = 1, performance = 1.00)
Diet no -> acceptance laboratory research_57mSGos_20060404 080002000000 (frequency = 1, performance = 1.00)
Diet no -> acceptance laboratory research_60JhaEf_20071116 080003000000 (frequency = 1, performance = 1.00)
Diet no -> acceptance laboratory research_61sTtqi_20070731 080004000000 (frequency = 1, performance = 1.00)
Diet no -> acceptance laboratory research_62cUerA_20070817 080003000000 (frequency = 1, performance = 1.00)
Diet no -> acceptance laboratory research_65csHSP_20071219 080003000000 (frequency = 1, performance = 1.00)
Diet no -> acceptance laboratory research_65vmpzN_20060825 080002000000 (frequency = 1, performance = 1.00)
Diet no -> acceptance laboratory research_67bgJBG_20071128 080002000000 (frequency = 1, performance = 1.00)
Diet no -> acceptance laboratory research_70FrdNn_20071217 080003000000 (frequency = 1, performance = 1.00)
Diet no -> acceptance laboratory research_71EPrQc_20070801 080003000000 (frequency = 1, performance = 1.00)
Diet no -> acceptance laboratory research_71XjYfP_20070827 080003000000 (frequency = 1, performance = 1.00)
Diet no -> acceptance laboratory research_73PAVqT_20051031 080002000000 (frequency = 1, performance = 1.00)
Diet no -> acceptance laboratory research_76VZafm_20060828 080002000000 (frequency = 1, performance = 1.00)
Diet no -> acceptance laboratory research_77AozkE_20050523 080002000000 (frequency = 1, performance = 1.00)
Diet no -> acceptance laboratory research_77dxtcS_20061116 080003000000 (frequency = 1, performance = 1.00)
Diet no -> acceptance laboratory research_78wNUoF_20050912 080002000000 (frequency = 1, performance = 1.00)
Diet no -> acceptance laboratory research_79Riyxa_20060222 080003000000 (frequency = 1, performance = 1.00)
Diet no -> acceptance laboratory research_81bxuqM_20051027 080002000000 (frequency = 1, performance = 1.00)
Diet no -> acceptance laboratory research_82DuihX_20060807 080002000000 (frequency = 1, performance = 1.00)
Diet no -> acceptance laboratory research_83BfjFJ_20071126 080002000000 (frequency = 1, performance = 1.00)
Diet no -> acceptance laboratory research_85fESkH_20080214 080003000000 (frequency = 1, performance = 1.00)
Diet no -> acceptance laboratory research_87BejFL_20051101 080002000000 (frequency = 1, performance = 1.00)
Diet no -> acceptance laboratory research_89SpcaQ_20070514 080003000000 (frequency = 1, performance = 1.00)
Diet no -> acceptance laboratory research_90FLkge_20071123 080002000000 (frequency = 1, performance = 1.00)
Diet no -> acceptance laboratory research_90kEMJt_20071210 080003000000 (frequency = 1, performance = 1.00)
Diet no -> acceptance laboratory research_93tFJpw_20060915 080003000000 (frequency = 1, performance = 1.00)
Diet no -> acceptance laboratory research_95fBMzT_20060724 080002000000 (frequency = 1, performance = 1.00)
Diet no -> acceptance laboratory research_97rbOKU_20070620 080003000000 (frequency = 1, performance = 1.00)
Diet no -> administrative rate - first pol (frequency = 1, performance = 1.00)
Diet no -> anesthesia - when treated with radium (frequency = 1, performance = 1.00)
Diet no -> blaas       - uretrocystoscopie nno (frequency = 1, performance = 1.00)
Diet no -> crossmatch complete -three methods- (frequency = 1, performance = 1.00)
Diet no -> ct abdomen (frequency = 1, performance = 1.00)
Diet no -> ct thorax (frequency = 1, performance = 1.00)
Diet no -> cytological examination - liver puncture - (frequency = 1, performance = 1.00)
Diet no -> days of rest - all spec.beh.kinderg.-reval._00qPqYJ_20070510 080003000000 (frequency = 1, performance = 1.00)
Diet no -> days of rest - all spec.beh.kinderg.-reval._02aEJTS_20070824 080003000000 (frequency = 1, performance = 1.00)
Diet no -> days of rest - all spec.beh.kinderg.-reval._07xGBRO_20070821 080003000000 (frequency = 1, performance = 1.00)
Diet no -> days of rest - all spec.beh.kinderg.-reval._11AvzYw_20050419 080003000000 (frequency = 1, performance = 1.00)
Diet no -> days of rest - all spec.beh.kinderg.-reval._12hZfQx_20070907 080003000000 (frequency = 1, performance = 1.00)
Diet no -> days of rest - all spec.beh.kinderg.-reval._15mjzxp_20060811 080002000000 (frequency = 1, performance = 1.00)
Diet no -> days of rest - all spec.beh.kinderg.-reval._24pRpSs_20061012 080002000000 (frequency = 1, performance = 1.00)
Diet no -> days of rest - all spec.beh.kinderg.-reval._37BYomP_20051104 080002000000 (frequency = 1, performance = 1.00)
Diet no -> days of rest - all spec.beh.kinderg.-reval._38wAayM_20070116 080002000000 (frequency = 1, performance = 1.00)
Diet no -> days of rest - all spec.beh.kinderg.-reval._38zTkXt_20050408 080003000000 (frequency = 1, performance = 1.00)
Diet no -> days of rest - all spec.beh.kinderg.-reval._43DVHNA_20070719 080003000000 (frequency = 1, performance = 1.00)
Diet no -> days of rest - all spec.beh.kinderg.-reval._43eeevt_20070814 080003000000 (frequency = 1, performance = 1.00)
Diet no -> days of rest - all spec.beh.kinderg.-reval._46dzFZs_20061206 080002000000 (frequency = 1, performance = 1.00)
Diet no -> days of rest - all spec.beh.kinderg.-reval._50QKvsO_20071121 080002000000 (frequency = 1, performance = 1.00)
Diet no -> days of rest - all spec.beh.kinderg.-reval._51ZHMEg_20071115 080002000000 (frequency = 1, performance = 1.00)
Diet no -> days of rest - all spec.beh.kinderg.-reval._56XaWvG_20060822 080002000000 (frequency = 1, performance = 1.00)
Diet no -> days of rest - all spec.beh.kinderg.-reval._57QuZco_20060829 080002000000 (frequency = 1, performance = 1.00)
Diet no -> days of rest - all spec.beh.kinderg.-reval._59MyiUd_20060912 080002000000 (frequency = 1, performance = 1.00)
Diet no -> days of rest - all spec.beh.kinderg.-reval._61SgEpl_20080116 080002000000 (frequency = 1, performance = 1.00)
Diet no -> days of rest - all spec.beh.kinderg.-reval._61WlZXy_20060315 080003000000 (frequency = 1, performance = 1.00)
Diet no -> days of rest - all spec.beh.kinderg.-reval._63KVvsR_20071221 080002000000 (frequency = 1, performance = 1.00)
Diet no -> days of rest - all spec.beh.kinderg.-reval._64sSEwD_20070807 080003000000 (frequency = 1, performance = 1.00)
Diet no -> days of rest - all spec.beh.kinderg.-reval._65MJRCc_20070104 080003000000 (frequency = 1, performance = 1.00)
Diet no -> days of rest - all spec.beh.kinderg.-reval._67tLYXC_20060509 080003000000 (frequency = 1, performance = 1.00)
Diet no -> days of rest - all spec.beh.kinderg.-reval._68WKPhH_20070928 080003000000 (frequency = 1, performance = 1.00)
Diet no -> days of rest - all spec.beh.kinderg.-reval._68ngMGV_20060824 080002000000 (frequency = 1, performance = 1.00)
Diet no -> days of rest - all spec.beh.kinderg.-reval._68vJojy_20060131 080003000000 (frequency = 1, performance = 1.00)
Diet no -> days of rest - all spec.beh.kinderg.-reval._78vJnjY_20071016 080002000000 (frequency = 1, performance = 1.00)
Diet no -> days of rest - all spec.beh.kinderg.-reval._83avOon_20060612 080003000000 (frequency = 1, performance = 1.00)
Diet no -> days of rest - all spec.beh.kinderg.-reval._83tIESw_20071210 080003000000 (frequency = 1, performance = 1.00)
Diet no -> days of rest - all spec.beh.kinderg.-reval._84NsbjS_20060223 080003000000 (frequency = 1, performance = 1.00)
Diet no -> days of rest - all spec.beh.kinderg.-reval._84YCRYd_20051018 080002000000 (frequency = 1, performance = 1.00)
Diet no -> days of rest - all spec.beh.kinderg.-reval._86IZMvm_20051108 080002000000 (frequency = 1, performance = 1.00)
Diet no -> days of rest - all spec.beh.kinderg.-reval._86RdINM_20071126 080004000000 (frequency = 1, performance = 1.00)
Diet no -> days of rest - all spec.beh.kinderg.-reval._88fOuFO_20050524 080002000000 (frequency = 1, performance = 1.00)
Diet no -> days of rest - all spec.beh.kinderg.-reval._88mjpgG_20060214 080004000000 (frequency = 1, performance = 1.00)
Diet no -> days of rest - all spec.beh.kinderg.-reval._90jdIIN_20070816 080003000000 (frequency = 1, performance = 1.00)
Diet no -> days of rest - all spec.beh.kinderg.-reval._91eKdxL_20050519 080003000000 (frequency = 1, performance = 1.00)
Diet no -> days of rest - all spec.beh.kinderg.-reval._91mQJBb_20051109 080002000000 (frequency = 1, performance = 1.00)
Diet no -> days of rest - all spec.beh.kinderg.-reval._93hCcgQ_20071016 080002000000 (frequency = 1, performance = 1.00)
Diet no -> days of rest - all spec.beh.kinderg.-reval._94MjJOl_20050415 080003000000 (frequency = 1, performance = 1.00)
Diet no -> days of rest - all spec.beh.kinderg.-reval._98vSKFv_20071011 080002000000 (frequency = 1, performance = 1.00)
Diet no -> days of rest - all spec.beh.kinderg.-reval._99MPULk_20050705 080003000000 (frequency = 1, performance = 1.00)
I cast pancreas in milt -> cytological examination - abdominal tumor puncture (frequency = 1, performance = 1.00)
I cast pancreas in milt -> cytological examination - lymph node punctures (frequency = 1, performance = 1.00)
IV - insertion -> acceptance laboratory research_10Wpfqq_20051022 080003000000 (frequency = 1, performance = 1.00)
IV - insertion -> acceptance laboratory research_11HIiOz_20061204 080004000000 (frequency = 1, performance = 1.00)
IV - insertion -> acceptance laboratory research_11UKTfh_20061005 080002000000 (frequency = 1, performance = 1.00)
IV - insertion -> acceptance laboratory research_23Tnend_20061011 080004000000 (frequency = 1, performance = 1.00)
IV - insertion -> acceptance laboratory research_27TbmDe_20060110 080004000000 (frequency = 1, performance = 1.00)
IV - insertion -> acceptance laboratory research_30hwuBM_20050804 080001000000 (frequency = 1, performance = 1.00)
IV - insertion -> acceptance laboratory research_32YiSgk_20060307 080004000000 (frequency = 1, performance = 1.00)
IV - insertion -> acceptance laboratory research_34JtoQx_20071101 080004000000 (frequency = 1, performance = 1.00)
IV - insertion -> acceptance laboratory research_35VwAWE_20060401 080002000000 (frequency = 1, performance = 1.00)
IV - insertion -> acceptance laboratory research_37evnzF_20070511 080004000000 (frequency = 1, performance = 1.00)
