days of rest - all spec.beh.kinderg.-reval._signed1 -> days of rest - all spec.beh.kinderg.-reval._signed2 (frequency = 22330, performance = 0.33)
fdp - dimeer - immunological -> gammaglutamyltranspeptidase (frequency = 3, performance = 1.00)
fibrinogeen -> days of rest - all spec.beh.kinderg.-reval._signed2 (frequency = 3, performance = 0.47)
filtered erythrocyte concentrate -> haptoglobine (frequency = 3, performance = 1.00)
follow-up consultation on an outpatient basis -> IV - insertion (frequency = 3, performance = 6134399.67)
follow-up consultation on an outpatient basis -> duplex scan - leg veins (frequency = 3, performance = 2044800.00)
follow-up consultation on an outpatient basis -> free t4 using ria -ft 4 (frequency = 3, performance = 1.00)
follow-up consultation on an outpatient basis -> internal medicine    annual pass cost-out (frequency = 3, performance = 460800.33)
follow-up consultation on an outpatient basis -> leukocyte counting electronically (frequency = 3, performance = 1.00)
follow-up consultation on an outpatient basis -> paclitaxel (frequency = 3, performance = 172800.00)
follow-up consultation on an outpatient basis -> ultrasound a vue due to pregnancy - with (frequency = 3, performance = 1.00)
free t4 using ria -ft 4 -> days of rest - all spec.beh.kinderg.-reval._signed2 (frequency = 3, performance = 0.37)
free t4 using ria -ft 4 -> hemoglobin photoelectric (frequency = 3, performance = 1.00)
frozen section -> histological examination - minor resection (frequency = 3, performance = 1.00)
fsh enzym-immunologisch -> hemoglobin photoelectric (frequency = 3, performance = 1.00)
gamma glutamyl transpeptidase - urgent -> hematocrit - emergency (frequency = 3, performance = 1.00)
gammaglutamyltranspeptidase -> lactic acid dehydrogenase -ldh- kinetic (frequency = 3, performance = 1.00)
glucose -> lactic acid dehydrogenase -ldh- kinetic (frequency = 3, performance = 1.00)
glucose -> magnesium  -aas (frequency = 3, performance = 1.00)
hemoglobin photoelectric -> heparinebepaling - kaoline - cefalinetij (frequency = 3, performance = 1.00)
hemoglobin photoelectric -> leucocyte counting -electronic- urgent (frequency = 3, performance = 1.00)
hemoglobin photoelectric -> mri abdomen (frequency = 3, performance = 1.00)
heparinebepaling - kaoline - cefalinetij -> hepatitis B surface antigen confirmation (frequency = 3, performance = 1.00)
histological examination - biopsies nno -> acceptance laboratory research (frequency = 3, performance = 691197.67)
histological examination - biopsies nno -> mri abdomen (frequency = 3, performance = 230400.00)
histological examination - biopsies nno -> obstetrics-gynaec. short card cost-out (frequency = 3, performance = 1.00)
histological examination - biopsies nno -> ultrasound - internal genitalia (frequency = 3, performance = 1.00)
histological examination - biopsies nno -> vagina      - scopie incl.evt.vulvabiops (frequency = 3, performance = 1.00)
histological examination - major resection p -> 190101 overage surcharge  a101 (frequency = 3, performance = 86395.00)
histological examination - major resection p -> uterus - total abdominal excision (frequency = 3, performance = 1.00)
histological examination - major resection p -> vulva - vulvectomy - inguinal block (frequency = 3, performance = 1.00)
histological examination - major resection p -> vulva - vulvectomy without inguinal gland (frequency = 3, performance = 1.00)
histological examination - minor resection -> 190101 overage surcharge  a101 (frequency = 3, performance = 86395.33)
histological examination - minor resection -> vrw.gesl.org- adnex extirpation through lapar (frequency = 3, performance = 1.00)
hyperthermia -> days of rest - all spec.beh.kinderg.-reval._signed1 (frequency = 3, performance = 0.40)
hyperthermia -> days of rest - all spec.beh.kinderg.-reval._signed2 (frequency = 3, performance = 0.20)
immunopathological examination -> leukocyte counting electronically (frequency = 3, performance = 1.00)
immunopathological examination -> ultrasound upper abdomen (frequency = 3, performance = 1.00)
immunopathological examination -> uterus      - hysteroscopie (frequency = 3, performance = 1.00)
intensive care bed day - 6th to 14th -> leukocyte counting electronically (frequency = 3, performance = 1.00)
interc.consult clinical anesthesia -> international normalised ratio mbv tromb (frequency = 3, performance = 1.00)
interc.consult clinical anesthesia -> leukocyte counting electronically (frequency = 3, performance = 1.00)
interc.consult clinical neurology -> leukocyte counting electronically (frequency = 3, performance = 1.00)
internal medicine  short card cost-out -> 1st outpatient consultation (frequency = 3, performance = 547198.33)
iron -> days of rest - all spec.beh.kinderg.-reval._signed1 (frequency = 3, performance = 0.53)
lactic acid enzymatic - urgent -> lung function - CO2 - capnography (frequency = 3, performance = 1.00)
leucocyte counting -electronic- urgent -> lipase (frequency = 3, performance = 1.00)
leucocyte counting -electronic- urgent -> mri abdomen (frequency = 3, performance = 1.00)
leucocyte counting -electronic- urgent -> o2 saturation (frequency = 3, performance = 1.00)
leukocyte counting electronically -> lymph node - scint sentinel node cont (frequency = 3, performance = 1.00)
ligase chain reaction -lcr- -> days of rest - all spec.beh.kinderg.-reval._signed1 (frequency = 3, performance = 0.37)
lipase -> order tariff (frequency = 3, performance = 1.00)
mammography chest wall -> administrative rate - first pol (frequency = 3, performance = 4147200.00)
microalbumine immunonefelometrisch -> order tariff (frequency = 3, performance = 1.00)
microscopic examination - colored and un -> mri abdomen (frequency = 3, performance = 1.00)
microscopic examination - colored and un -> mycobacterium mbv pcr (frequency = 3, performance = 1.00)
mri abdomen -> 190205 class 3b a205 (frequency = 3, performance = 86396.00)
mri abdomen -> mri the pelvis (frequency = 3, performance = 1.00)
obstetrician-gynaec.  anv.card kosten-out -> 190101 overage surcharge  a101 (frequency = 3, performance = 86397.00)
obstetrician-gynaec.  anv.card kosten-out -> 1st outpatient consultation (frequency = 3, performance = 518400.00)
obstetrician-gynaec.  anv.card kosten-out -> ct abdomen (frequency = 3, performance = 575999.00)
obstetrics-gynaec. short card cost-out -> 190021 clinical admission a002 (frequency = 3, performance = 345598.00)
obstetrics-gynaec. short card cost-out -> oestradiol mbv radioisotopen -ria (frequency = 3, performance = 1.00)
oestradiol mbv radioisotopen -ria -> days of rest - all spec.beh.kinderg.-reval._signed1 (frequency = 3, performance = 0.37)
oestradiol mbv radioisotopen -ria -> oestron mbv radioisotopen (frequency = 3, performance = 1.00)
order tariff -> 1st outpatient consultation (frequency = 3, performance = 1699197.33)
order tariff -> obstetrics-gynaec.   annual pass cost-out (frequency = 3, performance = 3225596.00)
order tariff -> osmolality - rush (frequency = 3, performance = 1.00)
order tariff -> sodium - flame photometric - pitch (frequency = 3, performance = 1.00)
order tariff -> stomach - emptied.-scint fast-flowing b.nourished (frequency = 3, performance = 1.00)
order tariff -> uterus      - hysteroscopie (frequency = 3, performance = 1.00)
osmolality -> days of rest - all spec.beh.kinderg.-reval._signed2 (frequency = 3, performance = 0.03)
ovarium     - redebulking ovarium carcin -> days of rest - all spec.beh.kinderg.-reval._signed2 (frequency = 3, performance = 0.17)
ovarium     - redebulking ovarium carcin -> platelet counting - electronically (frequency = 3, performance = 1.00)
ovarium     - redebulking ovarium carcin -> potassium flame photometric - pitch (frequency = 3, performance = 1.00)
pain relief - apply patient controll -> days of rest - all spec.beh.kinderg.-reval._signed2 (frequency = 3, performance = 0.30)
pain relief - apply patient controll -> potassium potentiometric (frequency = 3, performance = 1.00)
patient did not show up for radiology -> 190021 clinical admission a002 (frequency = 3, performance = 1065599.67)
patient did not show up for radiology -> follow-up consultation on an outpatient basis (frequency = 3, performance = 1123200.00)
patient did not show up for radiology -> platelet counting - electronically (frequency = 3, performance = 1.00)
pelvis -> potassium potentiometric (frequency = 3, performance = 1.00)
peripheral access c.v.d. catheter b -> potassium potentiometric (frequency = 3, performance = 1.00)
peripheral vessels - duplex examination - venous -> days of rest - all spec.beh.kinderg.-reval._signed1 (frequency = 3, performance = 0.43)
photoelectric settling rate -> potassium flame photometric - pitch (frequency = 3, performance = 1.00)
platelet counting - electronically -> 1st outpatient consultation (frequency = 3, performance = 1295993.33)
platelet counting - electronically -> potassium flame photometric (frequency = 3, performance = 1.00)
platelet counting - electronically -> sediment (frequency = 3, performance = 1.00)
platelet counting - electronically -> transferrin mbv ics (frequency = 3, performance = 1.00)
platelet counting - electronically -> urine examination - qualitative (frequency = 3, performance = 1.00)
prothrombin time -> sodium - flame photometric - pitch (frequency = 3, performance = 1.00)
prothrombin time -quick owen or modif.- -> sodium flame photometric (frequency = 3, performance = 1.00)
puncture for cytological examination by p -> rhesusfactor d - centrifugeermethode - e (frequency = 3, performance = 1.00)
resistance determinations - 5 determinations -> sodium - flame photometric - pitch (frequency = 3, performance = 1.00)
resistance determinations - 5 determinations -> thorax (frequency = 3, performance = 1.00)
screening antibodies for erythrocytes -> urea (frequency = 3, performance = 1.00)
screening antibodies for erythrocytes -> vagina      - scopie incl.evt.vulvabiops (frequency = 3, performance = 1.00)
screening antibodies for erythrocytes -> vagina - examination under anesthesia (frequency = 3, performance = 1.00)
sex-hormone-binding globuline mbv ria -> sgot - asat kinetisch (frequency = 3, performance = 1.00)
simulator - use megavol before starting -> 190035 day care a007 (frequency = 3, performance = 374400.00)
simulator - use megavol before starting -> 190205 class 3b a205 (frequency = 3, performance = 86395.00)
simulator - use megavol before starting -> simulator - use megavol before starting (frequency = 3, performance = 460800.00)
skeleton - total body scintigraphy -> days of rest - all spec.beh.kinderg.-reval._signed1 (frequency = 3, performance = 0.40)
sodium - flame photometric - pitch -> sodium flame photometric - pitch (frequency = 3, performance = 1.00)
sodium - flame photometric - pitch -> triglycerides - enzymatic (frequency = 3, performance = 1.00)
sodium - flame photometric - pitch -> ultrasound - bladder - external (frequency = 3, performance = 1.00)
sodium - flame photometric - pitch -> urea (frequency = 3, performance = 1.00)
sodium - flame photometric - pitch -> uterus - extirpation - abdominal me (frequency = 3, performance = 1.00)
sodium - flame photometric - pitch -> vrw.gesl.org- adnex extirpation through lapar (frequency = 3, performance = 1.00)
sodium flame photometric -> Cito histological examination (frequency = 3, performance = 2217587.67)
sodium flame photometric -> administrative rate - first pol (frequency = 3, performance = 4003188.67)
sodium flame photometric -> simulator - use megavol before starting (frequency = 3, performance = 143988.67)
sodium flame photometric -> stomach - emptied.-scint fast-flowing b.nourished (frequency = 3, performance = 1.00)
sodium flame photometric -> thigh (frequency = 3, performance = 1.00)
sodium flame photometric -> uterus - extirpation - abdominal me (frequency = 3, performance = 1.00)
spine - lumbar -> days of rest - all spec.beh.kinderg.-reval._signed1 (frequency = 3, performance = 0.23)
squamous cell carcinoma mbv eia -> ultrasound - internal genitalia (frequency = 3, performance = 1.00)
stomach - emptied.-scint fast-flowing b.nourished -> 190205 class 3b a205 (frequency = 3, performance = 86389.67)
telephone consultation -> thorax (frequency = 3, performance = 345600.67)
telephone consultation -> ultrasound - internal genitalia (frequency = 3, performance = 4435200.00)
telephone consultation -> ultrasound kidney-urinary tract (frequency = 3, performance = 489600.00)
teletherapy - megavolt photon irradiation -> hyperthermia (frequency = 3, performance = 172799.67)
teletherapy - megavolt photon irradiation -> treatment time - unit t4 - megavolt (frequency = 3, performance = 1.00)
thorax -> 1st outpatient consultation (frequency = 3, performance = 748799.00)
thorax -> Cito histological examination (frequency = 3, performance = 143996.33)
thorax -> thorax - in the room (frequency = 3, performance = 1.00)
thorax -> urea - urgent (frequency = 3, performance = 1.00)
thrombin time -> urea (frequency = 3, performance = 1.00)
thrombotest -> 190205 class 3b a205 (frequency = 3, performance = 86394.67)
total protein -> 190205 class 3b a205 (frequency = 3, performance = 86380.00)
total protein colorimetric - pitch -> days of rest - all spec.beh.kinderg.-reval._signed2 (frequency = 3, performance = 0.10)
transferrin mbv ics -> 190021 clinical admission a002 (frequency = 3, performance = 172784.00)
transferrin mbv ics -> days of rest - all spec.beh.kinderg.-reval._signed1 (frequency = 3, performance = 0.43)
treatment time - unit t1 - megavolt -> days of rest - all spec.beh.kinderg.-reval._signed1 (frequency = 3, performance = 0.43)
treatment time - unit t2 - megavolt -> days of rest - all spec.beh.kinderg.-reval._signed2 (frequency = 3, performance = 0.30)
treatment time - unit t4 - megavolt -> 190035 day care a007 (frequency = 3, performance = 431997.00)
treatment time - unit t4 - megavolt -> acceptance laboratory research (frequency = 3, performance = 1036798.33)
treatment time - unit t4 - megavolt -> days of rest - all spec.beh.kinderg.-reval._signed1 (frequency = 3, performance = 0.37)
tsh enzym-immunologisch -> telephone consultation (frequency = 3, performance = 1007986.67)
ultrasound - bladder - external -> days of rest - all spec.beh.kinderg.-reval._signed2 (frequency = 3, performance = 0.33)
ultrasound - internal genitalia -> 190205 class 3b a205 (frequency = 3, performance = 230388.33)
ultrasound - internal genitalia -> urine examination - qualitative (frequency = 3, performance = 1.00)
ultrasound kidney-urinary tract -> 190205 class 3b a205 (frequency = 3, performance = 86397.00)
ultrasound kidney-urinary tract -> urine examination - qualitative (frequency = 3, performance = 1.00)
ultrasound neck --including thyroid gland-- -> acceptance laboratory research (frequency = 3, performance = 806397.33)
ultrasound neck --including thyroid gland-- -> days of rest - all spec.beh.kinderg.-reval._signed1 (frequency = 3, performance = 0.23)
unknown -> 190101 overage surcharge  a101 (frequency = 3, performance = 86397.00)
urea -> 1st consultation visit (frequency = 3, performance = 777574.67)
urea -> ct nier (frequency = 3, performance = 403174.33)
urea -> obstetrician-gynaec.  anv.card kosten-out (frequency = 3, performance = 2476774.00)
urea -> patient did not show up for radiology (frequency = 3, performance = 431973.33)
urea -> ultrasound kidney-urinary tract (frequency = 3, performance = 1007990.33)
urea -> vitamin b12 using chemiluminescence (frequency = 3, performance = 1.00)
urinary tract - urodynamic examination-free -> telephone consultation (frequency = 3, performance = 1353597.00)
urine examination - qualitative -> mri abdomen (frequency = 3, performance = 1065591.33)
uterus - extirp.abd.rad. - the lymph -> 190101 overage surcharge  a101 (frequency = 3, performance = 86385.67)
uterus - total abdominal excision -> 190205 class 3b a205 (frequency = 3, performance = 86394.33)
vagina      - scopie incl.evt.vulvabiops -> 190205 class 3b a205 (frequency = 3, performance = 86393.00)
vagina      - scopie incl.evt.vulvabiops -> follow-up consultation on an outpatient basis (frequency = 3, performance = 1871996.33)
vagina - examination under anesthesia -> ct abdomen (frequency = 3, performance = 2159994.00)
vagina - examination under anesthesia -> obstetrician-gynaec.  anv.card kosten-out (frequency = 3, performance = 1555194.33)
vagina - examination under anesthesia -> vulva - biopsy-puncture-cytology (frequency = 3, performance = 1.00)
vitamin b1 - thiamine -> days of rest - all spec.beh.kinderg.-reval._signed2 (frequency = 3, performance = 0.17)
vitamin b1 - thiamine -> vitamin b12 using chemiluminescence (frequency = 3, performance = 1.00)
vitamin b12 using chemiluminescence -> days of rest - all spec.beh.kinderg.-reval._signed2 (frequency = 3, performance = 0.20)
vrw.gesl.org- biopsy-puncture-cytology -> 1st outpatient consultation (frequency = 3, performance = 518393.00)
vrw.gesl.org- curettage fractionated -> days of rest - all spec.beh.kinderg.-reval._signed2 (frequency = 3, performance = 0.43)
vulva - rad.vulvectomy - opp.en d -> 190101 overage surcharge  a101 (frequency = 3, performance = 86392.67)
vulva - rad.vulvectomy - opp.en d -> days of rest - all spec.beh.kinderg.-reval._signed1 (frequency = 3, performance = 0.63)
vulva - radicale vulvect. znd ingu -> 190205 class 3b a205 (frequency = 3, performance = 86387.67)
vulva - wide local excision of a -> days of rest - all spec.beh.kinderg.-reval._signed2 (frequency = 3, performance = 0.13)
190021 clinical admission a002 -> 190034 absence day a006 (frequency = 2, performance = 1.00)
190021 clinical admission a002 -> 1st outpatient consultation (frequency = 2, performance = 1.00)
190021 clinical admission a002 -> clinical card - internal medicine (frequency = 2, performance = 1.00)
190034 absence day a006 -> days of rest - all spec.beh.kinderg.-reval._signed1 (frequency = 2, performance = 0.50)
190035 day care a007 -> 190055 heavy day care a009 (frequency = 2, performance = 1.00)
190035 day care a007 -> 190204 class 3a a204 (frequency = 2, performance = 1.00)
190035 day care a007 -> Cito histological examination (frequency = 2, performance = 1.00)
190035 day care a007 -> blaas       - uretrocystoscopie nno (frequency = 2, performance = 1.00)
190035 day care a007 -> bladder - cystoscopy with biopsy (frequency = 2, performance = 1.00)
190035 day care a007 -> cervix      - lisexcisie portio - diathe (frequency = 2, performance = 1.00)
190204 class 3a a204 -> abdominal overview (frequency = 2, performance = 1.00)
190205 class 3b a205 -> MRI spine - cervical (frequency = 2, performance = 1.00)
190205 class 3b a205 -> abdominal view - standing (frequency = 2, performance = 1.00)
190205 class 3b a205 -> applied. cured.   anv.card kosten-out (frequency = 2, performance = 1.00)
190205 class 3b a205 -> bladder - cystoscopy (frequency = 2, performance = 1.00)
190205 class 3b a205 -> buik - stag.laparotom.-omentect.- (frequency = 2, performance = 1.00)
190205 class 3b a205 -> change drain under X-ray control (frequency = 2, performance = 1.00)
190205 class 3b a205 -> ct a. pulmonalis (frequency = 2, performance = 1.00)
1st consultation visit -> 1st consultation visit (frequency = 2, performance = 604800.00)
1st consultation visit -> IV - insertion (frequency = 2, performance = 1.00)
1st consultation visit -> bladder - cystoscopy (frequency = 2, performance = 1.00)
1st consultation visit -> day care - all spec.beh.kind.-rev. (frequency = 2, performance = 1.00)
1st consultation visit -> mri abdomen (frequency = 2, performance = 1.00)
1st outpatient consultation -> CT pelvis (frequency = 2, performance = 1.00)
1st outpatient consultation -> Diet no (frequency = 2, performance = 1.00)
1st outpatient consultation -> IV - insertion (frequency = 2, performance = 1.00)
1st outpatient consultation -> abdomen - puncture ascites defecating (frequency = 2, performance = 1.00)
1st outpatient consultation -> mri abdomen (frequency = 2, performance = 129600.50)
CT pelvis -> ct abdomen (frequency = 2, performance = 1.00)
CT upper abdomen -> ct thorax (frequency = 2, performance = 1.00)
Cito histological examination -> cytological examination - abdominal tumor puncture (frequency = 2, performance = 1.00)
Cito histological examination -> days of rest - all spec.beh.kinderg.-reval. (frequency = 2, performance = 1.00)
Diet no -> IV - insertion (frequency = 2, performance = 1.00)
IV - blood -> crossmatch complete -three methods- (frequency = 2, performance = 1.00)
IV - insertion -> ct abdomen (frequency = 2, performance = 1.00)
MRI spine - cervical -> MRI spine - lumbar (frequency = 2, performance = 1.00)
MRI spine - lumbar -> days of rest - all spec.beh.kinderg.-reval._signed1 (frequency = 2, performance = 0.25)
MRI spine - lumbar -> mri abdomen (frequency = 2, performance = 1.00)
abdomen - experimental laparotomy -> crossmatch complete -three methods- (frequency = 2, performance = 1.00)
abdomen - experimental laparotomy -> days of rest - all spec.beh.kinderg.-reval._signed1 (frequency = 2, performance = 0.45)
abdomen - experimental laparotomy -> days of rest - all spec.beh.kinderg.-reval._signed2 (frequency = 2, performance = 0.10)
abdomen - laparoscopy - diagnostic -> days of rest - all spec.beh.kinderg.-reval._signed2 (frequency = 2, performance = 0.10)
abdomen - primary staging operations -> days of rest - all spec.beh.kinderg.-reval._signed2 (frequency = 2, performance = 0.20)
abdominal overview -> follow-up consultation on an outpatient basis (frequency = 2, performance = 1.00)
abdominal overview - in the room -> days of rest - all spec.beh.kinderg.-reval._signed1 (frequency = 2, performance = 0.15)
acceptance laboratory research -> acth mbv radioisotopen (frequency = 2, performance = 1.00)
acceptance laboratory research -> alpha amylase - rush (frequency = 2, performance = 1.00)
acceptance laboratory research -> antist. specifically using elisa histones or (frequency = 2, performance = 1.00)
acceptance laboratory research -> art. a vein.pulmonales (frequency = 2, performance = 1.00)
acceptance laboratory research -> bladder - cystoscopy (frequency = 2, performance = 1.00)
acceptance laboratory research -> bladder - cystoscopy with biopsy (frequency = 2, performance = 1.00)
acceptance laboratory research -> brachytherapie - interstitieel - intensi (frequency = 2, performance = 1.00)
acceptance laboratory research -> buik - stag.laparotom.-omentect.- (frequency = 2, performance = 1.00)
acceptance laboratory research -> cortisol (frequency = 2, performance = 1.00)
acceptance laboratory research -> counting reticulocytes using facscan (frequency = 2, performance = 1.00)
acceptance laboratory research -> creatine fosfokinase isoenzym ckmb (frequency = 2, performance = 1.00)
acceptance laboratory research -> dhea sulphate with extraction using ria (frequency = 2, performance = 1.00)
acceptance laboratory research -> fsh enzym-immunologisch (frequency = 2, performance = 1.00)
acceptance laboratory research -> glucose (frequency = 2, performance = 1.00)
acth mbv radioisotopen -> cortisol immunofluorimetrisch (frequency = 2, performance = 1.00)
administrative rate - first pol -> Cito histological examination (frequency = 2, performance = 259199.00)
administrative rate - first pol -> bladder - cystoscopy (frequency = 2, performance = 1.00)
administrative rate - first pol -> cephalin time - coagulation (frequency = 2, performance = 1.00)
administrative rate - first pol -> hemoglobin photoelectric (frequency = 2, performance = 1.00)
administrative rate - first pol -> obstetrician-gynaec.  anv.card kosten-out (frequency = 2, performance = 561599.00)
albumin -> artery - puncture for indwelling needle (frequency = 2, performance = 1.00)
albumin -> counting platelets - urgent (frequency = 2, performance = 1.00)
albumin - rush -> bicarbonate (frequency = 2, performance = 1.00)
alfa-amylase -> alkaline phosphatase -kinetic- (frequency = 2, performance = 1.00)
alkaline phosphatase - kinetic - urgent -> bilirubin -conjugated (frequency = 2, performance = 1.00)
alkaline phosphatase -kinetic- -> art. a vein.pulmonales (frequency = 2, performance = 1.00)
alkaline phosphatase -kinetic- -> betasubunit bep. mbv. ria hcg (frequency = 2, performance = 1.00)
alkaline phosphatase -kinetic- -> cephalin time - coagulation (frequency = 2, performance = 1.00)
alpha amylase - rush -> bacteriological examination with culture -nie (frequency = 2, performance = 1.00)
ammonia -> amylase (frequency = 2, performance = 1.00)
ammonia -> calcium (frequency = 2, performance = 1.00)
amylase -> apheresis plasma split fq1 and fq2 (frequency = 2, performance = 1.00)
amylase -> blood group abo and rhesus factor (frequency = 2, performance = 1.00)
amylase -> crp c-reactive protein (frequency = 2, performance = 1.00)
anesthesia - during special examinations and examinations -> days of rest - all spec.beh.kinderg.-reval._signed1 (frequency = 2, performance = 0.35)
anesthesia - during special examinations and examinations -> days of rest - all spec.beh.kinderg.-reval._signed2 (frequency = 2, performance = 0.25)
antegrade pyelography via puncture -> days of rest - all spec.beh.kinderg.-reval._signed2 (frequency = 2, performance = 0.15)
anti-epstein-barr na igg mbv elisa -> days of rest - all spec.beh.kinderg.-reval._signed2 (frequency = 2, performance = 0.25)
anti-hiv mbv elisa -> bicarbonate (frequency = 2, performance = 1.00)
anti-hiv mbv elisa -> days of rest - all spec.beh.kinderg.-reval._signed2 (frequency = 2, performance = 0.35)
antibodies against erys - specificity - -> days of rest - all spec.beh.kinderg.-reval._signed2 (frequency = 2, performance = 0.20)
antist. specifically using elisa histones or -> antitrombine iii mbv chromogeen-n-substr (frequency = 2, performance = 1.00)
antitrombine iii mbv chromogeen-n-substr -> apheresis plasma split fq1 and fq2 (frequency = 2, performance = 1.00)
antitrombine iii mbv chromogeen-n-substr -> days of rest - all spec.beh.kinderg.-reval._signed1 (frequency = 2, performance = 0.00)
antitrombine iii mbv chromogeen-n-substr -> days of rest - all spec.beh.kinderg.-reval._signed2 (frequency = 2, performance = 0.45)
applied. cured.   anv.card kosten-out -> follow-up consultation on an outpatient basis (frequency = 2, performance = 345600.00)
art. a vein.pulmonales -> bicarbonate (frequency = 2, performance = 1.00)
bacteriological examination with culture -nie -> cytological examination - ascites - (frequency = 2, performance = 1.00)
bacteriological examination with culture -nie -> hemoglobin photoelectric (frequency = 2, performance = 1.00)
betasubunit bep. mbv. ria hcg -> creatinine (frequency = 2, performance = 1.00)
bicarbonate -> bladder - suprapubic catheter incl (frequency = 2, performance = 1.00)
bicarbonate -> brachytherapie - interstitieel - intensi (frequency = 2, performance = 1.00)
bicarbonate -> buik - stag.lap-tumorred.-omentec (frequency = 2, performance = 1.00)
bicarbonate -> buik - stag.laparotom.-omentect.- (frequency = 2, performance = 1.00)
bicarbonate -> ca-125 mbv half (frequency = 2, performance = 1.00)
bicarbonate -> chloride (frequency = 2, performance = 1.00)
bicarbonate -> crp c-reactive protein (frequency = 2, performance = 1.00)
bilirubin - total -> counting platelets - urgent (frequency = 2, performance = 1.00)
bilirubin -conjugated -> ca 15.3 - tumor marker meia (frequency = 2, performance = 1.00)
bilirubin -conjugated -> cephalin time - coagulation (frequency = 2, performance = 1.00)
bilirubin -conjugated -> counting platelets - urgent (frequency = 2, performance = 1.00)
blaas       - uretrocystoscopie nno -> crossmatch complete -three methods- (frequency = 2, performance = 1.00)
blaas       - uretrocystoscopie nno -> cytological examination - lymph node punctures (frequency = 2, performance = 1.00)
bladder - cystoscopy with biopsy -> blood group abo and rhesus factor (frequency = 2, performance = 1.00)
bladder - suprapubic catheter incl -> calcium - rush (frequency = 2, performance = 1.00)
blood clotting factor v - quantitative - -> blood clotting factor vii - coagulation (frequency = 2, performance = 1.00)
blood clotting factor vii - coagulation -> blood group abo and rhesus factor (frequency = 2, performance = 1.00)
blood group abo and rhesus factor -> cervix      - conisatie (frequency = 2, performance = 1.00)
blood group abo and rhesus factor -> cervix      - lisexcisie portio - diathe (frequency = 2, performance = 1.00)
blood group abo and rhesus factor -> colon inflow (frequency = 2, performance = 1.00)
blood group abo and rhesus factor -> crp c-reactive protein (frequency = 2, performance = 1.00)
blood group abo and rhesus factor -> ct abdomen (frequency = 2, performance = 1.00)
blood group abo and rhesus factor -> cytological examination - ascites - (frequency = 2, performance = 1.00)
blood group abo and rhesus factor -> e.c.g.      - electrocardiography (frequency = 2, performance = 1.00)
blood group antigens other than abo-rhesu -> born antibodies against erys - dir. coomb (frequency = 2, performance = 1.00)
blood group determination other than abo kidd -> calcium (frequency = 2, performance = 1.00)
born antibodies against erys - dir.coombs -> days of rest - all spec.beh.kinderg.-reval._signed2 (frequency = 2, performance = 0.50)
brachytherapie - interstitieel - intensi -> calcium (frequency = 2, performance = 1.00)
brachytherapie - interstitieel - intensi -> calcium - rush (frequency = 2, performance = 1.00)
brachytherapie - interstitieel - intensi -> creatinine (frequency = 2, performance = 1.00)
brachytherapie - interstitieel - intensi -> teletherapy - megavolt photon irradiation (frequency = 2, performance = 1.00)
brachytherapy - interstitial - special -> days of rest - all spec.beh.kinderg.-reval._signed1 (frequency = 2, performance = 0.35)
brain natriuretic peptide -bnp- mbv immu -> cephalin time - coagulation (frequency = 2, performance = 1.00)
brain natriuretic peptide -bnp- mbv immu -> creatinine (frequency = 2, performance = 1.00)
buik - stag.lap-tumorred.-omentec -> days of rest - all spec.beh.kinderg.-reval. (frequency = 2, performance = 1.00)
buik - stag.laparotom.-omentect.- -> calcium - rush (frequency = 2, performance = 1.00)
buik - stag.laparotom.-omentect.- -> crossmatch complete -three methods- (frequency = 2, performance = 1.00)
ca-125 mbv half -> crp c-reactive protein (frequency = 2, performance = 1.00)
ca-125 mbv half -> ct thorax (frequency = 2, performance = 1.00)
ca-19.9 tumor marker -> days of rest - all spec.beh.kinderg.-reval._signed2 (frequency = 2, performance = 0.20)
calcium -> cbr -coxsackie-b-900-virus (frequency = 2, performance = 1.00)
calcium -> clinical card - internal medicine (frequency = 2, performance = 1.00)
calcium -> differential count automatically (frequency = 2, performance = 1.00)
cde phenotyping -> coupe available for inspection (frequency = 2, performance = 1.00)
cde phenotyping -> order tariff (frequency = 2, performance = 1.00)
cephalin time - coagulation -> clostridium elisa-test (frequency = 2, performance = 1.00)
cephalin time - coagulation -> clotting factor - viii - activity (frequency = 2, performance = 1.00)
cephalin time - coagulation -> counting platelets - urgent (frequency = 2, performance = 1.00)
cephalin time - coagulation -> crossmatch complete -three methods- (frequency = 2, performance = 1.00)
cervix      - conisatie -> days of rest - all spec.beh.kinderg.-reval._signed2 (frequency = 2, performance = 0.00)
cervix      - lisexcisie portio - diathe -> day care - all spec.beh.kind.-rev. (frequency = 2, performance = 1.00)
change drain under X-ray control -> days of rest - all spec.beh.kinderg.-reval. (frequency = 2, performance = 1.00)
change drain under X-ray control -> days of rest - all spec.beh.kinderg.-reval._signed1 (frequency = 2, performance = 0.45)
changing nephrostomy drain -> days of rest - all spec.beh.kinderg.-reval._signed2 (frequency = 2, performance = 0.30)
chloride -> clinical card - internal medicine (frequency = 2, performance = 1.00)
chloride -> clostridium elisa-test (frequency = 2, performance = 1.00)
chloride -> creatinefosfokinase -kinetisch- (frequency = 2, performance = 1.00)
chloride - rush -> creatinine (frequency = 2, performance = 1.00)
chloride -ionselectief- -> days of rest - all spec.beh.kinderg.-reval._signed2 (frequency = 2, performance = 0.60)
clinical card - anesthesia -> counting platelets - urgent (frequency = 2, performance = 1.00)
