190101 overage surcharge  a101 -> 190205 class 3b a205 (frequency = 5151, performance = 1.00)
190205 class 3b a205_82WSwsT_20071008 080001000000 -> days of rest - all spec.beh.kinderg.-reval._19gfObo_20071008 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_82XsNtu_20050521 080000000000 -> days of rest - all spec.beh.kinderg.-reval._31cAwio_20050521 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_82ljanf_20080228 080001000000 -> days of rest - all spec.beh.kinderg.-reval._69qHXxa_20080228 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_82pFiEG_20051118 080000000000 -> days of rest - all spec.beh.kinderg.-reval._01VbfkQ_20051118 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_82uXtyT_20060516 080001000000 -> crossmatch complete -three methods- (frequency = 1, performance = 1.00)
190205 class 3b a205_83BMyew_20060317 080001000000 -> acceptance laboratory research_42vuqwx_20060317 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_83IEewI_20051029 080001000000 -> acceptance laboratory research_40PMyYx_20051029 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_83JGGCZ_20070711 080001000000 -> days of rest - all spec.beh.kinderg.-reval._95pkVUN_20070711 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_83LNcFk_20051230 080001000000 -> days of rest - all spec.beh.kinderg.-reval._19Jqyfe_20051230 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_83RBhvE_20070515 080001000000 -> 1st consultation visit (frequency = 1, performance = 1.00)
190205 class 3b a205_83WgfOR_20080206 080000000000 -> acceptance laboratory research_37qdKQU_20080206 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_83epDMB_20060315 080001000000 -> acceptance laboratory research_24ffVmB_20060315 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_83rJbMA_20070324 080000000000 -> days of rest - all spec.beh.kinderg.-reval._37goyDA_20070324 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_83sPEeQ_20070216 080001000000 -> days of rest - all spec.beh.kinderg.-reval._17VnnRY_20070216 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_84XfTGe_20060523 080000000000 -> days of rest - all spec.beh.kinderg.-reval._58jQbfR_20060523 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_84dOCzK_20060116 080003000000 -> acceptance laboratory research_86yzTXE_20060116 080004000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_84gBHHG_20050501 080000000000 -> days of rest - all spec.beh.kinderg.-reval._66MMtFC_20050501 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_84jxbBk_20070312 080001000000 -> days of rest - all spec.beh.kinderg.-reval._20qMcyc_20070312 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_84mppDt_20071003 080001000000 -> brachytherapie - interstitieel - intensi (frequency = 1, performance = 1.00)
190205 class 3b a205_84ozdcf_20071003 080001000000 -> days of rest - all spec.beh.kinderg.-reval._01zRCwF_20071003 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_84zUAVo_20060125 080001000000 -> acceptance laboratory research_85UaQwM_20060125 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_85HuicP_20071122 080001000000 -> abdomen - staging laparotom.-oment (frequency = 1, performance = 1.00)
190205 class 3b a205_85KUCaj_20080213 080000000000 -> days of rest - all spec.beh.kinderg.-reval._30Rlrwp_20080213 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_85NaRcv_20050422 080000000000 -> days of rest - all spec.beh.kinderg.-reval._37notZM_20050422 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_85PNtCs_20050302 080002000000 -> acceptance laboratory research_19evOMp_20050302 080003000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_85XgMTo_20060330 080000000000 -> abdomen - experimental laparotomy (frequency = 1, performance = 1.00)
190205 class 3b a205_85YaRRY_20060126 080000000000 -> acceptance laboratory research_59nFkDL_20060126 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_85ZVQTd_20060322 080000000000 -> days of rest - all spec.beh.kinderg.-reval._71mkATZ_20060322 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_85azUyW_20050609 080000000000 -> acceptance laboratory research_98rheXL_20050609 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_85gYHaH_20060402 080000000000 -> acceptance laboratory research_67OzMbE_20060402 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_85kkUcf_20080302 080001000000 -> days of rest - all spec.beh.kinderg.-reval._32sVKcB_20080302 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_85ntHKz_20050609 080001000000 -> 1st consultation visit (frequency = 1, performance = 1.00)
190205 class 3b a205_85qCphS_20061220 080001000000 -> acceptance laboratory research_50vkkzP_20061220 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_85wXrMe_20060120 080001000000 -> days of rest - all spec.beh.kinderg.-reval._48VBIIA_20060120 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_85zwHgT_20070711 080001000000 -> 1st consultation visit (frequency = 1, performance = 1.00)
190205 class 3b a205_86BclwB_20050519 080000000000 -> days of rest - all spec.beh.kinderg.-reval._17NGWLy_20050519 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_86GrtdJ_20060522 080001000000 -> acceptance laboratory research_84TpbgY_20060522 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_86KhFHU_20070724 080001000000 -> days of rest - all spec.beh.kinderg.-reval._70DDFvR_20070724 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_86PUfIM_20050824 080001000000 -> days of rest - all spec.beh.kinderg.-reval._68Plppf_20050824 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_86Swewh_20050421 080000000000 -> acceptance laboratory research_71sREBN_20050421 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_86Tclun_20061005 080000000000 -> IV - insertion (frequency = 1, performance = 1.00)
190205 class 3b a205_86mJHTa_20070829 080001000000 -> days of rest - all spec.beh.kinderg.-reval._62dZjEX_20070829 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_86ommjo_20050625 080001000000 -> days of rest - all spec.beh.kinderg.-reval._95rzjRo_20050625 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_86wAfIq_20070513 080001000000 -> days of rest - all spec.beh.kinderg.-reval._94IbIQK_20070513 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_87JdLeP_20050825 080001000000 -> days of rest - all spec.beh.kinderg.-reval._74jbznG_20050825 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_87MQSvo_20060115 080001000000 -> days of rest - all spec.beh.kinderg.-reval._84NyzOJ_20060115 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_87TGScB_20071125 080001000000 -> acceptance laboratory research_66qDkNF_20071125 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_87fCCOW_20070424 080002000000 -> days of rest - all spec.beh.kinderg.-reval._81VGLaK_20070424 080003000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_87jdqfN_20060118 080001000000 -> days of rest - all spec.beh.kinderg.-reval._79NzKSd_20060118 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_87oNFul_20060301 080000000000 -> days of rest - all spec.beh.kinderg.-reval._96kCqCL_20060301 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_87twcXD_20080305 080001000000 -> days of rest - all spec.beh.kinderg.-reval._93uYZlH_20080305 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_87xlRpN_20060206 080003000000 -> acceptance laboratory research_65zhzwu_20060206 080004000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_88EVMaj_20071223 080000000000 -> days of rest - all spec.beh.kinderg.-reval._59JzKCi_20071223 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_88FKXGu_20051122 080000000000 -> days of rest - all spec.beh.kinderg.-reval._79xtFqj_20051122 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_88KuOHe_20060322 080000000000 -> days of rest - all spec.beh.kinderg.-reval._83LEpjh_20060322 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_88MmtQX_20070421 080001000000 -> days of rest - all spec.beh.kinderg.-reval._20HdhOY_20070421 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_88QXyRD_20061010 080000000000 -> 1st outpatient consultation (frequency = 1, performance = 1.00)
190205 class 3b a205_88dujFH_20050622 080002000000 -> acceptance laboratory research_30ntzCj_20050622 080003000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_88nIpkn_20061205 080000000000 -> IV - insertion (frequency = 1, performance = 1.00)
190205 class 3b a205_88pVzjY_20060619 080003000000 -> acceptance laboratory research_05YgJcT_20060619 080004000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_89CXidv_20060509 080001000000 -> days of rest - all spec.beh.kinderg.-reval._72GJUCk_20060509 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_89JDzcl_20061110 080000000000 -> days of rest - all spec.beh.kinderg.-reval._39llrKq_20061110 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_89iGnHh_20050426 080001000000 -> days of rest - all spec.beh.kinderg.-reval._51rXKRc_20050426 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_89nADpW_20071007 080001000000 -> days of rest - all spec.beh.kinderg.-reval._67lMaLf_20071007 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_89phCXw_20051204 080000000000 -> days of rest - all spec.beh.kinderg.-reval._25jFNvC_20051204 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_90AjHqU_20071216 080001000000 -> acceptance laboratory research_50xhYem_20071216 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_90CzLJS_20070228 080001000000 -> days of rest - all spec.beh.kinderg.-reval._27EJXZe_20070228 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_90DtOPn_20060711 080001000000 -> days of rest - all spec.beh.kinderg.-reval._65UIVuU_20060711 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_90Ffwlj_20061126 080001000000 -> days of rest - all spec.beh.kinderg.-reval._91bXXMW_20061126 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_90ODSbP_20060530 080000000000 -> days of rest - all spec.beh.kinderg.-reval._14cWJve_20060530 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_90PCDOr_20080210 080000000000 -> acceptance laboratory research_93DIIgU_20080210 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_90TsIwR_20070304 080001000000 -> abdominal overview - in the room (frequency = 1, performance = 1.00)
190205 class 3b a205_90afprV_20050816 080002000000 -> days of rest - all spec.beh.kinderg.-reval._26NUpkG_20050816 080003000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_90oIfuD_20070125 080001000000 -> days of rest - all spec.beh.kinderg.-reval._70aDDqx_20070125 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_90ogqaa_20070512 080001000000 -> days of rest - all spec.beh.kinderg.-reval._91MIuCP_20070512 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_90wceyE_20080229 080001000000 -> days of rest - all spec.beh.kinderg.-reval._97Xgspt_20080229 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_90whvxc_20071001 080002000000 -> acceptance laboratory research_38gQbjk_20071001 080003000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_91dgdFj_20060322 080001000000 -> days of rest - all spec.beh.kinderg.-reval._31unRTv_20060322 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_91ndqWp_20080301 080001000000 -> days of rest - all spec.beh.kinderg.-reval._50AACVm_20080301 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_92AlMMU_20070325 080000000000 -> days of rest - all spec.beh.kinderg.-reval._82CNdmX_20070325 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_92DAdhO_20050310 080001000000 -> acceptance laboratory research_38duavS_20050310 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_92EsgTX_20070203 080001000000 -> acceptance laboratory research_32geJgw_20070203 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_92EznAL_20070208 080001000000 -> acceptance laboratory research_98ytnka_20070208 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_92LClro_20051111 080001000000 -> acceptance laboratory research_86yQFMh_20051111 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_92lcMPf_20050127 080001000000 -> days of rest - all spec.beh.kinderg.-reval._39vEPkn_20050127 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_93DTPNk_20071121 080002000000 -> acceptance laboratory research_60myuJa_20071121 080003000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_93JaPaR_20071009 080001000000 -> acceptance laboratory research_48WPzAQ_20071009 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_93PZVhg_20060707 080001000000 -> acceptance laboratory research_56DBIuM_20060707 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_93fcoxW_20050626 080001000000 -> days of rest - all spec.beh.kinderg.-reval._40NwFvw_20050626 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_93jrnBi_20060114 080001000000 -> days of rest - all spec.beh.kinderg.-reval._08Efudz_20060114 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_93pwNsA_20051119 080000000000 -> days of rest - all spec.beh.kinderg.-reval._39PWePE_20051119 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_93qaVPa_20061213 080001000000 -> days of rest - all spec.beh.kinderg.-reval._67PfuqF_20061213 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_93uYCMx_20080208 080000000000 -> days of rest - all spec.beh.kinderg.-reval._42XQjpO_20080208 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_93uYpxY_20070226 080001000000 -> acceptance laboratory research_21aFpnj_20070226 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_93waUdm_20070521 080002000000 -> acceptance laboratory research_40LZxgS_20070521 080003000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_93zcucP_20070909 080001000000 -> days of rest - all spec.beh.kinderg.-reval._59buKHO_20070909 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_94BrpBu_20051212 080001000000 -> acceptance laboratory research_65ZNkEp_20051212 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_94DjBUQ_20051112 080001000000 -> days of rest - all spec.beh.kinderg.-reval._84cMnKx_20051112 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_94LcbCb_20051024 080002000000 -> acceptance laboratory research_23ewyAO_20051024 080003000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_94PUqKN_20060119 080001000000 -> days of rest - all spec.beh.kinderg.-reval._59KFwvr_20060119 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_94dquFc_20060401 080000000000 -> IV - insertion (frequency = 1, performance = 1.00)
190205 class 3b a205_94hLhhE_20080114 080001000000 -> acceptance laboratory research_62rFEzn_20080114 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_94lyLZp_20070315 080001000000 -> cervix      - conisatie (frequency = 1, performance = 1.00)
190205 class 3b a205_94pAzqN_20070718 080001000000 -> days of rest - all spec.beh.kinderg.-reval._39EjBaG_20070718 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_94pcGSW_20060516 080000000000 -> days of rest - all spec.beh.kinderg.-reval._58aucdn_20060516 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_94poNnZ_20070820 080002000000 -> acceptance laboratory research_96hwrzb_20070820 080003000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_94tZtPN_20070501 080002000000 -> days of rest - all spec.beh.kinderg.-reval._23MhjJl_20070501 080003000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_95dRzTC_20060705 080002000000 -> acceptance laboratory research_93FRgGg_20060705 080003000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_95ugTBW_20071203 080001000000 -> days of rest - all spec.beh.kinderg.-reval._39dHCNC_20071203 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_95xCQuy_20050605 080000000000 -> acceptance laboratory research_37QtNOT_20050605 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_96KgZzj_20070308 080001000000 -> days of rest - all spec.beh.kinderg.-reval._73gYGtF_20070308 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_96Mqtvp_20070712 080001000000 -> 1st consultation visit (frequency = 1, performance = 1.00)
190205 class 3b a205_96VdcDM_20070621 080001000000 -> 1st consultation visit (frequency = 1, performance = 1.00)
190205 class 3b a205_96ZPfEI_20070813 080000000000 -> days of rest - all spec.beh.kinderg.-reval._16fHhBZ_20070813 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_96fxjdv_20060301 080001000000 -> days of rest - all spec.beh.kinderg.-reval._21uxLSi_20060301 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_96iSxVq_20070227 080001000000 -> acceptance laboratory research_38wUZlj_20070227 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_96kbrOF_20080124 080001000000 -> days of rest - all spec.beh.kinderg.-reval._93cimUT_20080124 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_96yATzJ_20051216 080001000000 -> days of rest - all spec.beh.kinderg.-reval._67Azzqg_20051216 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_97Eqacv_20070513 080001000000 -> days of rest - all spec.beh.kinderg.-reval._44vXcBn_20070513 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_97RlsgV_20061221 080000000000 -> acceptance laboratory research_80wkJMF_20061221 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_97SStjk_20070429 080001000000 -> days of rest - all spec.beh.kinderg.-reval._39tkHHn_20070429 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_97SmvPD_20061221 080001000000 -> acceptance laboratory research_21zayrv_20061221 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_97Uncvm_20070416 080002000000 -> acceptance laboratory research_79aKFKj_20070416 080003000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_97YsvHa_20060324 080001000000 -> acceptance laboratory research_02HMzms_20060324 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_97YvCOm_20070403 080000000000 -> days of rest - all spec.beh.kinderg.-reval._44MUWua_20070403 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_97hJTEE_20061224 080001000000 -> days of rest - all spec.beh.kinderg.-reval._71DJsli_20061224 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_98FLZip_20071220 080001000000 -> days of rest - all spec.beh.kinderg.-reval._20wabAx_20071220 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_98OuBlQ_20080120 080001000000 -> acceptance laboratory research_76KnBue_20080120 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_98QWUvz_20060328 080000000000 -> acceptance laboratory research_77cLmVG_20060328 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_98VOJIU_20050610 080000000000 -> days of rest - all spec.beh.kinderg.-reval._08WMmHg_20050610 080001000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_98VoWRb_20060707 080001000000 -> days of rest - all spec.beh.kinderg.-reval._17hToKr_20060707 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_98jFpxT_20060426 080001000000 -> days of rest - all spec.beh.kinderg.-reval._44qVftF_20060426 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_98nGrCS_20071230 080001000000 -> acceptance laboratory research_29Vujla_20071230 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_98qOKVk_20050727 080001000000 -> days of rest - all spec.beh.kinderg.-reval._52sHcZf_20050727 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_98tqrQC_20070720 080001000000 -> acceptance laboratory research_04LhhQs_20070720 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_98wJgcs_20050224 080001000000 -> acceptance laboratory research_28AebyB_20050224 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_99VjkCq_20060523 080001000000 -> clinical card - internal medicine (frequency = 1, performance = 1.00)
190205 class 3b a205_99Xvody_20070509 080001000000 -> days of rest - all spec.beh.kinderg.-reval._86IDVQT_20070509 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_99ZYZjV_20060316 080001000000 -> days of rest - all spec.beh.kinderg.-reval._81SXrSN_20060316 080002000000 (frequency = 1, performance = 1.00)
190205 class 3b a205_99bLjrF_20070725 080001000000 -> Diet no (frequency = 1, performance = 1.00)
190205 class 3b a205_99uCRgd_20060313 080002000000 -> acceptance laboratory research_97aXuxd_20060313 080003000000 (frequency = 1, performance = 1.00)
1st consultation visit -> 190035 day care a007 (frequency = 1, performance = 2678400.00)
1st consultation visit -> abdomen - puncture ascites defecating (frequency = 1, performance = 1.00)
1st consultation visit -> abdominal overview - in the room (frequency = 1, performance = 1.00)
1st consultation visit -> acceptance laboratory research_09NyZKr_20070508 080003000000 (frequency = 1, performance = 1.00)
1st consultation visit -> acceptance laboratory research_13PBhHC_20070620 080004000000 (frequency = 1, performance = 1.00)
1st consultation visit -> acceptance laboratory research_34nYaZm_20070524 080003000000 (frequency = 1, performance = 1.00)
1st consultation visit -> acceptance laboratory research_37JOlgz_20070710 080003000000 (frequency = 1, performance = 1.00)
1st consultation visit -> acceptance laboratory research_57rUkgS_20050310 080004000000 (frequency = 1, performance = 1.00)
1st consultation visit -> acceptance laboratory research_62eCMYI_20060518 080004000000 (frequency = 1, performance = 1.00)
1st consultation visit -> acceptance laboratory research_63Blwaj_20070711 080003000000 (frequency = 1, performance = 1.00)
1st consultation visit -> acceptance laboratory research_75cVXhP_20060322 080002000000 (frequency = 1, performance = 1.00)
1st consultation visit -> acceptance laboratory research_91FYXYU_20070510 080003000000 (frequency = 1, performance = 1.00)
1st consultation visit -> ct abdomen (frequency = 1, performance = 1.00)
1st consultation visit -> cytological examination - ectocervix - (frequency = 1, performance = 1.00)
1st consultation visit -> days of rest - all spec.beh.kinderg.-reval._02QwBWO_20070525 080003000000 (frequency = 1, performance = 1.00)
1st consultation visit -> days of rest - all spec.beh.kinderg.-reval._03hRCXL_20070713 080003000000 (frequency = 1, performance = 1.00)
1st consultation visit -> days of rest - all spec.beh.kinderg.-reval._05AGPnB_20070516 080003000000 (frequency = 1, performance = 1.00)
1st consultation visit -> days of rest - all spec.beh.kinderg.-reval._07sAUey_20070621 080003000000 (frequency = 1, performance = 1.00)
1st consultation visit -> days of rest - all spec.beh.kinderg.-reval._18KjgtN_20070712 080003000000 (frequency = 1, performance = 1.00)
1st consultation visit -> days of rest - all spec.beh.kinderg.-reval._26sbFaF_20070522 080003000000 (frequency = 1, performance = 1.00)
1st consultation visit -> days of rest - all spec.beh.kinderg.-reval._30txqFV_20050609 080003000000 (frequency = 1, performance = 1.00)
1st consultation visit -> days of rest - all spec.beh.kinderg.-reval._33jkgXR_20070509 080003000000 (frequency = 1, performance = 1.00)
1st consultation visit -> days of rest - all spec.beh.kinderg.-reval._46YZeKk_20070706 080004000000 (frequency = 1, performance = 1.00)
1st consultation visit -> days of rest - all spec.beh.kinderg.-reval._57gJSHn_20070502 080003000000 (frequency = 1, performance = 1.00)
1st consultation visit -> days of rest - all spec.beh.kinderg.-reval._59ILcai_20070726 080003000000 (frequency = 1, performance = 1.00)
1st consultation visit -> days of rest - all spec.beh.kinderg.-reval._62MARuR_20070521 080003000000 (frequency = 1, performance = 1.00)
1st consultation visit -> days of rest - all spec.beh.kinderg.-reval._69wvTBs_20070515 080003000000 (frequency = 1, performance = 1.00)
1st consultation visit -> days of rest - all spec.beh.kinderg.-reval._77KYGIy_20070514 080003000000 (frequency = 1, performance = 1.00)
1st consultation visit -> days of rest - all spec.beh.kinderg.-reval._87yStkQ_20070529 080003000000 (frequency = 1, performance = 1.00)
1st consultation visit -> obstetrician-gynaec.  anv.card kosten-out (frequency = 1, performance = 777600.00)
1st consultation visit -> ultrasound a vue due to pregnancy - rout (frequency = 1, performance = 1.00)
1st consultation visit -> urinary tract - urodynamic examination-free (frequency = 1, performance = 1.00)
1st outpatient consultation -> 1st consultation visit (frequency = 1, performance = 172800.00)
1st outpatient consultation -> CT upper abdomen (frequency = 1, performance = 1.00)
1st outpatient consultation -> I cast pancreas in milt (frequency = 1, performance = 950400.00)
1st outpatient consultation -> MRI spine - lumbar (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_06DtgSV_20080214 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_07pHcMa_20071114 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_07xSgzM_20060418 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_08ALtHo_20060123 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_11kaGZB_20061206 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_12bEHRi_20070402 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_13VOEeh_20080228 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_14pzTGV_20071212 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_20mqBNS_20061115 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_21gVSLF_20051205 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_22gDMZP_20060920 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_22uLduP_20050720 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_22wMIqP_20060117 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_24UhxTy_20071211 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_26mdrPn_20070227 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_31Prpuy_20061010 080002000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_32WEYBo_20071224 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_33WVMLd_20060209 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_34slxLx_20070326 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_35txAfl_20050718 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_38RLDto_20080207 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_38alxWF_20050908 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_39IgwLO_20051227 080003000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_42ctRCf_20070820 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_43abaiR_20070607 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_48efieA_20060807 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_51UdzFm_20061018 080001000000 (frequency = 1, performance = 1.00)
1st outpatient consultation -> acceptance laboratory research_53WHQgY_20051114 080001000000 (frequency = 1, performance = 1.00)
