Case,Activity,Timestamp,Resource,label,iscollateral,BaseActivity,ProcessedActivity,CollateralGroup,is_collateral_event,y_true,Activity_fixed
1729,prepare drinks,2024-07-19 18:22:07,Barman-000003,,0,prepare drinks,prepare drinks,8841,0,0,prepare drinks
1729,Bring drinks_signed1,2024-07-19 18:22:08,Barman-000003,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
1729,Bring drinks_signed2,2024-07-19 18:22:08,Barman-000003,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
1729,Bring drinks,2024-07-19 18:23:24,Barman-000002,,0,Bring drinks,bring drinks,8842,0,0,Bring drinks
1729,Review drinks,2024-07-19 18:25:40,Waiter-000004,,0,Review drinks,review drinks,8843,0,0,Review drinks
1729,Bring drinks_signed1,2024-07-19 18:25:41,Waiter-000004,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
1729,Bring drinks_signed2,2024-07-19 18:25:41,Waiter-000004,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
1729,prepare drinks,2024-07-19 18:25:55,Barman-000001,,0,prepare drinks,prepare drinks,8844,0,0,prepare drinks
1729,Bring drinks_signed1,2024-07-19 18:25:55,Barman-000001,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
1729,Bring drinks_signed2,2024-07-19 18:25:56,Barman-000001,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
1729,Bring drinks,2024-07-19 18:29:33,Barman-000003,,0,Bring drinks,bring drinks,8845,0,0,Bring drinks
1729,Review drinks,2024-07-19 18:37:58,Waiter-000001,,0,Review drinks,review drinks,8846,0,0,Review drinks
1729,Bring drinks_signed1,2024-07-19 18:37:59,Waiter-000001,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
1729,Bring drinks_signed2,2024-07-19 18:38:00,Waiter-000001,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
1729,prepare drinks,2024-07-19 18:38:41,Barman-000001,,0,prepare drinks,prepare drinks,8847,0,0,prepare drinks
1729,Bring drinks_signed1,2024-07-19 18:38:42,Barman-000001,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
1729,Bring drinks_signed2,2024-07-19 18:38:43,Barman-000001,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
1729,Bring drinks,2024-07-19 18:46:41,Barman-000001,,0,Bring drinks,bring drinks,8848,0,0,Bring drinks
1729,Review drinks,2024-07-19 19:01:45,Waiter-000002,,0,Review drinks,review drinks,8849,0,0,Review drinks
1729,Bring drinks_signed1,2024-07-19 19:01:45,Waiter-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
1729,Bring drinks_signed2,2024-07-19 19:01:46,Waiter-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
1729,Prepare main course,2024-07-23 22:39:26,Cook-000003,,0,Prepare main course,prepare main course,8850,0,0,Prepare main course
1729,Bring drinks_signed1,2024-07-23 22:39:26,Cook-000003,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
1729,Bring drinks_signed2,2024-07-23 22:39:26,Cook-000003,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
1729,Signal food complete,2024-07-26 18:40:42,Cook-000002,,0,Signal food complete,signal food complete,8851,0,0,Signal food complete
1729,Bring drinks_signed1,2024-07-26 18:40:42,Cook-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
1729,Bring drinks_signed2,2024-07-26 18:40:42,Cook-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
1729,Bring food,2024-07-26 18:55:24,Cook helper-000002,,0,Bring food,bring food,8852,0,0,Bring food
1729,Bring drinks_signed1,2024-07-26 18:55:25,Cook helper-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
1729,Bring drinks_signed2,2024-07-26 18:55:25,Cook helper-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
1729,Deliver to customer,2024-07-26 18:56:48,Waiter-000004,,0,Deliver to customer,deliver to customer,8853,0,0,Deliver to customer
1729,Bring drinks_signed1,2024-07-26 18:56:49,Waiter-000004,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
1729,Bring drinks_signed2,2024-07-26 18:56:50,Waiter-000004,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
1729,EVENT 8 END,2024-07-26 18:57:28,,,0,EVENT 8 END,event 8 end,8854,0,0,EVENT 8 END
1729,Bring drinks_signed1,2024-07-26 18:57:28,,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
1729,Bring drinks_signed2,2024-07-26 18:57:28,,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
1730,Take order,2024-07-19 18:30:00,Waiter-000003,,0,Take order,take order,8855,0,0,Take order
1730,start,2024-07-19 18:30:00,,,0,start,start,-1,0,0,start
1730,Review order,2024-07-19 18:31:30,Waiter-000002,,0,Review order,review order,8857,0,0,Review order
1730,Bring drinks_signed1,2024-07-19 18:31:31,Waiter-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
1730,Bring drinks_signed2,2024-07-19 18:31:31,Waiter-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
1730,prepare drinks,2024-07-19 18:33:48,Barman-000002,,0,prepare drinks,prepare drinks,8858,0,0,prepare drinks
1730,Bring drinks_signed1,2024-07-19 18:33:49,Barman-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
1730,Bring drinks_signed2,2024-07-19 18:33:50,Barman-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
1730,Bring drinks,2024-07-19 18:35:23,Barman-000001,,0,Bring drinks,bring drinks,8859,0,0,Bring drinks
1730,Review drinks,2024-07-19 18:37:22,Waiter-000004,,0,Review drinks,review drinks,8860,0,0,Review drinks
1730,Bring drinks_signed1,2024-07-19 18:37:23,Waiter-000004,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
1730,Bring drinks_signed2,2024-07-19 18:37:24,Waiter-000004,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
1730,prepare drinks,2024-07-19 18:38:19,Barman-000002,,0,prepare drinks,prepare drinks,8861,0,0,prepare drinks
1730,Bring drinks_signed1,2024-07-19 18:38:20,Barman-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
1730,Bring drinks_signed2,2024-07-19 18:38:21,Barman-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
1730,Bring drinks,2024-07-19 18:46:35,Barman-000002,,0,Bring drinks,bring drinks,8862,0,0,Bring drinks
1730,Review drinks,2024-07-19 18:47:07,Waiter-000005,,0,Review drinks,review drinks,8863,0,0,Review drinks
1730,Bring drinks_signed1,2024-07-19 18:47:08,Waiter-000005,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
1730,Bring drinks_signed2,2024-07-19 18:47:08,Waiter-000005,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
1730,Prepare main course,2024-07-23 22:51:19,Cook-000003,,0,Prepare main course,prepare main course,8864,0,0,Prepare main course
1730,Bring drinks_signed1,2024-07-23 22:51:19,Cook-000003,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
1730,Bring drinks_signed2,2024-07-23 22:51:20,Cook-000003,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
1730,Signal food complete,2024-07-26 19:15:08,Cook-000003,,0,Signal food complete,signal food complete,8865,0,0,Signal food complete
1730,Bring drinks_signed1,2024-07-26 19:15:08,Cook-000003,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
1730,Bring drinks_signed2,2024-07-26 19:15:09,Cook-000003,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
1730,Bring food,2024-07-26 20:49:55,Cook helper-000001,,0,Bring food,bring food,8866,0,0,Bring food
1730,Bring drinks_signed1,2024-07-26 20:49:56,Cook helper-000001,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
1730,Bring drinks_signed2,2024-07-26 20:49:56,Cook helper-000001,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
1730,Deliver to customer,2024-07-26 20:54:54,Waiter-000002,,0,Deliver to customer,deliver to customer,8867,0,0,Deliver to customer
1730,Bring drinks_signed1,2024-07-26 20:54:54,Waiter-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
1730,Bring drinks_signed2,2024-07-26 20:54:55,Waiter-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
1730,EVENT 8 END,2024-07-26 20:57:42,,,0,EVENT 8 END,event 8 end,8868,0,0,EVENT 8 END
1730,Bring drinks_signed1,2024-07-26 20:57:43,,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
1730,Bring drinks_signed2,2024-07-26 20:57:44,,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
1731,Take order,2024-07-19 18:45:00,Waiter-000003,,0,Take order,take order,8869,0,0,Take order
1731,start,2024-07-19 18:45:00,,,0,start,start,-1,0,0,start
1731,Review order,2024-07-19 18:46:02,Waiter-000002,,0,Review order,review order,-1,0,0,Review order
1731,prepare drinks,2024-07-19 18:46:13,Barman-000003,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
1731,Bring drinks,2024-07-19 18:48:10,Barman-000002,,0,Bring drinks,bring drinks,-1,0,0,Bring drinks
1731,Review drinks,2024-07-19 18:51:24,Waiter-000004,,0,Review drinks,review drinks,-1,0,0,Review drinks
1731,Prepare main course,2024-07-23 23:00:12,Cook-000001,,0,Prepare main course,prepare main course,-1,0,0,Prepare main course
1731,Signal food complete,2024-07-26 20:14:38,Cook-000001,,0,Signal food complete,signal food complete,-1,0,0,Signal food complete
1731,Bring food,2024-07-26 20:31:12,Cook helper-000002,,0,Bring food,bring food,-1,0,0,Bring food
1731,Deliver to customer,2024-07-26 20:32:27,Waiter-000002,,0,Deliver to customer,deliver to customer,-1,0,0,Deliver to customer
1731,EVENT 8 END,2024-07-26 20:35:05,,,0,EVENT 8 END,event 8 end,-1,0,0,EVENT 8 END
1732,Take order,2024-07-19 19:00:00,Waiter-000001,,0,Take order,take order,8870,0,0,Take order
1732,start,2024-07-19 19:00:00,,,0,start,start,-1,0,0,start
1732,Review order,2024-07-19 19:00:09,Waiter-000003,,0,Review order,review order,-1,0,0,Review order
1732,Prepare starter,2024-07-19 19:01:27,Cook helper-000001,,0,Prepare starter,prepare starter,8871,0,0,Prepare starter
1732,prepare drinks,2024-07-19 19:01:27,Barman-000003,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
1732,Bring drinks,2024-07-19 19:04:38,Barman-000002,,0,Bring drinks,bring drinks,-1,0,0,Bring drinks
1732,Review drinks,2024-07-19 19:12:28,Waiter-000005,,0,Review drinks,review drinks,-1,0,0,Review drinks
1732,Prepare main course,2024-07-23 23:28:06,Cook-000002,,0,Prepare main course,prepare main course,-1,0,0,Prepare main course
1732,Signal food complete,2024-07-26 20:49:55,Cook-000003,,0,Signal food complete,signal food complete,-1,0,0,Signal food complete
1732,Bring food,2024-07-26 21:00:21,Cook helper-000002,,0,Bring food,bring food,-1,0,0,Bring food
1732,Deliver to customer,2024-07-26 21:06:23,Waiter-000005,,0,Deliver to customer,deliver to customer,-1,0,0,Deliver to customer
1732,EVENT 8 END,2024-07-26 21:06:57,,,0,EVENT 8 END,event 8 end,-1,0,0,EVENT 8 END
1733,Take order,2024-07-19 19:15:00,Waiter-000004,,0,Take order,take order,8872,0,0,Take order
1733,start,2024-07-19 19:15:00,,,0,start,start,-1,0,0,start
1733,Review order,2024-07-19 19:17:01,Waiter-000001,,0,Review order,review order,-1,0,0,Review order
1733,prepare drinks,2024-07-19 19:17:46,Barman-000001,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
1733,Bring drinks,2024-07-19 19:21:38,Barman-000003,,0,Bring drinks,bring drinks,-1,0,0,Bring drinks
1733,Review drinks,2024-07-19 19:25:42,Waiter-000003,,0,Review drinks,review drinks,-1,0,0,Review drinks
1733,prepare drinks,2024-07-19 19:26:09,Barman-000002,,0,prepare drinks,prepare drinks,8873,0,0,prepare drinks
1733,Bring drinks,2024-07-19 19:26:10,Barman-000001,,0,Bring drinks,bring drinks,-1,0,0,Bring drinks
1733,Review drinks,2024-07-19 19:31:10,Waiter-000005,,0,Review drinks,review drinks,-1,0,0,Review drinks
1733,Prepare main course,2024-07-23 23:40:55,Cook-000003,,0,Prepare main course,prepare main course,-1,0,0,Prepare main course
1733,Signal food complete,2024-07-26 19:49:33,Cook-000002,,0,Signal food complete,signal food complete,-1,0,0,Signal food complete
1733,Bring food,2024-07-26 22:25:04,Cook helper-000001,,0,Bring food,bring food,-1,0,0,Bring food
1733,Deliver to customer,2024-07-26 22:25:14,Waiter-000001,,0,Deliver to customer,deliver to customer,-1,0,0,Deliver to customer
1733,EVENT 8 END,2024-07-26 22:27:36,,,0,EVENT 8 END,event 8 end,-1,0,0,EVENT 8 END
1734,Take order,2024-07-19 19:30:00,Waiter-000002,,0,Take order,take order,8874,0,0,Take order
1734,start,2024-07-19 19:30:00,,,0,start,start,-1,0,0,start
1734,Review order,2024-07-19 19:33:07,Waiter-000004,,0,Review order,review order,-1,0,0,Review order
1734,Prepare starter,2024-07-19 19:33:52,Cook helper-000003,,0,Prepare starter,prepare starter,8875,0,0,Prepare starter
1734,prepare drinks,2024-07-19 19:33:52,Barman-000003,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
1734,Bring drinks,2024-07-19 19:37:45,Barman-000002,,0,Bring drinks,bring drinks,-1,0,0,Bring drinks
1734,Review drinks,2024-07-19 19:41:50,Waiter-000003,,0,Review drinks,review drinks,-1,0,0,Review drinks
1734,prepare drinks,2024-07-19 19:42:10,Barman-000001,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
1734,Bring drinks,2024-07-19 19:44:28,Barman-000003,,0,Bring drinks,bring drinks,-1,0,0,Bring drinks
1734,Review drinks,2024-07-19 19:50:03,Waiter-000001,,0,Review drinks,review drinks,-1,0,0,Review drinks
1734,Prepare main course,2024-07-23 23:55:01,Cook-000003,,0,Prepare main course,prepare main course,-1,0,0,Prepare main course
1734,Signal food complete,2024-07-26 19:51:43,Cook-000001,,0,Signal food complete,signal food complete,-1,0,0,Signal food complete
1734,Bring food,2024-07-26 20:07:25,Cook helper-000001,,0,Bring food,bring food,-1,0,0,Bring food
1734,Deliver to customer,2024-07-26 20:09:55,Waiter-000005,,0,Deliver to customer,deliver to customer,-1,0,0,Deliver to customer
1734,EVENT 8 END,2024-07-26 20:10:44,,,0,EVENT 8 END,event 8 end,-1,0,0,EVENT 8 END
1735,Take order,2024-07-19 19:45:00,Waiter-000002,,0,Take order,take order,8876,0,0,Take order
1735,start,2024-07-19 19:45:00,,,0,start,start,-1,0,0,start
1735,Review order,2024-07-19 19:46:32,Waiter-000004,,0,Review order,review order,-1,0,0,Review order
1735,prepare drinks,2024-07-19 19:47:17,Barman-000002,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
1735,Bring drinks,2024-07-19 19:49:46,Barman-000001,,0,Bring drinks,bring drinks,-1,0,0,Bring drinks
1735,Review drinks,2024-07-19 19:59:46,Waiter-000005,,0,Review drinks,review drinks,-1,0,0,Review drinks
1735,Prepare main course,2024-07-24 00:01:30,Cook-000003,,0,Prepare main course,prepare main course,-1,0,0,Prepare main course
1735,Signal food complete,2024-07-26 20:31:12,Cook-000001,,0,Signal food complete,signal food complete,-1,0,0,Signal food complete
1735,Bring food,2024-07-26 21:16:07,Cook helper-000001,,0,Bring food,bring food,-1,0,0,Bring food
1735,Deliver to customer,2024-07-26 21:21:46,Waiter-000005,,0,Deliver to customer,deliver to customer,-1,0,0,Deliver to customer
1735,EVENT 8 END,2024-07-26 21:27:33,,,0,EVENT 8 END,event 8 end,-1,0,0,EVENT 8 END
1736,Take order,2024-07-19 20:00:00,Waiter-000002,,0,Take order,take order,8877,0,0,Take order
1736,start,2024-07-19 20:00:00,,,0,start,start,-1,0,0,start
1736,Review order,2024-07-19 20:00:32,Waiter-000004,,0,Review order,review order,-1,0,0,Review order
1736,prepare drinks,2024-07-19 20:00:43,Barman-000002,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
1736,Bring drinks,2024-07-19 20:02:17,Barman-000003,,0,Bring drinks,bring drinks,-1,0,0,Bring drinks
1736,Review drinks,2024-07-19 20:05:18,Waiter-000001,,0,Review drinks,review drinks,-1,0,0,Review drinks
1736,prepare drinks,2024-07-19 20:05:36,Barman-000001,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
1736,Bring drinks,2024-07-19 20:27:16,Barman-000002,,0,Bring drinks,bring drinks,-1,0,0,Bring drinks
1736,Review drinks,2024-07-19 20:28:38,Waiter-000003,,0,Review drinks,review drinks,-1,0,0,Review drinks
1736,Prepare main course,2024-07-24 00:05:55,Cook-000001,,0,Prepare main course,prepare main course,-1,0,0,Prepare main course
1736,Signal food complete,2024-07-26 21:16:07,Cook-000001,,0,Signal food complete,signal food complete,-1,0,0,Signal food complete
1736,Bring food,2024-07-26 21:18:44,Cook helper-000003,,0,Bring food,bring food,-1,0,0,Bring food
1736,Deliver to customer,2024-07-26 21:38:23,Waiter-000005,,0,Deliver to customer,deliver to customer,-1,0,0,Deliver to customer
1736,EVENT 8 END,2024-07-26 21:39:23,,,0,EVENT 8 END,event 8 end,-1,0,0,EVENT 8 END
1737,Take order,2024-07-19 20:15:00,Waiter-000002,,0,Take order,take order,8878,0,0,Take order
1737,start,2024-07-19 20:15:00,,,0,start,start,-1,0,0,start
1737,Review order,2024-07-19 20:15:25,Waiter-000005,,0,Review order,review order,-1,0,0,Review order
1737,Prepare starter,2024-07-19 20:17:18,Cook helper-000001,,0,Prepare starter,prepare starter,8879,0,0,Prepare starter
1737,prepare drinks,2024-07-19 20:17:18,Barman-000002,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
1737,Bring drinks,2024-07-19 20:23:30,Barman-000003,,0,Bring drinks,bring drinks,-1,0,0,Bring drinks
1737,Review drinks,2024-07-19 20:32:43,Waiter-000005,,0,Review drinks,review drinks,-1,0,0,Review drinks
1737,prepare drinks,2024-07-19 20:34:43,Barman-000001,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
1737,Bring drinks,2024-07-19 20:37:52,Barman-000002,,0,Bring drinks,bring drinks,-1,0,0,Bring drinks
1737,Review drinks,2024-07-19 20:38:24,Waiter-000003,,0,Review drinks,review drinks,-1,0,0,Review drinks
1737,Prepare main course,2024-07-24 00:06:20,Cook-000003,,0,Prepare main course,prepare main course,-1,0,0,Prepare main course
1737,Signal food complete,2024-07-26 22:46:16,Cook-000001,,0,Signal food complete,signal food complete,-1,0,0,Signal food complete
1737,Bring food,2024-07-26 23:54:04,Cook helper-000003,,0,Bring food,bring food,-1,0,0,Bring food
1737,Deliver to customer,2024-07-26 23:54:33,Waiter-000001,,0,Deliver to customer,deliver to customer,-1,0,0,Deliver to customer
1737,EVENT 8 END,2024-07-26 23:58:48,,,0,EVENT 8 END,event 8 end,-1,0,0,EVENT 8 END
1738,Take order,2024-07-19 20:30:00,Waiter-000001,,0,Take order,take order,8880,0,0,Take order
1738,start,2024-07-19 20:30:00,,,0,start,start,-1,0,0,start
1738,Review order,2024-07-19 20:33:13,Waiter-000004,,0,Review order,review order,8882,0,0,Review order
1738,Bring drinks_signed1,2024-07-19 20:33:13,Waiter-000004,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
1738,Bring drinks_signed2,2024-07-19 20:33:13,Waiter-000004,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
1738,prepare drinks,2024-07-19 20:34:57,Barman-000002,,0,prepare drinks,prepare drinks,8883,0,0,prepare drinks
1738,Bring drinks_signed1,2024-07-19 20:34:57,Barman-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
1738,Bring drinks_signed2,2024-07-19 20:34:57,Barman-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
1738,Bring drinks,2024-07-19 20:37:23,Barman-000003,,0,Bring drinks,bring drinks,8884,0,0,Bring drinks
1738,Review drinks,2024-07-19 20:38:45,Waiter-000001,,0,Review drinks,review drinks,8885,0,0,Review drinks
1738,prepare drinks,2024-07-19 20:38:46,Barman-000001,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
1738,Bring drinks,2024-07-19 20:40:23,Barman-000002,,0,Bring drinks,bring drinks,8887,0,0,Bring drinks
1738,Review drinks,2024-07-19 20:41:10,Waiter-000005,,0,Review drinks,review drinks,8888,0,0,Review drinks
1738,Bring drinks_signed1,2024-07-19 20:41:11,Waiter-000005,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
1738,Bring drinks_signed2,2024-07-19 20:41:12,Waiter-000005,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
1738,prepare drinks,2024-07-19 20:42:22,Barman-000003,,0,prepare drinks,prepare drinks,8889,0,0,prepare drinks
1738,Bring drinks_signed1,2024-07-19 20:42:22,Barman-000003,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
1738,Bring drinks_signed2,2024-07-19 20:42:23,Barman-000003,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
1738,Bring drinks,2024-07-19 20:43:46,Barman-000001,,0,Bring drinks,bring drinks,8890,0,0,Bring drinks
1738,Review drinks,2024-07-19 20:46:49,Waiter-000001,,0,Review drinks,review drinks,8891,0,0,Review drinks
1738,Bring drinks_signed1,2024-07-19 20:46:49,Waiter-000001,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
1738,Bring drinks_signed2,2024-07-19 20:46:50,Waiter-000001,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
1738,Prepare main course,2024-07-24 00:16:34,Cook-000002,,0,Prepare main course,prepare main course,8892,0,0,Prepare main course
1738,Bring drinks_signed1,2024-07-24 00:16:35,Cook-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
1738,Bring drinks_signed2,2024-07-24 00:16:35,Cook-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
1738,Signal food complete,2024-07-26 21:01:37,Cook-000003,,0,Signal food complete,signal food complete,8893,0,0,Signal food complete
1738,Bring drinks_signed1,2024-07-26 21:01:37,Cook-000003,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
1738,Bring drinks_signed2,2024-07-26 21:01:37,Cook-000003,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
1738,Bring food,2024-07-26 21:22:06,Cook helper-000002,,0,Bring food,bring food,8894,0,0,Bring food
1738,Bring drinks_signed1,2024-07-26 21:22:06,Cook helper-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
1738,Bring drinks_signed2,2024-07-26 21:22:07,Cook helper-000002,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
1738,Deliver to customer,2024-07-26 21:25:50,Waiter-000004,,0,Deliver to customer,deliver to customer,8895,0,0,Deliver to customer
1738,Bring drinks_signed1,2024-07-26 21:25:50,Waiter-000004,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
1738,Bring drinks_signed2,2024-07-26 21:25:50,Waiter-000004,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
1738,EVENT 8 END,2024-07-26 21:25:53,,,0,EVENT 8 END,event 8 end,8896,0,0,EVENT 8 END
1738,Bring drinks_signed1,2024-07-26 21:25:53,,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed1
1738,Bring drinks_signed2,2024-07-26 21:25:54,,collateral events(Bring drinks),0,Bring drinks,bring drinks,-1,0,1,Bring drinks_signed2
1739,Take order,2024-07-19 20:45:00,Waiter-000004,,0,Take order,take order,8897,0,0,Take order
1739,start,2024-07-19 20:45:00,,,0,start,start,-1,0,0,start
1739,Review order,2024-07-19 20:50:06,Waiter-000002,,0,Review order,review order,-1,0,0,Review order
1739,Prepare starter,2024-07-19 20:52:32,Cook helper-000001,,0,Prepare starter,prepare starter,8898,0,0,Prepare starter
1739,prepare drinks,2024-07-19 20:52:32,Barman-000002,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
1739,Bring drinks,2024-07-19 20:56:23,Barman-000003,,0,Bring drinks,bring drinks,-1,0,0,Bring drinks
1739,Review drinks,2024-07-19 20:57:06,Waiter-000003,,0,Review drinks,review drinks,-1,0,0,Review drinks
1739,Prepare main course,2024-07-24 00:24:39,Cook-000001,,0,Prepare main course,prepare main course,-1,0,0,Prepare main course
1739,Signal food complete,2024-07-26 21:18:44,Cook-000001,,0,Signal food complete,signal food complete,-1,0,0,Signal food complete
1739,Bring food,2024-07-26 21:37:30,Cook helper-000001,,0,Bring food,bring food,-1,0,0,Bring food
1739,Deliver to customer,2024-07-26 21:37:59,Waiter-000004,,0,Deliver to customer,deliver to customer,-1,0,0,Deliver to customer
1739,EVENT 8 END,2024-07-26 21:39:55,,,0,EVENT 8 END,event 8 end,-1,0,0,EVENT 8 END
1740,Take order,2024-07-19 21:00:00,Waiter-000001,,0,Take order,take order,8899,0,0,Take order
1740,start,2024-07-19 21:00:00,,,0,start,start,-1,0,0,start
1740,Review order,2024-07-19 21:02:43,Waiter-000004,,0,Review order,review order,-1,0,0,Review order
1740,prepare drinks,2024-07-19 21:02:52,Barman-000001,,0,prepare drinks,prepare drinks,-1,0,0,prepare drinks
1740,Bring drinks,2024-07-19 21:04:41,Barman-000002,,0,Bring drinks,bring drinks,-1,0,0,Bring drinks
1740,Review drinks,2024-07-19 21:08:40,Waiter-000003,,0,Review drinks,review drinks,-1,0,0,Review drinks
1740,Prepare main course,2024-07-24 00:27:46,Cook-000001,,0,Prepare main course,prepare main course,-1,0,0,Prepare main course
1740,Signal food complete,2024-07-26 21:22:06,Cook-000003,,0,Signal food complete,signal food complete,-1,0,0,Signal food complete
1740,Bring food,2024-07-26 22:54:32,Cook helper-000001,,0,Bring food,bring food,-1,0,0,Bring food
1740,Deliver to customer,2024-07-26 23:02:26,Waiter-000001,,0,Deliver to customer,deliver to customer,-1,0,0,Deliver to customer
