Case,Activity,Timestamp,Resource,label
2188,Bring drinks,2024-08-08 21:04:50,Barman-000001,
2188,Review drinks,2024-08-08 21:08:26,Waiter-000003,
2188,prepare drinks,2024-08-08 21:08:49,Barman-000002,
2188,Bring drinks,2024-08-08 21:30:10,Barman-000003,
2188,Review drinks,2024-08-08 21:31:32,Waiter-000002,
2188,prepare drinks,2024-08-08 21:31:41,Barman-000001,
2188,Bring drinks,2024-08-08 21:44:33,Barman-000002,
2188,Review drinks,2024-08-08 21:59:48,Waiter-000004,
2188,prepare drinks,2024-08-08 22:01:19,Barman-000003,
2188,Bring drinks,2024-08-08 22:06:42,Barman-000002,
2188,Review drinks,2024-08-08 22:09:54,Waiter-000002,
2188,Prepare main course,2024-08-13 20:17:51,Cook-000002,
2188,Signal food complete,2024-08-17 01:39:34,Cook-000003,
2188,Bring food,2024-08-17 01:48:39,Cook helper-000002,
2188,Deliver to customer,2024-08-17 01:49:22,Waiter-000005,
2188,EVENT 8 END,2024-08-17 01:52:37,,
2189,Take order;start,2024-08-08 21:15:00,,
2189,Review order,2024-08-08 21:16:29,Waiter-000002,
2189,Prepare starter;prepare drinks,2024-08-08 21:16:45,,
2189,Bring drinks;Review drinks,2024-08-08 21:25:07,,form-based events(2024-08-08 21:25:07.100)
2189,Signal food complete,2024-08-13 20:22:25,Cook-000001,
2189,Bring food,2024-08-13 21:40:37,Cook helper-000001,
2189,Deliver to customer,2024-08-13 21:53:22,Waiter-000002,
2189,EVENT 8 END,2024-08-13 21:55:21,,
2190,Take order;start,2024-08-08 21:30:00,,
2190,Review order,2024-08-08 21:30:12,Waiter-000001,
2190,prepare drinks,2024-08-08 21:32:51,Barman-000002,
2190,Bring drinks,2024-08-08 21:33:28,Barman-000003,
2190,Review drinks,2024-08-08 21:33:46,Waiter-000005,
2190,Prepare main course,2024-08-13 20:44:18,Cook-000002,
2190,Signal food complete,2024-08-17 01:58:38,Cook-000002,
2190,Bring food,2024-08-19 18:06:49,Cook helper-000001,
2190,Deliver to customer,2024-08-19 18:06:58,Waiter-000005,
2190,EVENT 8 END,2024-08-19 18:10:10,,
2191,Take order;start,2024-08-08 21:45:00,,
2191,Review order,2024-08-08 21:46:45,Waiter-000002,
2191,Prepare starter;prepare drinks,2024-08-08 21:46:50,,
2191,Bring drinks,2024-08-08 21:53:47,Barman-000001,
2191,Review drinks,2024-08-08 21:56:22,Waiter-000001,
2191,Signal food complete,2024-08-13 20:59:52,Cook-000003,
2191,Bring food,2024-08-13 21:08:26,Cook helper-000002,
2191,Deliver to customer,2024-08-13 21:11:12,Waiter-000005,
2191,EVENT 8 END,2024-08-13 21:11:19,,
2192,Take order;start,2024-08-08 22:00:00,,
2192,Review order,2024-08-08 22:00:21,Waiter-000003,
2192,prepare drinks,2024-08-08 22:02:13,Barman-000001,
2192,Bring drinks,2024-08-08 22:16:48,Barman-000003,
2192,Review drinks,2024-08-08 22:17:29,Waiter-000003,
2192,prepare drinks,2024-08-08 22:20:16,Barman-000001,
2192,Bring drinks,2024-08-08 22:23:57,Barman-000003,
2192,Review drinks,2024-08-08 22:27:37,Waiter-000002,
2192,Prepare main course,2024-08-13 21:08:26,Cook-000003,
2192,Signal food complete,2024-08-19 18:16:05,Cook-000001,
2192,Bring food,2024-08-19 18:19:36,Cook helper-000001,
2192,Deliver to customer,2024-08-19 18:25:43,Waiter-000002,
2192,EVENT 8 END,2024-08-19 18:27:24,,
2193,Take order;start,2024-08-08 22:15:00,,
2193,Review order,2024-08-08 22:17:09,Waiter-000004,
2193,Prepare starter;prepare drinks,2024-08-08 22:18:16,,
2193,Bring drinks,2024-08-08 22:29:18,Barman-000001,
2193,Review drinks,2024-08-08 22:29:35,Waiter-000005,
2193,Prepare main course,2024-08-13 21:09:03,Cook-000003,
2193,Signal food complete,2024-08-19 18:20:30,Cook-000001,
2193,Bring food,2024-08-19 18:53:02,Cook helper-000003,
2193,Deliver to customer,2024-08-19 18:53:19,Waiter-000005,
2193,EVENT 8 END,2024-08-19 18:54:54,,
2194,Take order;start,2024-08-08 22:30:00,,
2194,Review order,2024-08-08 22:30:22,Waiter-000001,
2194,prepare drinks,2024-08-08 22:31:27,Barman-000003,
2194,Bring drinks;Review drinks,2024-08-08 22:32:29,,form-based events(2024-08-08 22:32:29.625)
2194,prepare drinks,2024-08-08 22:36:10,Barman-000001,
2194,Bring drinks;Review drinks,2024-08-08 22:36:17,,form-based events(2024-08-08 22:36:17.581)
2194,Prepare main course,2024-08-13 21:26:24,Cook-000002,
2194,Signal food complete,2024-08-19 18:53:59,Cook-000003,
2194,Bring food,2024-08-19 19:27:23,Cook helper-000003,
2194,Deliver to customer,2024-08-19 19:29:18,Waiter-000004,
2194,EVENT 8 END,2024-08-19 19:31:39,,
2195,Take order;start,2024-08-08 22:45:00,,
2195,Review order,2024-08-08 22:47:42,Waiter-000005,
2195,prepare drinks,2024-08-08 22:48:15,Barman-000002,
2195,Bring drinks,2024-08-08 22:52:01,Barman-000001,
2195,Review drinks,2024-08-08 23:03:41,Waiter-000005,
2195,Prepare main course,2024-08-13 21:45:05,Cook-000001,
2195,Signal food complete,2024-08-19 19:04:43,Cook-000001,
2195,Bring food,2024-08-19 19:45:41,Cook helper-000002,
2195,Deliver to customer,2024-08-19 19:46:46,Waiter-000002,
2195,EVENT 8 END,2024-08-19 19:49:01,,
2196,Take order;start,2024-08-08 23:00:00,,
2196,Review order,2024-08-08 23:06:31,Waiter-000004,
2196,prepare drinks,2024-08-08 23:08:38,Barman-000003,
2196,Bring drinks;Review drinks,2024-08-08 23:11:41,,form-based events(2024-08-08 23:11:41.972)
2196,prepare drinks,2024-08-08 23:18:02,Barman-000003,
2196,Bring drinks;Review drinks,2024-08-08 23:18:42,,form-based events(2024-08-08 23:18:42.500)
2196,Prepare main course,2024-08-13 21:50:31,Cook-000002,
2196,Signal food complete,2024-08-19 19:34:54,Cook-000003,
2196,Bring food,2024-08-19 19:52:10,Cook helper-000001,
2196,Deliver to customer,2024-08-19 20:00:33,Waiter-000004,
2196,EVENT 8 END,2024-08-19 20:01:35,,
2197,Take order;start,2024-08-08 23:15:00,,
2197,Review order,2024-08-08 23:15:16,Waiter-000005,
2197,prepare drinks,2024-08-08 23:16:27,Barman-000001,
2197,Bring drinks,2024-08-08 23:20:51,Barman-000003,
2197,Review drinks,2024-08-08 23:24:10,Waiter-000003,
2197,prepare drinks,2024-08-08 23:26:40,Barman-000001,
2197,Bring drinks,2024-08-08 23:27:27,Barman-000002,
2197,Review drinks,2024-08-08 23:30:28,Waiter-000004,
2197,Prepare main course,2024-08-13 21:59:22,Cook-000001,
2197,Signal food complete,2024-08-19 19:52:48,Cook-000001,
2197,Bring food,2024-08-19 20:11:11,Cook helper-000003,
2197,Deliver to customer,2024-08-19 20:19:24,Waiter-000005,
2197,EVENT 8 END,2024-08-19 20:20:39,,
2198,Take order;start,2024-08-08 23:30:00,,
2198,Review order,2024-08-08 23:31:17,Waiter-000001,
2198,prepare drinks,2024-08-08 23:32:03,Barman-000003,
2198,Bring drinks,2024-08-08 23:40:19,Barman-000001,
2198,Review drinks,2024-08-08 23:44:35,Waiter-000005,
2198,prepare drinks,2024-08-08 23:45:55,Barman-000002,
2198,Bring drinks,2024-08-08 23:46:18,Barman-000003,
2198,Review drinks,2024-08-08 23:57:48,Waiter-000001,
2198,Prepare main course,2024-08-13 22:31:55,Cook-000002,
2198,Signal food complete,2024-08-19 19:45:41,Cook-000001,
2198,Bring food,2024-08-19 19:52:48,Cook helper-000003,
2198,Deliver to customer,2024-08-19 19:54:58,Waiter-000003,
2198,EVENT 8 END,2024-08-19 19:55:24,,
2199,Take order;start,2024-08-08 23:45:00,,
2199,Review order,2024-08-08 23:45:36,Waiter-000004,
2199,prepare drinks,2024-08-08 23:48:09,Barman-000001,
2199,Bring drinks,2024-08-08 23:55:55,Barman-000002,
2199,Review drinks,2024-08-08 23:58:04,Waiter-000003,
2199,prepare drinks,2024-08-08 23:59:34,Barman-000001,
2199,Bring drinks,2024-08-09 00:10:32,Barman-000003,
2199,Review drinks,2024-08-09 00:18:44,Waiter-000002,
2199,prepare drinks,2024-08-09 00:20:23,Barman-000002,
2199,Bring drinks,2024-08-09 00:24:00,Barman-000001,
2199,Review drinks,2024-08-09 00:24:54,Waiter-000004,
2199,prepare drinks,2024-08-09 00:25:32,Barman-000002,
2199,Bring drinks,2024-08-09 00:25:59,Barman-000003,
2199,Review drinks,2024-08-09 00:32:21,Waiter-000005,
2199,Prepare main course,2024-08-13 23:17:11,Cook-000001,
2199,Signal food complete,2024-08-19 20:11:11,Cook-000001,
2199,Bring food,2024-08-19 20:19:41,Cook helper-000001,
2199,Deliver to customer,2024-08-19 20:28:02,Waiter-000002,
2199,EVENT 8 END,2024-08-19 20:28:47,,
2200,Take order;start,2024-08-09 00:00:00,,
2200,Review order,2024-08-09 00:04:38,Waiter-000005,
2200,prepare drinks,2024-08-09 00:05:34,Barman-000003,
2200,Bring drinks,2024-08-09 00:08:53,Barman-000002,
2200,Review drinks,2024-08-09 00:14:03,Waiter-000004,
2200,Prepare main course,2024-08-13 23:18:24,Cook-000001,
2200,Signal food complete,2024-08-19 20:24:41,Cook-000002,
2200,Bring food,2024-08-19 20:39:32,Cook helper-000003,
2200,Deliver to customer,2024-08-19 20:40:54,Waiter-000001,
2200,EVENT 8 END,2024-08-19 20:41:46,,
2201,Take order;start,2024-08-09 00:15:00,,
2201,Review order,2024-08-09 00:16:21,Waiter-000003,
2201,prepare drinks,2024-08-09 00:16:30,Barman-000001,
2201,Bring drinks,2024-08-09 00:21:49,Barman-000003,
2201,Review drinks,2024-08-09 00:24:30,Waiter-000005,
2201,Prepare main course,2024-08-13 23:19:24,Cook-000002,
2201,Signal food complete,2024-08-19 20:14:07,Cook-000002,
2201,Bring food,2024-08-19 20:24:41,Cook helper-000002,
2201,Deliver to customer,2024-08-19 20:25:22,Waiter-000004,
2201,EVENT 8 END,2024-08-19 20:33:19,,
2202,Take order;start,2024-08-09 00:30:00,,
2202,Review order,2024-08-09 00:31:12,Waiter-000002,
2202,prepare drinks,2024-08-09 00:31:52,Barman-000001,
2202,Bring drinks,2024-08-09 00:32:27,Barman-000002,
2202,Review drinks,2024-08-09 00:33:54,Waiter-000004,
2202,Prepare main course,2024-08-13 23:42:30,Cook-000001,
2202,Signal food complete,2024-08-19 20:36:23,Cook-000003,
2202,Bring food,2024-08-19 21:37:27,Cook helper-000001,
2202,Deliver to customer,2024-08-19 21:40:59,Waiter-000004,
2202,EVENT 8 END,2024-08-19 21:41:05,,
2203,Take order;start,2024-08-09 00:45:00,,
2203,Review order,2024-08-09 00:53:05,Waiter-000005,
2203,Prepare starter;prepare drinks,2024-08-09 00:54:01,,
2203,Bring drinks,2024-08-09 00:55:04,Barman-000001,
2203,Review drinks,2024-08-09 01:03:33,Waiter-000005,
2203,prepare drinks,2024-08-09 01:03:34,Barman-000003,
2203,Bring drinks,2024-08-09 01:07:00,Barman-000002,
2203,Review drinks,2024-08-09 01:13:57,Waiter-000005,
2203,Prepare main course,2024-08-14 00:08:31,Cook-000001,
2203,Signal food complete,2024-08-19 21:00:45,Cook-000001,
2203,Bring food,2024-08-19 23:15:19,Cook helper-000002,
2203,Deliver to customer,2024-08-19 23:17:07,Waiter-000005,
2203,EVENT 8 END,2024-08-19 23:18:19,,
2204,Take order;start,2024-08-09 01:00:00,,
2204,Review order,2024-08-09 01:02:46,Waiter-000003,
2204,Prepare starter;prepare drinks,2024-08-09 01:03:02,,
2204,Bring drinks,2024-08-09 01:03:36,Barman-000001,
2204,Review drinks,2024-08-09 01:09:51,Waiter-000004,
2204,prepare drinks,2024-08-09 01:10:27,Barman-000003,
2204,Bring drinks,2024-08-09 01:29:43,Barman-000001,
2204,Review drinks,2024-08-09 01:32:12,Waiter-000005,
2204,Prepare main course,2024-08-14 00:36:56,Cook-000001,
2204,Signal food complete,2024-08-19 21:06:13,Cook-000002,
2204,Bring food,2024-08-19 21:16:16,Cook helper-000001,
2204,Deliver to customer,2024-08-19 21:17:24,Waiter-000003,
2204,EVENT 8 END,2024-08-19 21:18:42,,
2205,Take order;start,2024-08-09 01:15:00,,
2205,Review order,2024-08-09 01:15:59,Waiter-000004,
2205,prepare drinks,2024-08-09 01:16:38,Barman-000001,
2205,Bring drinks,2024-08-09 01:18:39,Barman-000002,
2205,Review drinks,2024-08-09 01:31:43,Waiter-000002,
2205,prepare drinks,2024-08-09 01:32:20,Barman-000003,
2205,Bring drinks,2024-08-09 01:37:14,Barman-000001,
2205,Review drinks,2024-08-09 01:47:14,Waiter-000002,
2205,Prepare main course,2024-08-14 00:40:28,Cook-000003,
2205,Signal food complete,2024-08-19 21:16:16,Cook-000002,
2205,Bring food,2024-08-19 21:22:28,Cook helper-000003,
2205,Deliver to customer,2024-08-19 21:22:34,Waiter-000005,
2205,EVENT 8 END,2024-08-19 21:24:50,,
2206,Take order;start,2024-08-09 01:30:00,,
2206,Review order,2024-08-09 01:35:11,Waiter-000001,
2206,prepare drinks,2024-08-09 01:37:11,Barman-000002,
2206,Bring drinks,2024-08-09 01:37:50,Barman-000003,
2206,Review drinks,2024-08-09 01:53:46,Waiter-000004,
2206,Prepare main course,2024-08-14 00:50:02,Cook-000003,
2206,Signal food complete,2024-08-19 21:37:27,Cook-000003,
2206,Bring food,2024-08-19 23:07:50,Cook helper-000003,
2206,Deliver to customer,2024-08-19 23:21:47,Waiter-000003,
2206,EVENT 8 END,2024-08-19 23:22:35,,
2207,Take order;start,2024-08-09 01:45:00,,
2207,Review order,2024-08-09 01:48:50,Waiter-000005,
2207,prepare drinks,2024-08-09 01:49:54,Barman-000002,
2207,Bring drinks;Review drinks,2024-08-09 01:50:23,,form-based events(2024-08-09 01:50:23.858)
2207,prepare drinks,2024-08-09 01:55:46,Barman-000002,
2207,Bring drinks;Review drinks,2024-08-09 01:56:45,,form-based events(2024-08-09 01:56:45.456)
2207,Prepare main course,2024-08-14 01:02:48,Cook-000003,
2207,Signal food complete,2024-08-19 21:57:23,Cook-000002,
2207,Bring food,2024-08-19 22:35:23,Cook helper-000002,
2207,Deliver to customer,2024-08-19 22:37:06,Waiter-000004,
2207,EVENT 8 END,2024-08-19 22:37:33,,
2208,start,2024-08-09 02:00:00,,
2208,Take order,2024-08-09 18:00:00,Waiter-000002,
2208,Review order,2024-08-09 18:00:05,Waiter-000001,
2208,Prepare starter;prepare drinks,2024-08-09 18:01:05,,
2208,Bring drinks,2024-08-09 18:06:58,Barman-000002,
2208,Review drinks,2024-08-09 18:15:48,Waiter-000001,
2208,Prepare main course,2024-08-14 01:25:55,Cook-000003,
2208,Signal food complete,2024-08-19 23:07:50,Cook-000003,
2208,Bring food,2024-08-19 23:27:01,Cook helper-000002,
2208,Deliver to customer,2024-08-19 23:37:07,Waiter-000003,
2208,EVENT 8 END,2024-08-19 23:37:16,,
2209,Take order;start,2024-08-09 18:15:00,,
2209,Review order,2024-08-09 18:15:56,Waiter-000005,
2209,prepare drinks,2024-08-09 18:17:39,Barman-000003,
2209,Bring drinks;Review drinks,2024-08-09 18:17:54,,form-based events(2024-08-09 18:17:54.643)
2209,Prepare main course,2024-08-14 18:35:15,Cook-000002,
2209,Signal food complete,2024-08-19 23:49:27,Cook-000001,
2209,Bring food,2024-08-20 00:04:24,Cook helper-000002,
2209,Deliver to customer,2024-08-20 00:07:48,Waiter-000002,
2209,EVENT 8 END,2024-08-20 00:08:45,,
2210,Take order;start,2024-08-09 18:30:00,,
2210,Review order,2024-08-09 18:30:08,Waiter-000002,
2210,prepare drinks,2024-08-09 18:30:45,Barman-000002,
2210,Bring drinks;Review drinks,2024-08-09 18:31:39,,form-based events(2024-08-09 18:31:39.728)
2210,prepare drinks,2024-08-09 18:33:23,Barman-000001,
2210,Bring drinks;Review drinks,2024-08-09 18:33:56,,form-based events(2024-08-09 18:33:56.463)
2210,Prepare main course,2024-08-14 19:06:49,Cook-000001,
2210,Signal food complete,2024-08-20 00:37:21,Cook-000002,
2210,Bring food,2024-08-20 01:30:35,Cook helper-000003,
2210,Deliver to customer,2024-08-20 01:34:17,Waiter-000002,
2210,EVENT 8 END,2024-08-20 01:35:50,,
2211,Take order;start,2024-08-09 18:45:00,,
2211,Review order,2024-08-09 18:45:51,Waiter-000001,
2211,Prepare starter;prepare drinks,2024-08-09 18:47:47,,
2211,Bring drinks,2024-08-09 18:47:58,Barman-000001,
2211,Review drinks,2024-08-09 18:48:06,Waiter-000002,
2211,Signal food complete,2024-08-14 19:12:21,Cook-000003,
2211,Bring food,2024-08-14 19:32:32,Cook helper-000003,
2211,Deliver to customer,2024-08-14 19:32:35,Waiter-000005,
2211,EVENT 8 END,2024-08-14 19:34:51,,
2212,Take order;start,2024-08-09 19:00:00,,
2212,Review order,2024-08-09 19:01:34,Waiter-000003,
2212,prepare drinks,2024-08-09 19:01:45,Barman-000002,
2212,Bring drinks,2024-08-09 19:07:06,Barman-000003,
2212,Review drinks,2024-08-09 19:14:58,Waiter-000001,
2212,prepare drinks,2024-08-09 19:16:06,Barman-000001,
2212,Bring drinks,2024-08-09 19:16:14,Barman-000002,
2212,Review drinks,2024-08-09 19:17:54,Waiter-000005,
2212,Prepare main course,2024-08-14 19:44:42,Cook-000002,
2212,Signal food complete,2024-08-20 01:02:13,Cook-000003,
2212,Bring food,2024-08-20 01:13:44,Cook helper-000002,
2212,Deliver to customer,2024-08-20 01:17:31,Waiter-000005,
2212,EVENT 8 END,2024-08-20 01:18:45,,
2213,Take order;start,2024-08-09 19:15:00,,
2213,Review order,2024-08-09 19:18:43,Waiter-000004,
2213,prepare drinks,2024-08-09 19:19:45,Barman-000003,
2213,Prepare starter,2024-08-09 19:21:02,Cook helper-000002,
2213,Bring drinks;Review drinks,2024-08-09 19:24:36,,form-based events(2024-08-09 19:24:36.792)
2213,prepare drinks,2024-08-09 19:26:42,Barman-000002,
2213,Bring drinks;Review drinks,2024-08-09 19:31:51,,form-based events(2024-08-09 19:31:51.059)
2213,Prepare main course,2024-08-14 20:03:49,Cook-000003,
2213,Signal food complete,2024-08-20 01:50:37,Cook-000002,
2213,Bring food,2024-08-20 01:52:27,Cook helper-000003,
2213,Deliver to customer,2024-08-20 01:56:50,Waiter-000001,
2213,EVENT 8 END,2024-08-20 01:57:42,,
2214,Take order;start,2024-08-09 19:30:00,,
2214,Review order,2024-08-09 19:31:17,Waiter-000003,
2214,Prepare starter;prepare drinks,2024-08-09 19:31:21,,
2214,Bring drinks,2024-08-09 19:34:33,Barman-000002,
2214,Review drinks,2024-08-09 19:41:45,Waiter-000002,
2214,prepare drinks,2024-08-09 19:42:27,Barman-000001,
2214,Bring drinks,2024-08-09 19:50:49,Barman-000002,
2214,Review drinks,2024-08-09 19:55:17,Waiter-000005,
2214,Prepare main course,2024-08-14 20:33:51,Cook-000001,
2214,Signal food complete,2024-08-20 01:41:40,Cook-000003,
2214,Bring food,2024-08-20 01:55:02,Cook helper-000001,
2214,Deliver to customer,2024-08-20 01:55:06,Waiter-000003,
2214,EVENT 8 END,2024-08-20 01:56:55,,
2215,Take order;start,2024-08-09 19:45:00,,
2215,Review order,2024-08-09 19:45:21,Waiter-000003,
2215,Prepare starter;prepare drinks,2024-08-09 19:45:44,,
2215,Bring drinks,2024-08-09 19:53:24,Barman-000001,
2215,Review drinks,2024-08-09 19:55:16,Waiter-000001,
2215,Signal food complete,2024-08-14 21:09:04,Cook-000001,
2215,Bring food,2024-08-14 21:25:04,Cook helper-000002,
2215,Deliver to customer,2024-08-14 21:25:25,Waiter-000005,
2215,EVENT 8 END,2024-08-14 21:26:21,,
2216,Take order;start,2024-08-09 20:00:00,,
2216,Review order,2024-08-09 20:01:10,Waiter-000004,
2216,prepare drinks,2024-08-09 20:02:19,Barman-000003,
2216,Bring drinks,2024-08-09 20:04:15,Barman-000001,
2216,Review drinks,2024-08-09 20:10:30,Waiter-000003,
2216,Prepare main course,2024-08-14 21:25:04,Cook-000001,
2216,Signal food complete,2024-08-20 18:18:12,Cook-000002,
2216,Bring food,2024-08-20 18:26:56,Cook helper-000002,
2216,Deliver to customer,2024-08-20 18:27:23,Waiter-000004,
2216,EVENT 8 END,2024-08-20 18:28:05,,
2217,Take order;start,2024-08-09 20:15:00,,
2217,Review order,2024-08-09 20:15:02,Waiter-000001,
2217,Prepare starter;prepare drinks,2024-08-09 20:16:17,,
2217,Bring drinks,2024-08-09 20:18:37,Barman-000003,
2217,Review drinks,2024-08-09 20:19:31,Waiter-000002,
2217,Prepare main course,2024-08-14 21:44:55,Cook-000002,
2217,Signal food complete,2024-08-20 18:35:31,Cook-000003,
2217,Bring food,2024-08-20 18:56:10,Cook helper-000003,
2217,Deliver to customer,2024-08-20 18:56:35,Waiter-000002,
2217,EVENT 8 END,2024-08-20 18:57:25,,
2218,Take order;start,2024-08-09 20:30:00,,
2218,Review order,2024-08-09 20:37:31,Waiter-000005,
2218,Prepare starter;prepare drinks,2024-08-09 20:37:48,,
2218,Bring drinks,2024-08-09 20:43:45,Barman-000002,
2218,Review drinks,2024-08-09 20:44:41,Waiter-000001,
2218,Prepare main course,2024-08-14 22:03:20,Cook-000001,
2218,Signal food complete,2024-08-20 18:56:10,Cook-000003,
2218,Bring food,2024-08-20 19:23:37,Cook helper-000003,
2218,Deliver to customer,2024-08-20 19:23:56,Waiter-000004,
2218,EVENT 8 END,2024-08-20 19:24:42,,
2219,Take order;start,2024-08-09 20:45:00,,
2219,Review order,2024-08-09 20:45:53,Waiter-000004,
2219,prepare drinks,2024-08-09 20:46:05,Barman-000003,
2219,Bring drinks,2024-08-09 20:47:15,Barman-000001,
2219,Review drinks,2024-08-09 20:50:48,Waiter-000003,
2219,Prepare main course,2024-08-14 22:11:00,Cook-000003,
2219,Signal food complete,2024-08-20 19:23:37,Cook-000003,
2219,Bring food,2024-08-20 20:33:58,Cook helper-000001,
2219,Deliver to customer,2024-08-20 20:36:43,Waiter-000001,
2219,EVENT 8 END,2024-08-20 20:39:56,,
2220,Take order;start,2024-08-09 21:00:00,,
2220,Review order,2024-08-09 21:02:02,Waiter-000004,
2220,prepare drinks,2024-08-09 21:02:05,Barman-000002,
2220,Bring drinks,2024-08-09 21:07:52,Barman-000003,
2220,Review drinks,2024-08-09 21:12:20,Waiter-000005,
2220,Prepare main course,2024-08-14 22:31:52,Cook-000001,
2220,Signal food complete,2024-08-20 19:03:09,Cook-000002,
2220,Bring food,2024-08-20 19:31:25,Cook helper-000002,
2220,Deliver to customer,2024-08-20 19:33:27,Waiter-000001,
2220,EVENT 8 END,2024-08-20 19:36:43,,
2221,Take order;start,2024-08-09 21:15:00,,
2221,Review order,2024-08-09 21:15:49,Waiter-000002,
2221,prepare drinks,2024-08-09 21:16:48,Barman-000001,
2221,Bring drinks,2024-08-09 21:20:29,Barman-000002,
2221,Review drinks,2024-08-09 21:28:21,Waiter-000004,
2221,prepare drinks,2024-08-09 21:30:14,Barman-000003,
2221,Bring drinks,2024-08-09 22:21:37,Barman-000002,
2221,Review drinks,2024-08-09 22:31:46,Waiter-000003,
2221,Prepare main course,2024-08-14 23:12:21,Cook-000003,
2221,Signal food complete,2024-08-20 19:51:26,Cook-000001,
2221,Bring food,2024-08-20 19:58:23,Cook helper-000001,
2221,Deliver to customer,2024-08-20 19:58:29,Waiter-000004,
2221,EVENT 8 END,2024-08-20 20:00:02,,
2222,Take order;start,2024-08-09 21:30:00,,
2222,Review order,2024-08-09 21:30:04,Waiter-000001,
2222,prepare drinks,2024-08-09 21:30:50,Barman-000001,
2222,Bring drinks;Review drinks,2024-08-09 21:37:06,,form-based events(2024-08-09 21:37:06.637)
2222,prepare drinks,2024-08-09 21:45:01,Barman-000001,
2222,Bring drinks;Review drinks,2024-08-09 21:49:27,,form-based events(2024-08-09 21:49:27.413)
2222,prepare drinks,2024-08-09 22:01:06,Barman-000002,
2222,Bring drinks;Review drinks,2024-08-09 22:11:57,,form-based events(2024-08-09 22:11:57.332)
2222,prepare drinks,2024-08-09 22:13:50,Barman-000002,
2222,Bring drinks;Review drinks,2024-08-09 22:17:14,,form-based events(2024-08-09 22:17:14.672)
2222,Prepare main course,2024-08-14 23:18:51,Cook-000003,
2222,Signal food complete,2024-08-20 19:58:23,Cook-000001,
2222,Bring food,2024-08-20 20:35:16,Cook helper-000002,
2222,Deliver to customer,2024-08-20 20:37:11,Waiter-000004,
2222,EVENT 8 END,2024-08-20 20:40:15,,
2223,Take order;start,2024-08-09 21:45:00,,
2223,Review order,2024-08-09 21:47:05,Waiter-000005,
2223,Prepare starter;prepare drinks,2024-08-09 21:48:34,,
2223,Bring drinks;Review drinks,2024-08-09 21:59:28,,form-based events(2024-08-09 21:59:28.919)
2223,Signal food complete,2024-08-14 23:26:26,Cook-000001,
2223,Bring food,2024-08-14 23:52:18,Cook helper-000001,
2223,Deliver to customer,2024-08-14 23:57:51,Waiter-000005,
2223,EVENT 8 END,2024-08-14 23:59:11,,
2224,Take order;start,2024-08-09 22:00:00,,
2224,Review order,2024-08-09 22:01:24,Waiter-000005,
2224,prepare drinks,2024-08-09 22:01:34,Barman-000001,
2224,Bring drinks,2024-08-09 22:01:45,Barman-000001,
2224,Review drinks,2024-08-09 22:06:15,Waiter-000003,
2224,prepare drinks,2024-08-09 22:07:29,Barman-000001,
2224,Bring drinks,2024-08-09 22:08:36,Barman-000001,
2224,Review drinks,2024-08-09 22:18:17,Waiter-000005,
2224,Prepare main course,2024-08-14 23:59:45,Cook-000003,
2224,Signal food complete,2024-08-20 20:33:58,Cook-000003,
2224,Bring food,2024-08-20 20:44:05,Cook helper-000003,
2224,Deliver to customer,2024-08-20 20:58:48,Waiter-000003,
2224,EVENT 8 END,2024-08-20 21:00:32,,
2225,Take order;start,2024-08-09 22:15:00,,
2225,Review order,2024-08-09 22:18:20,Waiter-000002,
2225,prepare drinks,2024-08-09 22:19:34,Barman-000001,
2225,Bring drinks,2024-08-09 22:35:27,Barman-000002,
2225,Review drinks,2024-08-09 22:41:32,Waiter-000004,
2225,Prepare main course,2024-08-15 00:09:40,Cook-000003,
2225,Signal food complete,2024-08-20 20:35:16,Cook-000001,
2225,Bring food,2024-08-20 20:46:14,Cook helper-000001,
2225,Deliver to customer,2024-08-20 20:49:25,Waiter-000001,
2225,EVENT 8 END,2024-08-20 20:50:45,,
2226,Take order;start,2024-08-09 22:30:00,,
2226,Review order,2024-08-09 22:33:01,Waiter-000005,
2226,Prepare starter;prepare drinks,2024-08-09 22:34:01,,
2226,Bring drinks,2024-08-09 22:40:42,Barman-000001,
2226,Review drinks,2024-08-09 22:48:14,Waiter-000005,
2226,Signal food complete,2024-08-15 00:25:27,Cook-000003,
2226,Bring food,2024-08-15 00:47:01,Cook helper-000003,
2226,Deliver to customer,2024-08-15 00:47:45,Waiter-000003,
2226,EVENT 8 END,2024-08-15 00:48:13,,
2227,Take order;start,2024-08-09 22:45:00,,
2227,Review order,2024-08-09 22:47:54,Waiter-000001,
2227,prepare drinks,2024-08-09 22:51:29,Barman-000003,
2227,Bring drinks,2024-08-09 22:59:20,Barman-000002,
2227,Review drinks,2024-08-09 23:01:04,Waiter-000005,
2227,prepare drinks,2024-08-09 23:01:36,Barman-000003,
2227,Bring drinks,2024-08-09 23:02:17,Barman-000002,
2227,Review drinks,2024-08-09 23:02:24,Waiter-000001,
2227,prepare drinks,2024-08-09 23:02:35,Barman-000003,
2227,Bring drinks,2024-08-09 23:03:24,Barman-000002,
2227,Review drinks,2024-08-09 23:04:52,Waiter-000002,
2227,Prepare main course,2024-08-15 00:57:54,Cook-000001,
2227,Signal food complete,2024-08-20 22:22:29,Cook-000001,
2227,Bring food,2024-08-20 22:40:46,Cook helper-000001,
2227,Deliver to customer,2024-08-20 22:41:33,Waiter-000001,
