Case,Activity,Timestamp,Resource,label
949,Perform checks,2023-11-24 11:58:19,Clerk-000001,
949,Make decision,2023-11-24 12:01:31,Manager-000003,
949,notify reject,2023-11-24 12:15:43,Manager-000006,
949,time out,2023-11-24 12:20:58,,
949,EVENT 13 END,2023-11-24 12:21:08,,
950,Check for completeness;New online application received,2023-11-24 11:40:22,Clerk-000006,
950,Request info,2023-11-24 11:48:09,Manager-000001,
950,info received,2023-11-24 11:57:20,,
950,Check for completeness,2023-11-24 11:57:30,Clerk-000003,
950,Perform checks,2023-11-24 12:04:28,Clerk-000004,
950,Make decision,2023-11-24 12:15:19,Manager-000002,
950,notify reject,2023-11-24 12:25:14,Manager-000005,
950,time out,2023-11-24 12:34:22,,
950,EVENT 13 END,2023-11-24 12:34:32,,
951,Check for completeness;New online application received,2023-11-24 12:37:23,Clerk-000005,
951,Request info,2023-11-24 12:43:22,Manager-000004,
951,info received,2023-11-24 12:56:39,,
951,Check for completeness,2023-11-24 12:56:49,Clerk-000001,
951,Request info,2023-11-24 12:59:31,Manager-000003,
951,info received,2023-11-24 13:28:00,,
951,Check for completeness,2023-11-24 13:28:10,Clerk-000003,
951,Request info,2023-11-24 13:30:56,Manager-000002,
951,info received,2023-11-24 14:04:45,,
951,Check for completeness,2023-11-24 14:04:55,Clerk-000006,
951,Perform checks,2023-11-24 14:22:04,Clerk-000001,
951,Make decision,2023-11-24 14:25:56,Manager-000003,
951,notify reject,2023-11-24 14:32:38,Manager-000006,
951,time out,2023-11-24 14:39:32,,
951,EVENT 13 END,2023-11-24 14:39:42,,
952,Check for completeness;New online application received,2023-11-24 12:46:14,Clerk-000006,
952,Request info,2023-11-24 12:48:09,Manager-000001,
952,info received,2023-11-24 12:52:58,,
952,Check for completeness,2023-11-24 12:53:08,Clerk-000002,
952,Request info,2023-11-24 13:23:59,Manager-000006,
952,info received,2023-11-24 13:31:04,,
952,Check for completeness,2023-11-24 13:31:14,Clerk-000004,
952,Perform checks,2023-11-24 13:33:00,Clerk-000005,
952,Make decision;Notify accept,2023-11-24 13:42:51,Manager-000005,form-based events(2023-11-24 13:42:51.567)
952,Deliver card,2023-11-24 13:46:38,Manager-000004,
952,EVENT 13 END,2023-11-24 13:47:29,,
953,Check for completeness;New online application received,2023-11-24 14:28:27,Clerk-000002,
953,Perform checks,2023-11-24 14:37:43,Clerk-000003,
953,Make decision,2023-11-24 14:43:29,Manager-000005,
953,Notify accept,2023-11-24 14:52:32,Manager-000001,
953,Deliver card,2023-11-24 14:53:56,Manager-000004,
953,EVENT 13 END,2023-11-24 14:57:40,,
954,Check for completeness;New online application received,2023-11-24 15:41:26,Clerk-000004,
954,Perform checks,2023-11-24 15:55:46,Clerk-000005,
954,Make decision,2023-11-24 16:34:10,Manager-000002,
954,notify reject,2023-11-24 16:49:01,Manager-000006,
954,review request received,2023-11-24 17:02:05,,
954,Check for completeness,2023-11-24 17:02:15,Clerk-000004,
954,Request info,2023-11-24 17:08:02,Manager-000001,
954,info received,2023-11-24 17:13:10,,
954,Check for completeness,2023-11-24 17:13:20,Clerk-000003,
954,Request info,2023-11-24 17:22:58,Manager-000002,
954,info received,2023-11-24 17:47:52,,
954,Check for completeness,2023-11-24 17:48:02,Clerk-000006,
954,Perform checks,2023-11-24 18:09:49,Clerk-000001,
954,Make decision,2023-11-24 18:11:08,Manager-000003,
954,notify reject,2023-11-24 18:29:10,Manager-000006,
954,review request received,2023-11-24 18:37:36,,
954,Check for completeness,2023-11-24 18:37:46,Clerk-000006,
954,Request info,2023-11-24 18:46:05,Manager-000003,
954,info received,2023-11-24 18:47:12,,
954,Check for completeness,2023-11-24 18:47:22,Clerk-000004,
954,Request info,2023-11-24 18:48:47,Manager-000005,
954,info received,2023-11-24 18:49:18,,
954,Check for completeness,2023-11-24 18:49:28,Clerk-000003,
954,Request info,2023-11-24 19:18:09,Manager-000005,
954,info received,2023-11-24 19:32:33,,
954,Check for completeness,2023-11-24 19:32:43,Clerk-000004,
954,Perform checks,2023-11-24 19:51:53,Clerk-000005,
954,Make decision,2023-11-24 19:57:25,Manager-000001,
954,notify reject,2023-11-24 20:16:08,Manager-000003,
954,time out,2023-11-24 20:32:33,,
954,EVENT 13 END,2023-11-24 20:32:43,,
955,Check for completeness;New online application received,2023-11-24 16:22:00,Clerk-000006,
955,Perform checks,2023-11-24 16:33:26,Clerk-000001,
955,Make decision;Notify accept,2023-11-24 16:35:23,Manager-000003,form-based events(2023-11-24 16:35:23.054)
955,Deliver card,2023-11-24 17:20:15,Manager-000005,
955,EVENT 13 END,2023-11-24 17:20:44,,
956,Check for completeness;New online application received,2023-11-24 16:53:47,Clerk-000002,
956,Perform checks,2023-11-24 17:08:58,Clerk-000006,
956,Make decision,2023-11-24 17:12:16,Manager-000002,
956,Notify accept,2023-11-24 17:12:20,Manager-000006,
956,Deliver card,2023-11-24 17:17:58,Manager-000003,
956,EVENT 13 END,2023-11-24 17:19:26,,
957,Check for completeness;New online application received,2023-11-24 16:56:03,Clerk-000003,
957,Request info,2023-11-24 16:59:07,Manager-000005,
957,info received,2023-11-24 17:12:10,,
957,Check for completeness,2023-11-24 17:12:20,Clerk-000005,
957,Request info,2023-11-24 17:25:15,Manager-000006,
957,info received,2023-11-24 17:34:02,,
957,Check for completeness,2023-11-24 17:34:12,Clerk-000004,
957,Request info,2023-11-24 18:12:50,Manager-000004,
957,info received,2023-11-24 18:28:01,,
957,Check for completeness,2023-11-24 18:28:11,Clerk-000005,
957,Perform checks,2023-11-24 18:35:35,Clerk-000002,
957,Make decision;Notify accept,2023-11-24 18:35:53,Manager-000002,form-based events(2023-11-24 18:35:53.254)
957,Deliver card,2023-11-24 18:49:18,Manager-000006,
957,EVENT 13 END,2023-11-24 18:58:04,,
958,Check for completeness;New online application received,2023-11-24 17:12:48,Clerk-000001,
958,Request info,2023-11-24 17:24:09,Manager-000001,
958,info received,2023-11-24 17:44:27,,
958,Check for completeness,2023-11-24 17:44:37,Clerk-000002,
958,Perform checks,2023-11-24 17:57:26,Clerk-000003,
958,Make decision,2023-11-24 18:21:21,Manager-000005,
958,notify reject,2023-11-24 18:33:00,Manager-000001,
958,time out,2023-11-24 18:44:21,,
958,EVENT 13 END,2023-11-24 18:44:31,,
959,Check for completeness;New online application received,2023-11-24 18:42:24,Clerk-000001,
959,Perform checks,2023-11-24 18:49:46,Clerk-000005,
959,Make decision,2023-11-24 18:51:11,Manager-000002,
959,Notify accept,2023-11-24 18:55:25,Manager-000001,
959,Deliver card,2023-11-24 19:04:05,Manager-000003,
959,EVENT 13 END,2023-11-24 19:29:51,,
960,Check for completeness;New online application received,2023-11-24 19:05:59,Clerk-000002,
960,Perform checks,2023-11-24 19:16:06,Clerk-000006,
960,Make decision,2023-11-24 19:18:05,Manager-000004,
960,notify reject,2023-11-24 19:18:36,Manager-000002,
960,time out,2023-11-24 19:18:48,,
960,EVENT 13 END,2023-11-24 19:18:58,,
961,Check for completeness;New online application received,2023-11-24 19:45:56,Clerk-000001,
961,Request info,2023-11-24 19:57:04,Manager-000006,
961,info received,2023-11-24 20:01:59,,
961,Check for completeness,2023-11-24 20:02:09,Clerk-000002,
961,Request info,2023-11-24 20:10:56,Manager-000004,
961,info received,2023-11-24 20:12:04,,
961,Check for completeness,2023-11-24 20:12:14,Clerk-000006,
961,Perform checks,2023-11-24 20:12:22,Clerk-000003,
961,Make decision,2023-11-24 20:13:56,Manager-000002,
961,notify reject,2023-11-24 20:29:02,Manager-000005,
961,review request received,2023-11-24 20:34:24,,
961,Check for completeness,2023-11-24 20:34:34,Clerk-000004,
961,Request info,2023-11-24 20:36:30,Manager-000006,
961,info received,2023-11-24 20:46:41,,
961,Check for completeness,2023-11-24 20:46:51,Clerk-000001,
961,Perform checks,2023-11-24 20:52:00,Clerk-000002,
961,Make decision,2023-11-24 20:53:26,Manager-000004,
961,notify reject,2023-11-24 20:59:01,Manager-000001,
961,review request received,2023-11-24 21:00:04,,
961,Check for completeness,2023-11-24 21:00:14,Clerk-000006,
961,Request info,2023-11-24 21:12:37,Manager-000002,
961,info received,2023-11-24 21:21:35,,
961,Check for completeness,2023-11-24 21:21:45,Clerk-000001,
961,Perform checks,2023-11-24 21:43:55,Clerk-000006,
961,Make decision,2023-11-24 22:14:05,Manager-000004,
961,Notify accept,2023-11-24 22:20:49,Manager-000002,
961,Deliver card,2023-11-24 22:26:52,Manager-000003,
961,EVENT 13 END,2023-11-24 22:35:49,,
962,Check for completeness;New online application received,2023-11-24 20:51:09,Clerk-000005,
962,Perform checks,2023-11-24 21:25:47,Clerk-000002,
962,Make decision,2023-11-24 22:17:19,Manager-000001,
962,Notify accept,2023-11-24 22:43:46,Manager-000005,
962,Deliver card,2023-11-24 22:54:02,Manager-000006,
962,EVENT 13 END,2023-11-24 22:58:39,,
963,Check for completeness;New online application received,2023-11-24 21:10:14,Clerk-000003,
963,Perform checks,2023-11-24 21:16:40,Clerk-000004,
963,Make decision;Notify accept,2023-11-24 21:21:17,Manager-000003,form-based events(2023-11-24 21:21:17.783)
963,Deliver card,2023-11-24 21:52:38,Manager-000006,
963,EVENT 13 END,2023-11-24 21:57:54,,
964,Check for completeness;New online application received,2023-11-25 00:28:22,Clerk-000003,
964,Perform checks,2023-11-25 00:30:46,Clerk-000004,
964,Make decision,2023-11-25 00:33:40,Manager-000004,
964,Notify accept,2023-11-25 00:38:22,Manager-000002,
964,Deliver card,2023-11-25 00:49:54,Manager-000003,
964,EVENT 13 END,2023-11-27 01:06:20,,
965,Check for completeness;New online application received,2023-11-25 00:57:07,Clerk-000005,
965,Request info,2023-11-27 01:09:04,Manager-000001,
965,info received,2023-11-27 01:12:45,,
965,Check for completeness,2023-11-27 01:12:55,Clerk-000001,
965,Perform checks,2023-11-27 01:30:41,Clerk-000003,
965,Make decision,2023-11-27 01:37:29,Manager-000004,
965,notify reject,2023-11-27 02:00:32,Manager-000006,
965,time out,2023-11-27 02:01:58,,
965,EVENT 13 END,2023-11-27 02:02:08,,
966,Check for completeness;New online application received,2023-11-27 01:15:13,Clerk-000006,
966,Perform checks,2023-11-27 01:28:16,Clerk-000002,
966,Make decision,2023-11-27 01:28:27,Manager-000005,
966,Notify accept,2023-11-27 01:32:52,Manager-000006,
966,Deliver card,2023-11-27 01:40:19,Manager-000002,
966,EVENT 13 END,2023-11-27 01:56:53,,
967,Check for completeness;New online application received,2023-11-27 01:31:43,Clerk-000004,
967,Request info,2023-11-27 01:45:31,Manager-000003,
967,info received,2023-11-27 01:45:58,,
967,Check for completeness,2023-11-27 01:46:08,Clerk-000005,
967,Perform checks,2023-11-27 01:50:41,Clerk-000006,
967,Make decision,2023-11-27 01:51:18,Manager-000001,
967,notify reject,2023-11-27 01:51:47,Manager-000005,
967,review request received,2023-11-27 01:58:31,,
967,Check for completeness,2023-11-27 01:58:41,Clerk-000001,
967,Perform checks,2023-11-27 02:10:24,Clerk-000003,
967,Make decision,2023-11-27 02:10:40,Manager-000001,
967,notify reject,2023-11-27 02:29:50,Manager-000002,
967,time out,2023-11-27 02:42:26,,
967,EVENT 13 END,2023-11-27 02:42:36,,
968,Check for completeness;New online application received,2023-11-27 01:57:45,Clerk-000002,
968,Request info,2023-11-27 02:05:29,Manager-000003,
968,info received,2023-11-27 02:29:26,,
968,Check for completeness,2023-11-27 02:29:36,Clerk-000006,
968,Perform checks,2023-11-27 02:37:04,Clerk-000001,
968,Make decision,2023-11-27 02:37:09,Manager-000004,
968,Notify accept,2023-11-27 02:37:42,Manager-000006,
968,Deliver card,2023-11-27 02:41:52,Manager-000003,
968,EVENT 13 END,2023-11-27 02:46:54,,
969,Check for completeness;New online application received,2023-11-27 02:17:22,Clerk-000004,
969,Request info,2023-11-27 02:35:05,Manager-000005,
969,info received,2023-11-27 02:36:58,,
969,Check for completeness,2023-11-27 02:37:08,Clerk-000003,
969,Request info,2023-11-27 02:43:09,Manager-000001,
969,info received,2023-11-27 02:55:49,,
969,Check for completeness,2023-11-27 02:55:59,Clerk-000004,
969,Request info,2023-11-27 03:38:01,Manager-000006,
969,info received,2023-11-27 03:57:52,,
969,Check for completeness,2023-11-27 03:58:02,Clerk-000002,
969,Request info,2023-11-27 04:01:54,Manager-000001,
969,info received,2023-11-27 04:16:42,,
969,Check for completeness,2023-11-27 04:16:52,Clerk-000002,
969,Request info,2023-11-27 04:18:13,Manager-000006,
969,info received,2023-11-27 04:37:05,,
969,Check for completeness,2023-11-27 04:37:15,Clerk-000006,
969,Perform checks,2023-11-27 04:47:09,Clerk-000004,
969,Make decision,2023-11-27 05:06:51,Manager-000006,
969,Notify accept,2023-11-27 05:07:20,Manager-000001,
969,Deliver card,2023-11-27 05:08:56,Manager-000002,
969,EVENT 13 END,2023-11-27 05:20:19,,
970,Check for completeness;New online application received,2023-11-27 02:29:32,Clerk-000005,
970,Request info,2023-11-27 02:58:53,Manager-000005,
970,info received,2023-11-27 03:19:23,,
970,Check for completeness,2023-11-27 03:19:33,Clerk-000006,
970,Perform checks,2023-11-27 03:35:45,Clerk-000001,
970,Make decision,2023-11-27 03:44:37,Manager-000002,
970,notify reject,2023-11-27 03:46:21,Manager-000003,
970,review request received,2023-11-27 04:22:23,,
970,Check for completeness,2023-11-27 04:22:33,Clerk-000003,
970,Perform checks,2023-11-27 04:29:22,Clerk-000005,
970,Make decision,2023-11-27 04:45:36,Manager-000002,
970,notify reject,2023-11-27 04:48:46,Manager-000005,
970,time out,2023-11-27 04:54:25,,
970,EVENT 13 END,2023-11-27 04:54:35,,
971,Check for completeness;New online application received,2023-11-27 02:30:38,Clerk-000002,
971,Request info,2023-11-27 03:16:08,Manager-000004,
971,info received,2023-11-27 03:55:40,,
971,Check for completeness,2023-11-27 03:55:50,Clerk-000005,
971,Perform checks,2023-11-27 04:06:02,Clerk-000006,
971,Make decision;Notify accept,2023-11-27 04:09:53,Manager-000002,form-based events(2023-11-27 04:09:53.394)
971,Deliver card,2023-11-27 04:37:44,Manager-000003,
971,EVENT 13 END,2023-11-27 04:48:48,,
972,Check for completeness;New online application received,2023-11-27 03:52:21,Clerk-000003,
972,Request info,2023-11-27 04:03:45,Manager-000005,
972,info received,2023-11-27 04:11:47,,
972,Check for completeness,2023-11-27 04:11:57,Clerk-000004,
972,Perform checks,2023-11-27 04:12:51,Clerk-000001,
972,Make decision,2023-11-27 04:16:00,Manager-000004,
972,Notify accept,2023-11-27 04:18:53,Manager-000005,
972,Deliver card,2023-11-27 04:35:55,Manager-000004,
972,EVENT 13 END,2023-11-27 04:48:49,,
973,Check for completeness;New online application received,2023-11-27 05:10:01,Clerk-000001,
973,Perform checks,2023-11-27 05:34:26,Clerk-000005,
973,Make decision,2023-11-27 06:06:21,Manager-000006,
973,notify reject,2023-11-27 06:07:53,Manager-000001,
973,time out,2023-11-27 06:18:49,,
973,EVENT 13 END,2023-11-27 06:18:59,,
974,Check for completeness;New online application received,2023-11-27 05:10:52,Clerk-000002,
974,Perform checks,2023-11-27 05:16:57,Clerk-000003,
974,Make decision;Notify accept,2023-11-27 05:18:33,Manager-000003,form-based events(2023-11-27 05:18:33.296)
974,Deliver card,2023-11-27 05:34:06,Manager-000005,
974,EVENT 13 END,2023-11-27 05:34:59,,
975,Check for completeness;New online application received,2023-11-27 06:34:29,Clerk-000006,
975,Perform checks,2023-11-27 07:02:43,Clerk-000004,
975,Make decision,2023-11-27 07:18:07,Manager-000002,
975,notify reject,2023-11-27 07:21:50,Manager-000003,
975,review request received,2023-11-27 07:36:55,,
975,Check for completeness,2023-11-27 07:37:05,Clerk-000002,
975,Request info,2023-11-27 07:47:56,Manager-000005,
975,info received,2023-11-27 07:59:00,,
975,Check for completeness,2023-11-27 07:59:10,Clerk-000003,
975,Perform checks,2023-11-27 08:03:16,Clerk-000002,
975,Make decision;Notify accept,2023-11-27 08:03:34,Manager-000006,form-based events(2023-11-27 08:03:34.670)
975,Deliver card,2023-11-27 08:32:09,Manager-000003,
975,EVENT 13 END,2023-11-27 08:36:52,,
976,Check for completeness;New online application received,2023-11-27 07:40:35,Clerk-000003,
976,Request info,2023-11-27 07:47:02,Manager-000004,
976,info received,2023-11-27 07:55:05,,
976,Check for completeness,2023-11-27 07:55:15,Clerk-000004,
976,Perform checks,2023-11-27 07:57:14,Clerk-000001,
976,Make decision,2023-11-27 08:10:34,Manager-000001,
976,notify reject,2023-11-27 08:22:52,Manager-000004,
976,time out,2023-11-27 08:27:05,,
976,EVENT 13 END,2023-11-27 08:27:15,,
977,Check for completeness;New online application received,2023-11-27 07:41:49,Clerk-000001,
977,Perform checks,2023-11-27 07:46:24,Clerk-000006,
977,Make decision,2023-11-27 07:48:30,Manager-000006,
977,Notify accept,2023-11-27 07:53:01,Manager-000001,
977,Deliver card,2023-11-27 07:53:39,Manager-000002,
977,EVENT 13 END,2023-11-27 08:10:44,,
978,Check for completeness;New online application received,2023-11-27 07:44:50,Clerk-000005,
978,Request info,2023-11-27 07:59:54,Manager-000003,
978,info received,2023-11-27 08:11:02,,
978,Check for completeness,2023-11-27 08:11:12,Clerk-000006,
978,Request info,2023-11-27 08:24:44,Manager-000005,
978,info received,2023-11-27 08:35:37,,
978,Check for completeness,2023-11-27 08:35:47,Clerk-000005,
978,Perform checks,2023-11-27 08:55:18,Clerk-000001,
978,Make decision,2023-11-27 09:06:46,Manager-000006,
978,notify reject,2023-11-27 09:08:46,Manager-000004,
978,time out,2023-11-27 09:14:27,,
978,EVENT 13 END,2023-11-27 09:14:37,,
979,Check for completeness;New online application received,2023-11-27 08:30:09,Clerk-000004,
979,Request info,2023-11-27 08:48:34,Manager-000001,
979,info received,2023-11-27 08:52:29,,
979,Check for completeness,2023-11-27 08:52:39,Clerk-000003,
979,Perform checks,2023-11-27 08:54:50,Clerk-000002,
979,Make decision,2023-11-27 09:16:39,Manager-000002,
979,Notify accept,2023-11-27 09:29:45,Manager-000003,
979,Deliver card,2023-11-27 09:56:22,Manager-000001,
979,EVENT 13 END,2023-11-27 10:19:12,,
980,Check for completeness;New online application received,2023-11-27 09:03:01,Clerk-000006,
980,Perform checks,2023-11-27 09:17:10,Clerk-000004,
980,Make decision;Notify accept,2023-11-27 09:24:41,Manager-000005,form-based events(2023-11-27 09:24:41.117)
980,Deliver card,2023-11-27 10:03:05,Manager-000004,
980,EVENT 13 END,2023-11-27 10:14:08,,
981,Check for completeness;New online application received,2023-11-27 10:28:26,Clerk-000003,
981,Request info,2023-11-27 10:31:11,Manager-000002,
981,info received,2023-11-27 10:37:34,,
981,Check for completeness,2023-11-27 10:37:44,Clerk-000005,
981,Request info,2023-11-27 10:39:28,Manager-000003,
981,info received,2023-11-27 10:52:07,,
981,Check for completeness,2023-11-27 10:52:17,Clerk-000002,
981,Perform checks,2023-11-27 10:54:33,Clerk-000006,
981,Make decision;Notify accept,2023-11-27 10:55:01,Manager-000005,form-based events(2023-11-27 10:55:01.121)
981,Deliver card,2023-11-27 11:06:37,Manager-000001,
981,EVENT 13 END,2023-11-27 11:14:07,,
982,Check for completeness;New online application received,2023-11-27 10:41:12,Clerk-000001,
982,Request info,2023-11-27 10:58:58,Manager-000006,
982,info received,2023-11-27 11:01:52,,
982,Check for completeness,2023-11-27 11:02:02,Clerk-000004,
982,Request info,2023-11-27 11:09:43,Manager-000002,
982,info received,2023-11-27 11:19:01,,
982,Check for completeness,2023-11-27 11:19:11,Clerk-000003,
982,Perform checks,2023-11-27 11:20:19,Clerk-000005,
982,Make decision,2023-11-27 11:25:39,Manager-000003,
982,notify reject,2023-11-27 11:28:01,Manager-000006,
982,time out,2023-11-27 11:49:00,,
982,EVENT 13 END,2023-11-27 11:49:10,,
983,Check for completeness;New online application received,2023-11-27 14:24:46,Clerk-000002,
983,Request info,2023-11-27 14:30:54,Manager-000005,
983,info received,2023-11-27 14:31:59,,
983,Check for completeness,2023-11-27 14:32:09,Clerk-000006,
983,Request info,2023-11-27 14:53:42,Manager-000004,
983,info received,2023-11-27 14:54:36,,
983,Check for completeness,2023-11-27 14:54:46,Clerk-000001,
983,Perform checks,2023-11-27 15:02:11,Clerk-000004,
983,Make decision,2023-11-27 15:16:44,Manager-000001,
983,Notify accept,2023-11-27 15:35:47,Manager-000002,
983,Deliver card,2023-11-27 15:39:48,Manager-000003,
983,EVENT 13 END,2023-11-27 15:40:27,,
984,Check for completeness;New online application received,2023-11-27 15:37:10,Clerk-000003,
984,Perform checks,2023-11-27 15:39:55,Clerk-000005,
984,Make decision,2023-11-27 15:48:59,Manager-000006,
984,Notify accept,2023-11-27 16:07:32,Manager-000005,
984,Deliver card,2023-11-27 16:21:44,Manager-000004,
984,EVENT 13 END,2023-11-27 16:29:42,,
985,Check for completeness;New online application received,2023-11-27 16:51:31,Clerk-000002,
985,Request info,2023-11-27 17:06:12,Manager-000002,
985,info received,2023-11-27 17:17:47,,
985,Check for completeness,2023-11-27 17:17:57,Clerk-000003,
985,Perform checks,2023-11-27 17:22:26,Clerk-000005,
985,Make decision,2023-11-27 17:33:32,Manager-000004,
985,Notify accept,2023-11-27 17:39:29,Manager-000002,
985,Deliver card,2023-11-27 17:49:33,Manager-000004,
985,EVENT 13 END,2023-11-27 17:58:53,,
986,Check for completeness;New online application received,2023-11-27 16:53:44,Clerk-000006,
986,Request info,2023-11-27 16:57:56,Manager-000001,
986,info received,2023-11-27 17:00:01,,
986,Check for completeness,2023-11-27 17:00:11,Clerk-000001,
986,Request info,2023-11-27 17:14:06,Manager-000003,
986,info received,2023-11-27 17:24:43,,
986,Check for completeness,2023-11-27 17:24:53,Clerk-000006,
986,Perform checks,2023-11-27 17:30:01,Clerk-000001,
986,Make decision,2023-11-27 17:31:42,Manager-000005,
986,notify reject,2023-11-27 17:35:36,Manager-000001,
986,review request received,2023-11-27 17:44:01,,
986,Check for completeness,2023-11-27 17:44:11,Clerk-000004,
986,Request info,2023-11-27 17:48:13,Manager-000005,
986,info received,2023-11-27 17:50:50,,
986,Check for completeness,2023-11-27 17:51:00,Clerk-000006,
986,Perform checks,2023-11-27 17:52:17,Clerk-000002,
986,Make decision,2023-11-27 17:57:08,Manager-000002,
986,notify reject,2023-11-27 18:02:02,Manager-000005,
986,review request received,2023-11-27 18:18:56,,
986,Check for completeness,2023-11-27 18:19:06,Clerk-000005,
986,Perform checks,2023-11-27 18:22:56,Clerk-000004,
986,Make decision,2023-11-27 18:24:52,Manager-000006,
986,notify reject,2023-11-27 18:46:13,Manager-000001,
986,review request received,2023-11-27 18:50:46,,
986,Check for completeness,2023-11-27 18:50:56,Clerk-000002,
986,Perform checks,2023-11-27 18:52:00,Clerk-000005,
986,Make decision,2023-11-27 18:55:52,Manager-000003,
986,Notify accept,2023-11-27 18:58:09,Manager-000006,
986,Deliver card,2023-11-27 19:06:12,Manager-000003,
986,EVENT 13 END,2023-11-27 19:06:20,,
987,Check for completeness;New online application received,2023-11-27 17:13:00,Clerk-000004,
987,Perform checks,2023-11-27 17:29:57,Clerk-000002,
987,Make decision,2023-11-27 17:30:43,Manager-000006,
987,Notify accept,2023-11-27 17:41:09,Manager-000003,
987,Deliver card,2023-11-27 17:49:54,Manager-000006,
987,EVENT 13 END,2023-11-27 17:56:12,,
988,Check for completeness;New online application received,2023-11-27 17:39:12,Clerk-000003,
988,Perform checks,2023-11-27 17:53:46,Clerk-000001,
988,Make decision,2023-11-27 17:55:04,Manager-000001,
988,notify reject,2023-11-27 17:58:56,Manager-000003,
988,time out,2023-11-27 17:59:55,,
988,EVENT 13 END,2023-11-27 18:00:05,,
989,Check for completeness;New online application received,2023-11-27 18:39:43,Clerk-000006,
989,Request info,2023-11-27 18:41:53,Manager-000004,
989,info received,2023-11-27 18:47:59,,
989,Check for completeness,2023-11-27 18:48:09,Clerk-000001,
989,Request info,2023-11-27 18:57:56,Manager-000002,
989,info received,2023-11-27 19:16:57,,
989,Check for completeness,2023-11-27 19:17:07,Clerk-000003,
989,Perform checks,2023-11-27 19:42:34,Clerk-000005,
989,Make decision,2023-11-27 19:43:45,Manager-000001,
989,notify reject,2023-11-27 19:44:22,Manager-000006,
989,review request received,2023-11-27 20:03:23,,
989,Check for completeness,2023-11-27 20:03:33,Clerk-000001,
989,Perform checks,2023-11-27 20:11:20,Clerk-000004,
989,Make decision,2023-11-27 20:21:24,Manager-000003,
989,Notify accept,2023-11-27 20:22:30,Manager-000002,
989,Deliver card,2023-11-27 20:24:29,Manager-000005,
989,EVENT 13 END,2023-11-27 20:38:11,,
990,Check for completeness;New online application received,2023-11-27 18:45:15,Clerk-000003,
990,Perform checks,2023-11-27 18:54:54,Clerk-000004,
990,Make decision;Notify accept,2023-11-27 18:58:03,Manager-000005,form-based events(2023-11-27 18:58:03.614)
990,Deliver card,2023-11-27 18:59:11,Manager-000001,
990,EVENT 13 END,2023-11-27 19:03:40,,
991,Check for completeness;New online application received,2023-11-27 19:07:14,Clerk-000006,
991,Perform checks,2023-11-27 19:11:27,Clerk-000002,
991,Make decision,2023-11-27 19:13:47,Manager-000005,
991,notify reject,2023-11-27 19:33:54,Manager-000004,
991,review request received,2023-11-27 20:27:38,,
991,Check for completeness,2023-11-27 20:27:48,Clerk-000002,
991,Request info,2023-11-27 20:31:50,Manager-000006,
991,info received,2023-11-27 20:46:08,,
991,Check for completeness,2023-11-27 20:46:18,Clerk-000001,
991,Request info,2023-11-27 21:21:50,Manager-000004,
991,info received,2023-11-27 21:27:39,,
991,Check for completeness,2023-11-27 21:27:49,Clerk-000004,
991,Perform checks,2023-11-27 21:39:30,Clerk-000003,
991,Make decision;Notify accept,2023-11-27 21:48:48,Manager-000003,form-based events(2023-11-27 21:48:48.187)
991,Deliver card,2023-11-27 21:56:48,Manager-000002,
991,EVENT 13 END,2023-11-27 22:38:29,,
992,Check for completeness;New online application received,2023-11-27 20:14:52,Clerk-000006,
992,Request info,2023-11-27 20:30:36,Manager-000001,
992,info received,2023-11-27 20:31:32,,
992,Check for completeness,2023-11-27 20:31:42,Clerk-000003,
992,Perform checks,2023-11-27 20:41:29,Clerk-000005,
992,Make decision,2023-11-27 20:48:28,Manager-000003,
992,Notify accept,2023-11-27 20:57:57,Manager-000002,
992,Deliver card,2023-11-27 21:36:29,Manager-000001,
992,EVENT 13 END,2023-11-27 21:45:04,,
993,Check for completeness;New online application received,2023-11-27 21:34:44,Clerk-000006,
993,Perform checks,2023-11-27 21:37:30,Clerk-000002,
993,Make decision,2023-11-27 21:38:55,Manager-000005,
993,Notify accept,2023-11-27 21:39:59,Manager-000006,
993,Deliver card,2023-11-27 21:59:36,Manager-000005,
993,EVENT 13 END,2023-11-27 22:12:01,,
994,Check for completeness;New online application received,2023-11-27 22:20:36,Clerk-000005,
994,Request info,2023-11-27 22:21:22,Manager-000001,
994,info received,2023-11-27 22:31:11,,
994,Check for completeness,2023-11-27 22:31:21,Clerk-000001,
994,Perform checks,2023-11-27 22:51:38,Clerk-000002,
994,Make decision,2023-11-27 23:47:22,Manager-000005,
994,notify reject,2023-11-27 23:55:00,Manager-000002,
994,review request received,2023-11-27 23:57:00,,
994,Check for completeness,2023-11-27 23:57:10,Clerk-000006,
994,Perform checks,2023-11-28 00:01:23,Clerk-000004,
994,Make decision,2023-11-28 00:12:03,Manager-000006,
994,Notify accept,2023-11-28 00:25:51,Manager-000001,
994,Deliver card,2023-11-28 00:28:20,Manager-000004,
994,EVENT 13 END,2023-11-28 00:45:13,,
995,Check for completeness;New online application received,2023-11-27 22:34:53,Clerk-000006,
995,Request info,2023-11-27 22:35:52,Manager-000003,
995,info received,2023-11-27 23:11:08,,
995,Check for completeness,2023-11-27 23:11:18,Clerk-000004,
995,Perform checks,2023-11-27 23:12:19,Clerk-000003,
995,Make decision;Notify accept,2023-11-27 23:17:46,Manager-000004,form-based events(2023-11-27 23:17:46.798)
995,Deliver card,2023-11-27 23:55:48,Manager-000003,
