Case,Timestamp,Resource,Activity,Activity_fixed,label
179,2023-10-10 01:35:16,,EVENT 13 END,EVENT 13 END,
18,2023-09-29 18:06:16,Clerk-000004,Check for completeness,Check for completeness,
18,2023-09-29 18:06:16,,New online application received,New online application received,
18,2023-09-29 18:13:12,Clerk-000005,Perform checks,Perform checks,
18,2023-09-29 18:20:12,Manager-000001,Make decision,Make decision,
18,2023-09-29 18:38:19,Manager-000005,Notify accept,Notify accept,
18,2023-09-29 18:39:58,Manager-000006,Deliver card,Deliver card,
18,2023-09-29 18:51:28,,EVENT 13 END,EVENT 13 END,
181,2023-10-10 01:50:59,Clerk-000003,Check for completeness,Check for completeness,
181,2023-10-10 01:50:59,,New online application received,New online application received,
181,2023-10-10 02:02:40,Manager-000002,Request info,Request info,
181,2023-10-10 02:10:23,,info received,info received,
181,2023-10-10 02:10:33,Clerk-000002,Check for completeness,Check for completeness,
181,2023-10-10 02:13:15,Clerk-000004,Perform checks,Perform checks,
181,2023-10-10 02:15:32,Manager-000006,Make decision,Make decision,
181,2023-10-10 02:29:16,Manager-000001,notify reject,notify reject,
181,2023-10-10 02:30:28,,time out,time out,
181,2023-10-10 02:30:38,,EVENT 13 END,EVENT 13 END,
182,2023-10-10 02:12:55,Clerk-000006,Check for completeness,Check for completeness,
182,2023-10-10 02:12:55,,New online application received,New online application received,
182,2023-10-10 02:44:23,Clerk-000003,Perform checks,Perform checks,
182,2023-10-10 02:44:34,Manager-000003,Make decision,Make decision,
182,2023-10-10 02:46:03,Manager-000001,notify reject,notify reject,
182,2023-10-10 02:53:00,,time out,time out,
182,2023-10-10 02:53:10,,EVENT 13 END,EVENT 13 END,
183,2023-10-10 03:01:10,Clerk-000002,Check for completeness,Check for completeness,
183,2023-10-10 03:01:10,,New online application received,New online application received,
183,2023-10-10 03:23:55,Clerk-000006,Perform checks,Perform checks,
183,2023-10-10 03:24:11,Manager-000002,Make decision,Make decision,
183,2023-10-10 03:28:52,Manager-000003,notify reject,notify reject,
183,2023-10-10 03:38:55,,time out,time out,
183,2023-10-10 03:39:05,,EVENT 13 END,EVENT 13 END,
185,2023-10-10 03:30:03,Clerk-000003,Check for completeness,Check for completeness,
185,2023-10-10 03:30:03,,New online application received,New online application received,
185,2023-10-10 03:31:37,Manager-000006,Request info,Request info,
185,2023-10-10 03:32:36,,info received,info received,
185,2023-10-10 03:32:46,Clerk-000004,Check for completeness,Check for completeness,
185,2023-10-10 03:34:21,Clerk-000005,Perform checks,Perform checks,
185,2023-10-10 03:41:31,Manager-000001,Make decision,Make decision,
185,2023-10-10 04:07:17,Manager-000006,Notify accept,Notify accept,
185,2023-10-10 04:22:12,Manager-000003,Deliver card,Deliver card,
185,2023-10-10 04:32:38,,EVENT 13 END,EVENT 13 END,
187,2023-10-10 05:18:55,Clerk-000001,Check for completeness,Check for completeness,
187,2023-10-10 05:18:55,,New online application received,New online application received,
187,2023-10-10 05:19:46,Clerk-000005,Perform checks,Perform checks,
187,2023-10-10 05:23:20,Manager-000005,Make decision,Make decision,
187,2023-10-10 05:23:58,Manager-000004,notify reject,notify reject,
187,2023-10-10 06:12:05,,review request received,review request received,
187,2023-10-10 06:12:15,Clerk-000003,Check for completeness,Check for completeness,
187,2023-10-10 06:20:18,Manager-000005,Request info,Request info,
187,2023-10-10 06:42:38,,info received,info received,
187,2023-10-10 06:42:48,Clerk-000005,Check for completeness,Check for completeness,
187,2023-10-10 07:09:51,Manager-000002,Request info,Request info,
187,2023-10-10 07:24:03,,info received,info received,
187,2023-10-10 07:24:13,Clerk-000002,Check for completeness,Check for completeness,
187,2023-10-10 07:25:33,Clerk-000004,Perform checks,Perform checks,
187,2023-10-10 07:27:32,Manager-000001,Make decision,Make decision,
187,2023-10-10 07:36:53,Manager-000004,notify reject,notify reject,
187,2023-10-10 07:54:57,,time out,time out,
187,2023-10-10 07:55:07,,EVENT 13 END,EVENT 13 END,
188,2023-10-10 05:24:29,Clerk-000002,Check for completeness,Check for completeness,
188,2023-10-10 05:24:29,,New online application received,New online application received,
188,2023-10-10 05:25:28,Manager-000001,Request info,Request info,
188,2023-10-10 05:27:48,,info received,info received,
188,2023-10-10 05:27:58,Clerk-000006,Check for completeness,Check for completeness,
188,2023-10-10 05:37:54,Clerk-000002,Perform checks,Perform checks,
188,2023-10-10 05:44:45,Manager-000002,Make decision,Make decision,
188,2023-10-10 06:01:43,Manager-000001,notify reject,notify reject,
188,2023-10-10 06:06:00,,time out,time out,
188,2023-10-10 06:06:10,,EVENT 13 END,EVENT 13 END,
189,2023-10-10 05:33:14,Clerk-000003,Check for completeness,Check for completeness,
189,2023-10-10 05:33:14,,New online application received,New online application received,
189,2023-10-10 05:37:36,Clerk-000005,Perform checks,Perform checks,
189,2023-10-10 05:41:42,Manager-000003,Make decision,Make decision,
189,2023-10-10 05:43:48,Manager-000001,notify reject,notify reject,
189,2023-10-10 05:48:38,,time out,time out,
189,2023-10-10 05:48:48,,EVENT 13 END,EVENT 13 END,
19,2023-09-29 18:18:58,Clerk-000001,Check for completeness,Check for completeness,
19,2023-09-29 18:18:58,,New online application received,New online application received,
19,2023-09-29 18:22:09,Manager-000006,Request info,Request info,
19,2023-09-29 18:32:28,,info received,info received,
19,2023-09-29 18:32:38,Clerk-000003,Check for completeness,Check for completeness,
19,2023-09-29 18:48:41,Clerk-000001,Perform checks,Perform checks,
19,2023-09-29 19:12:46,Manager-000005,Make decision,Make decision,
19,2023-09-29 19:12:59,Manager-000003,notify reject,notify reject,
19,2023-09-29 19:40:21,,review request received,review request received,
19,2023-09-29 19:40:31,Clerk-000004,Check for completeness,Check for completeness,
19,2023-09-29 19:49:07,Manager-000005,Request info,Request info,
19,2023-09-29 20:26:19,,info received,info received,
19,2023-09-29 20:26:29,Clerk-000003,Check for completeness,Check for completeness,
19,2023-09-29 20:49:15,Clerk-000005,Perform checks,Perform checks,
19,2023-09-29 20:56:51,Manager-000003,Make decision,Make decision,
19,2023-09-29 20:57:54,Manager-000004,Notify accept,Notify accept,
19,2023-09-29 20:59:45,Manager-000001,Deliver card,Deliver card,
19,2023-09-29 21:07:11,,EVENT 13 END,EVENT 13 END,
190,2023-10-10 06:38:32,Clerk-000006,Check for completeness,Check for completeness,
190,2023-10-10 06:38:32,,New online application received,New online application received,
190,2023-10-10 06:43:20,Clerk-000001,Perform checks,Perform checks,
190,2023-10-10 06:44:30,Manager-000006,Make decision,Make decision,
190,2023-10-10 06:50:20,Manager-000003,notify reject,notify reject,
190,2023-10-10 07:14:26,,time out,time out,
190,2023-10-10 07:14:36,,EVENT 13 END,EVENT 13 END,
192,2023-10-10 07:53:53,Clerk-000006,Check for completeness,Check for completeness,
192,2023-10-10 07:53:53,,New online application received,New online application received,
192,2023-10-10 07:55:48,Clerk-000005,Perform checks,Perform checks,
192,2023-10-10 07:59:54,Manager-000006,Make decision,Make decision,
192,2023-10-10 08:05:28,Manager-000002,notify reject,notify reject,
192,2023-10-10 08:09:41,,review request received,review request received,
192,2023-10-10 08:09:51,Clerk-000003,Check for completeness,Check for completeness,
192,2023-10-10 08:28:20,Clerk-000005,Perform checks,Perform checks,
192,2023-10-10 08:29:41,Manager-000004,Make decision,Make decision,
192,2023-10-10 08:40:50,Manager-000003,notify reject,notify reject,
192,2023-10-10 09:20:14,,review request received,review request received,
192,2023-10-10 09:20:24,Clerk-000004,Check for completeness,Check for completeness,
192,2023-10-10 09:33:57,Manager-000006,Request info,Request info,
192,2023-10-10 09:47:49,,info received,info received,
192,2023-10-10 09:47:59,Clerk-000003,Check for completeness,Check for completeness,
192,2023-10-10 09:50:03,Manager-000001,Request info,Request info,
192,2023-10-10 10:08:52,,info received,info received,
192,2023-10-10 10:09:02,Clerk-000005,Check for completeness,Check for completeness,
192,2023-10-10 10:16:43,Manager-000002,Request info,Request info,
192,2023-10-10 10:16:49,,info received,info received,
192,2023-10-10 10:16:59,Clerk-000006,Check for completeness,Check for completeness,
192,2023-10-10 10:25:25,Manager-000004,Request info,Request info,
192,2023-10-10 10:31:07,,info received,info received,
192,2023-10-10 10:31:17,Clerk-000001,Check for completeness,Check for completeness,
192,2023-10-10 10:31:36,Manager-000003,Request info,Request info,
192,2023-10-10 10:35:54,,info received,info received,
192,2023-10-10 10:36:04,Clerk-000002,Check for completeness,Check for completeness,
192,2023-10-10 11:03:32,Clerk-000004,Perform checks,Perform checks,
192,2023-10-10 11:07:47,Manager-000005,Make decision,Make decision,
192,2023-10-10 11:15:54,Manager-000006,Notify accept,Notify accept,
192,2023-10-10 11:42:26,Manager-000004,Deliver card,Deliver card,
192,2023-10-10 11:55:41,,EVENT 13 END,EVENT 13 END,
193,2023-10-10 07:54:35,Clerk-000001,Check for completeness,Check for completeness,
193,2023-10-10 07:54:35,,New online application received,New online application received,
193,2023-10-10 08:02:01,Manager-000003,Request info,Request info,
193,2023-10-10 08:05:15,,info received,info received,
193,2023-10-10 08:05:25,Clerk-000004,Check for completeness,Check for completeness,
193,2023-10-10 08:23:35,Clerk-000006,Perform checks,Perform checks,
193,2023-10-10 08:35:31,Manager-000005,Make decision,Make decision,
193,2023-10-10 08:41:52,Manager-000006,Notify accept,Notify accept,
193,2023-10-10 08:54:06,Manager-000002,Deliver card,Deliver card,
193,2023-10-10 09:04:14,,EVENT 13 END,EVENT 13 END,
194,2023-10-10 11:30:21,Clerk-000003,Check for completeness,Check for completeness,
194,2023-10-10 11:30:21,,New online application received,New online application received,
194,2023-10-10 11:34:32,Clerk-000005,Perform checks,Perform checks,
194,2023-10-10 11:36:43,Manager-000001,Make decision,Make decision,
194,2023-10-10 11:39:37,Manager-000002,notify reject,notify reject,
194,2023-10-10 11:43:11,,review request received,review request received,
194,2023-10-10 11:43:21,Clerk-000006,Check for completeness,Check for completeness,
194,2023-10-10 11:47:43,Clerk-000001,Perform checks,Perform checks,
194,2023-10-10 11:51:07,Manager-000005,Make decision,Make decision,
194,2023-10-10 12:06:04,Manager-000006,Notify accept,Notify accept,
194,2023-10-10 12:27:34,Manager-000004,Deliver card,Deliver card,
194,2023-10-10 12:33:00,,EVENT 13 END,EVENT 13 END,
195,2023-10-10 11:49:02,Clerk-000002,Check for completeness,Check for completeness,
195,2023-10-10 11:49:02,,New online application received,New online application received,
195,2023-10-10 11:51:00,Manager-000003,Request info,Request info,
195,2023-10-10 12:00:58,,info received,info received,
195,2023-10-10 12:01:08,Clerk-000004,Check for completeness,Check for completeness,
195,2023-10-10 12:01:32,Manager-000001,Request info,Request info,
195,2023-10-10 12:11:59,,info received,info received,
195,2023-10-10 12:12:09,Clerk-000003,Check for completeness,Check for completeness,
195,2023-10-10 12:13:33,Manager-000002,Request info,Request info,
195,2023-10-10 12:15:21,,info received,info received,
195,2023-10-10 12:15:31,Clerk-000005,Check for completeness,Check for completeness,
195,2023-10-10 12:25:12,Clerk-000006,Perform checks,Perform checks,
195,2023-10-10 12:33:16,Manager-000003,Make decision,Make decision,
195,2023-10-10 12:38:51,Manager-000005,Notify accept,Notify accept,
195,2023-10-10 12:39:46,Manager-000001,Deliver card,Deliver card,
195,2023-10-10 12:43:09,,EVENT 13 END,EVENT 13 END,
197,2023-10-10 13:07:34,Clerk-000004,Check for completeness,Check for completeness,
197,2023-10-10 13:07:34,,New online application received,New online application received,
197,2023-10-10 13:08:38,Clerk-000003,Perform checks,Perform checks,
197,2023-10-10 13:08:47,Manager-000006,Make decision,Make decision,
197,2023-10-10 13:17:14,Manager-000003,Notify accept,Notify accept,
197,2023-10-10 13:20:32,Manager-000005,Deliver card,Deliver card,
197,2023-10-10 13:20:50,,EVENT 13 END,EVENT 13 END,
198,2023-10-10 13:28:29,Clerk-000005,Check for completeness,Check for completeness,
198,2023-10-10 13:28:29,,New online application received,New online application received,
198,2023-10-10 13:36:37,Manager-000001,Request info,Request info,
198,2023-10-10 13:40:36,,info received,info received,
198,2023-10-10 13:40:46,Clerk-000006,Check for completeness,Check for completeness,
198,2023-10-10 13:45:17,Clerk-000002,Perform checks,Perform checks,
198,2023-10-10 13:46:06,Manager-000002,Make decision,Make decision,
198,2023-10-10 13:54:38,Manager-000006,Notify accept,Notify accept,
198,2023-10-10 13:56:52,Manager-000003,Deliver card,Deliver card,
198,2023-10-10 14:00:35,,EVENT 13 END,EVENT 13 END,
199,2023-10-10 13:58:45,Clerk-000001,Check for completeness,Check for completeness,
199,2023-10-10 13:58:45,,New online application received,New online application received,
199,2023-10-10 14:40:53,Manager-000005,Request info,Request info,
199,2023-10-10 14:56:05,,info received,info received,
199,2023-10-10 14:56:15,Clerk-000006,Check for completeness,Check for completeness,
199,2023-10-10 14:56:19,Manager-000004,Request info,Request info,
199,2023-10-10 15:10:48,,info received,info received,
199,2023-10-10 15:10:58,Clerk-000001,Check for completeness,Check for completeness,
199,2023-10-10 15:33:31,Manager-000001,Request info,Request info,
199,2023-10-10 15:51:09,,info received,info received,
199,2023-10-10 15:51:19,Clerk-000004,Check for completeness,Check for completeness,
199,2023-10-10 16:05:35,Clerk-000006,Perform checks,Perform checks,
199,2023-10-10 16:06:58,Manager-000004,Make decision,Make decision,
199,2023-10-10 16:46:38,Manager-000006,Notify accept,Notify accept,
199,2023-10-10 17:03:16,Manager-000001,Deliver card,Deliver card,
199,2023-10-10 17:15:59,,EVENT 13 END,EVENT 13 END,
2,2023-09-29 09:24:45,Clerk-000005,Check for completeness,Check for completeness,
2,2023-09-29 09:24:45,,New online application received,New online application received,
2,2023-09-29 09:25:09,Clerk-000006,Perform checks,Perform checks,
2,2023-09-29 09:33:00,Manager-000004,Make decision,Make decision,
2,2023-09-29 09:37:36,Manager-000006,Notify accept,Notify accept,
2,2023-09-29 09:38:25,Manager-000001,Deliver card,Deliver card,
2,2023-09-29 09:43:20,,EVENT 13 END,EVENT 13 END,
200,2023-10-10 14:27:14,Clerk-000004,Check for completeness,Check for completeness,
200,2023-10-10 14:27:14,,New online application received,New online application received,
200,2023-10-10 14:46:54,Clerk-000005,Perform checks,Perform checks,
200,2023-10-10 15:05:46,Manager-000006,Make decision,Make decision,
200,2023-10-10 15:22:55,Manager-000005,notify reject,notify reject,
200,2023-10-10 15:35:17,,time out,time out,
200,2023-10-10 15:35:27,,EVENT 13 END,EVENT 13 END,
201,2023-10-10 14:35:31,Clerk-000003,Check for completeness,Check for completeness,
201,2023-10-10 14:35:31,,New online application received,New online application received,
201,2023-10-10 14:57:39,Clerk-000002,Perform checks,Perform checks,
201,2023-10-10 15:02:32,Manager-000001,Make decision,Make decision,
201,2023-10-10 15:05:14,Manager-000002,Notify accept,Notify accept,
201,2023-10-10 15:16:26,Manager-000003,Deliver card,Deliver card,
201,2023-10-10 15:20:35,,EVENT 13 END,EVENT 13 END,
202,2023-10-10 16:14:15,Clerk-000003,Check for completeness,Check for completeness,
202,2023-10-10 16:14:15,,New online application received,New online application received,
202,2023-10-10 16:29:46,Clerk-000002,Perform checks,Perform checks,
202,2023-10-10 16:36:12,Manager-000002,Make decision,Make decision,
202,2023-10-10 16:39:50,Manager-000003,notify reject,notify reject,
202,2023-10-10 17:00:10,,time out,time out,
202,2023-10-10 17:00:20,,EVENT 13 END,EVENT 13 END,
203,2023-10-10 16:40:38,Clerk-000005,Check for completeness,Check for completeness,
203,2023-10-10 16:40:38,,New online application received,New online application received,
203,2023-10-10 16:40:47,Clerk-000001,Perform checks,Perform checks,
203,2023-10-10 16:52:51,Manager-000005,Make decision,Make decision,
203,2023-10-10 17:05:36,Manager-000002,notify reject,notify reject,
203,2023-10-10 17:13:37,,review request received,review request received,
203,2023-10-10 17:13:47,Clerk-000003,Check for completeness,Check for completeness,
203,2023-10-10 17:15:58,Manager-000004,Request info,Request info,
203,2023-10-10 17:50:54,,info received,info received,
203,2023-10-10 17:51:04,Clerk-000002,Check for completeness,Check for completeness,
203,2023-10-10 17:51:52,Clerk-000005,Perform checks,Perform checks,
203,2023-10-10 18:20:55,Manager-000002,Make decision,Make decision,
203,2023-10-10 18:26:45,Manager-000001,Notify accept,Notify accept,
203,2023-10-10 18:36:32,Manager-000003,Deliver card,Deliver card,
203,2023-10-10 18:37:19,,EVENT 13 END,EVENT 13 END,
204,2023-10-10 17:10:52,Clerk-000004,Check for completeness,Check for completeness,
204,2023-10-10 17:10:52,,New online application received,New online application received,
204,2023-10-10 17:13:15,Clerk-000006,Perform checks,Perform checks,
204,2023-10-10 17:23:02,Manager-000003,Make decision,Make decision,
204,2023-10-10 17:40:36,Manager-000006,Notify accept,Notify accept,
204,2023-10-10 17:51:34,Manager-000005,Deliver card,Deliver card,
204,2023-10-10 18:07:45,,EVENT 13 END,EVENT 13 END,
205,2023-10-10 18:33:43,Clerk-000001,Check for completeness,Check for completeness,
205,2023-10-10 18:33:43,,New online application received,New online application received,
205,2023-10-10 18:36:37,Manager-000004,Request info,Request info,
205,2023-10-10 18:40:03,,info received,info received,
205,2023-10-10 18:40:13,Clerk-000004,Check for completeness,Check for completeness,
205,2023-10-10 18:41:32,Clerk-000003,Perform checks,Perform checks,
205,2023-10-10 18:42:34,Manager-000006,Make decision,Make decision,
205,2023-10-10 18:47:29,Manager-000005,notify reject,notify reject,
205,2023-10-10 19:07:06,,review request received,review request received,
205,2023-10-10 19:07:16,Clerk-000006,Check for completeness,Check for completeness,
205,2023-10-10 19:16:52,Manager-000002,Request info,Request info,
205,2023-10-10 19:20:27,,info received,info received,
205,2023-10-10 19:20:37,Clerk-000002,Check for completeness,Check for completeness,
205,2023-10-10 19:27:11,Manager-000001,Request info,Request info,
205,2023-10-10 19:29:04,,info received,info received,
205,2023-10-10 19:29:14,Clerk-000005,Check for completeness,Check for completeness,
205,2023-10-10 19:33:25,Clerk-000004,Perform checks,Perform checks,
205,2023-10-10 19:40:17,Manager-000004,Make decision,Make decision,
205,2023-10-10 20:10:24,Manager-000002,notify reject,notify reject,
205,2023-10-10 20:18:48,,review request received,review request received,
205,2023-10-10 20:18:58,Clerk-000003,Check for completeness,Check for completeness,
205,2023-10-10 20:21:01,Manager-000006,Request info,Request info,
205,2023-10-10 20:35:47,,info received,info received,
205,2023-10-10 20:35:57,Clerk-000004,Check for completeness,Check for completeness,
205,2023-10-10 20:51:37,Manager-000005,Request info,Request info,
205,2023-10-10 20:52:02,,info received,info received,
205,2023-10-10 20:52:12,Clerk-000002,Check for completeness,Check for completeness,
205,2023-10-10 20:59:34,Clerk-000006,Perform checks,Perform checks,
205,2023-10-10 21:10:51,Manager-000001,Make decision,Make decision,
205,2023-10-10 21:17:50,Manager-000002,Notify accept,Notify accept,
205,2023-10-10 21:20:01,Manager-000001,Deliver card,Deliver card,
205,2023-10-10 21:33:18,,EVENT 13 END,EVENT 13 END,
206,2023-10-10 19:29:32,Clerk-000001,Check for completeness,Check for completeness,
206,2023-10-10 19:29:32,,New online application received,New online application received,
206,2023-10-10 19:33:55,Manager-000003,Request info,Request info,
206,2023-10-10 19:57:27,,info received,info received,
206,2023-10-10 19:57:37,Clerk-000003,Check for completeness,Check for completeness,
206,2023-10-10 20:03:52,Manager-000006,Request info,Request info,
206,2023-10-10 20:08:41,,info received,info received,
206,2023-10-10 20:08:51,Clerk-000002,Check for completeness,Check for completeness,
206,2023-10-10 20:10:03,Manager-000005,Request info,Request info,
206,2023-10-10 20:15:04,,info received,info received,
206,2023-10-10 20:15:14,Clerk-000005,Check for completeness,Check for completeness,
206,2023-10-10 20:18:52,Clerk-000004,Perform checks,Perform checks,
206,2023-10-10 20:21:06,Manager-000004,Make decision,Make decision,
206,2023-10-10 20:22:41,Manager-000005,Notify accept,Notify accept,
206,2023-10-10 20:23:59,Manager-000002,Deliver card,Deliver card,
206,2023-10-10 20:31:42,,EVENT 13 END,EVENT 13 END,
207,2023-10-10 20:05:48,Clerk-000006,Check for completeness,Check for completeness,
207,2023-10-10 20:05:48,,New online application received,New online application received,
207,2023-10-10 20:17:52,Manager-000003,Request info,Request info,
207,2023-10-10 20:25:31,,info received,info received,
207,2023-10-10 20:25:41,Clerk-000005,Check for completeness,Check for completeness,
207,2023-10-10 20:39:15,Clerk-000006,Perform checks,Perform checks,
207,2023-10-10 20:47:02,Manager-000002,Make decision,Make decision,
207,2023-10-10 20:50:03,Manager-000006,Notify accept,Notify accept,
207,2023-10-10 20:51:02,Manager-000004,Deliver card,Deliver card,
207,2023-10-10 21:25:47,,EVENT 13 END,EVENT 13 END,
208,2023-10-10 20:16:28,Clerk-000001,Check for completeness,Check for completeness,
208,2023-10-10 20:16:28,,New online application received,New online application received,
208,2023-10-10 20:17:30,Manager-000001,Request info,Request info,
208,2023-10-10 20:19:04,,info received,info received,
208,2023-10-10 20:19:14,Clerk-000002,Check for completeness,Check for completeness,
208,2023-10-10 20:29:31,Clerk-000003,Perform checks,Perform checks,
208,2023-10-10 20:54:43,Manager-000002,Make decision,Make decision,
208,2023-10-10 21:05:42,Manager-000005,notify reject,notify reject,
208,2023-10-10 21:31:12,,review request received,review request received,
208,2023-10-10 21:31:22,Clerk-000004,Check for completeness,Check for completeness,
208,2023-10-10 21:56:48,Manager-000002,Request info,Request info,
208,2023-10-10 21:57:43,,info received,info received,
208,2023-10-10 21:57:53,Clerk-000006,Check for completeness,Check for completeness,
208,2023-10-10 22:02:25,Clerk-000001,Perform checks,Perform checks,
208,2023-10-10 22:11:56,Manager-000004,Make decision,Make decision,
208,2023-10-10 22:18:14,Manager-000002,notify reject,notify reject,
208,2023-10-10 22:26:10,,review request received,review request received,
208,2023-10-10 22:26:20,Clerk-000005,Check for completeness,Check for completeness,
208,2023-10-10 22:29:15,Clerk-000002,Perform checks,Perform checks,
208,2023-10-10 22:36:45,Manager-000006,Make decision,Make decision,
208,2023-10-10 22:41:12,Manager-000001,notify reject,notify reject,
208,2023-10-10 22:42:12,,review request received,review request received,
208,2023-10-10 22:42:22,Clerk-000005,Check for completeness,Check for completeness,
208,2023-10-10 22:51:29,Clerk-000006,Perform checks,Perform checks,
208,2023-10-10 22:52:01,Manager-000002,Make decision,Make decision,
208,2023-10-10 23:04:49,Manager-000003,notify reject,notify reject,
208,2023-10-10 23:12:36,,time out,time out,
208,2023-10-10 23:12:46,,EVENT 13 END,EVENT 13 END,
21,2023-09-29 20:41:51,Clerk-000001,Check for completeness,Check for completeness,
21,2023-09-29 20:41:51,,New online application received,New online application received,
21,2023-09-29 21:00:54,Clerk-000002,Perform checks,Perform checks,
21,2023-09-29 21:06:42,Manager-000006,Make decision,Make decision,
21,2023-09-29 21:07:22,Manager-000002,notify reject,notify reject,
21,2023-09-29 21:42:51,,review request received,review request received,
21,2023-09-29 21:43:01,Clerk-000005,Check for completeness,Check for completeness,
21,2023-09-29 21:51:47,Manager-000005,Request info,Request info,
21,2023-09-29 21:52:47,,info received,info received,
21,2023-09-29 21:52:57,Clerk-000001,Check for completeness,Check for completeness,
21,2023-09-29 21:56:52,Manager-000001,Request info,Request info,
21,2023-09-29 22:13:45,,info received,info received,
21,2023-09-29 22:13:55,Clerk-000006,Check for completeness,Check for completeness,
21,2023-09-29 22:15:28,Clerk-000003,Perform checks,Perform checks,
21,2023-09-29 22:17:11,Manager-000004,Make decision,Make decision,
21,2023-09-29 22:18:43,Manager-000002,notify reject,notify reject,
21,2023-09-29 22:23:17,,time out,time out,
21,2023-09-29 22:23:27,,EVENT 13 END,EVENT 13 END,
210,2023-10-10 20:38:03,Clerk-000001,Check for completeness,Check for completeness,
210,2023-10-10 20:38:03,,New online application received,New online application received,
210,2023-10-10 20:38:37,Clerk-000002,Perform checks,Perform checks,
210,2023-10-10 20:39:32,Manager-000004,Make decision,Make decision,
210,2023-10-10 20:43:56,Manager-000005,notify reject,notify reject,
210,2023-10-10 20:44:49,,review request received,review request received,
210,2023-10-10 20:44:59,Clerk-000001,Check for completeness,Check for completeness,
210,2023-10-10 20:47:03,Clerk-000005,Perform checks,Perform checks,
210,2023-10-10 20:53:29,Manager-000001,Make decision,Make decision,
210,2023-10-10 21:04:16,Manager-000006,Notify accept,Notify accept,
210,2023-10-10 21:18:39,Manager-000003,Deliver card,Deliver card,
210,2023-10-10 21:22:57,,EVENT 13 END,EVENT 13 END,
211,2023-10-10 21:37:45,Clerk-000003,Check for completeness,Check for completeness,
211,2023-10-10 21:37:45,,New online application received,New online application received,
211,2023-10-10 21:40:22,Clerk-000002,Perform checks,Perform checks,
211,2023-10-10 21:57:58,Manager-000003,Make decision,Make decision,
211,2023-10-10 22:12:53,Manager-000005,notify reject,notify reject,
211,2023-10-10 22:14:02,,time out,time out,
211,2023-10-10 22:14:12,,EVENT 13 END,EVENT 13 END,
213,2023-10-10 22:33:13,Clerk-000006,Check for completeness,Check for completeness,
213,2023-10-10 22:33:13,,New online application received,New online application received,
213,2023-10-10 22:36:58,Manager-000004,Request info,Request info,
213,2023-10-10 23:13:04,,info received,info received,
213,2023-10-10 23:13:14,Clerk-000004,Check for completeness,Check for completeness,
213,2023-10-10 23:20:47,Manager-000005,Request info,Request info,
213,2023-10-10 23:24:50,,info received,info received,
213,2023-10-10 23:25:00,Clerk-000006,Check for completeness,Check for completeness,
213,2023-10-10 23:43:19,Clerk-000002,Perform checks,Perform checks,
213,2023-10-10 23:45:16,Manager-000001,Make decision,Make decision,
213,2023-10-10 23:55:28,Manager-000005,Notify accept,Notify accept,
213,2023-10-10 23:55:41,Manager-000003,Deliver card,Deliver card,
213,2023-10-10 23:55:44,,EVENT 13 END,EVENT 13 END,
214,2023-10-10 22:37:55,Clerk-000001,Check for completeness,Check for completeness,
214,2023-10-10 22:37:55,,New online application received,New online application received,
214,2023-10-10 22:49:04,Clerk-000002,Perform checks,Perform checks,
214,2023-10-10 22:59:16,Manager-000006,Make decision,Make decision,
214,2023-10-10 23:22:56,Manager-000003,notify reject,notify reject,
214,2023-10-10 23:23:47,,time out,time out,
214,2023-10-10 23:23:57,,EVENT 13 END,EVENT 13 END,
215,2023-10-10 22:59:07,Clerk-000001,Check for completeness,Check for completeness,
215,2023-10-10 22:59:07,,New online application received,New online application received,
215,2023-10-10 23:10:02,Manager-000002,Request info,Request info,
215,2023-10-10 23:26:43,,info received,info received,
215,2023-10-10 23:26:53,Clerk-000004,Check for completeness,Check for completeness,
215,2023-10-10 23:36:39,Manager-000005,Request info,Request info,
215,2023-10-10 23:36:47,,info received,info received,
215,2023-10-10 23:36:57,Clerk-000003,Check for completeness,Check for completeness,
215,2023-10-10 23:43:06,Manager-000002,Request info,Request info,
215,2023-10-10 23:49:49,,info received,info received,
215,2023-10-10 23:49:59,Clerk-000005,Check for completeness,Check for completeness,
215,2023-10-11 00:00:00,Manager-000002,Request info,Request info,
215,2023-10-11 00:12:25,,info received,info received,
215,2023-10-11 00:12:35,Clerk-000006,Check for completeness,Check for completeness,
215,2023-10-11 00:14:04,Manager-000003,Request info,Request info,
215,2023-10-11 00:31:08,,info received,info received,
215,2023-10-11 00:31:18,Clerk-000002,Check for completeness,Check for completeness,
215,2023-10-11 00:40:45,Clerk-000001,Perform checks,Perform checks,
215,2023-10-11 01:02:51,Manager-000004,Make decision,Make decision,
215,2023-10-11 01:26:01,Manager-000003,Notify accept,Notify accept,
215,2023-10-11 01:42:03,Manager-000005,Deliver card,Deliver card,
215,2023-10-11 02:04:41,,EVENT 13 END,EVENT 13 END,
217,2023-10-11 01:15:45,Clerk-000004,Check for completeness,Check for completeness,
217,2023-10-11 01:15:45,,New online application received,New online application received,
217,2023-10-11 01:16:50,Clerk-000006,Perform checks,Perform checks,
217,2023-10-11 01:18:39,Manager-000002,Make decision,Make decision,
217,2023-10-11 01:28:34,Manager-000001,notify reject,notify reject,
217,2023-10-11 01:48:56,,time out,time out,
217,2023-10-11 01:49:06,,EVENT 13 END,EVENT 13 END,
218,2023-10-11 01:19:04,Clerk-000002,Check for completeness,Check for completeness,
218,2023-10-11 01:19:04,,New online application received,New online application received,
