Case,Activity,Timestamp,Resource,label
1868,Review drinks,2024-07-25 21:10:19,Waiter-000001,
1868,Signal food complete,2024-07-30 22:36:53,Cook-000001,
1868,Bring food,2024-07-30 22:55:25,Cook helper-000003,
1868,Deliver to customer,2024-07-30 22:59:03,Waiter-000002,
1868,EVENT 8 END,2024-07-30 23:00:58,,
1869,start;Take order,2024-07-25 21:15:00,Waiter-000005,
1869,Review order,2024-07-25 21:15:57,Waiter-000002,
1869,prepare drinks,2024-07-25 21:16:41,Barman-000003,
1869,Bring drinks,2024-07-25 21:21:22,Barman-000002,
1869,Review drinks,2024-07-25 21:24:08,Waiter-000001,
1869,Prepare main course,2024-07-30 22:56:30,Cook-000001,
1869,Signal food complete,2024-08-02 20:21:12,Cook-000002,
1869,Bring food,2024-08-02 20:27:27,Cook helper-000003,
1869,Deliver to customer,2024-08-02 20:27:33,Waiter-000004,
1869,EVENT 8 END,2024-08-02 20:36:53,,
1870,Review order;start;Take order,2024-07-25 21:30:00,Waiter-000005,
1870,prepare drinks,2024-07-25 21:31:42,Barman-000001,
1870,Bring drinks,2024-07-25 21:50:24,Barman-000002,
1870,Review drinks,2024-07-25 22:00:44,Waiter-000001,
1870,Prepare main course,2024-07-30 23:05:24,Cook-000003,
1870,Signal food complete,2024-08-02 20:27:57,Cook-000001,
1870,Bring food,2024-08-02 20:35:02,Cook helper-000002,
1870,Deliver to customer,2024-08-02 20:40:36,Waiter-000001,
1870,EVENT 8 END,2024-08-02 20:44:00,,
1871,start;Take order,2024-07-25 21:45:00,Waiter-000003,
1871,Review order,2024-07-25 21:47:10,Waiter-000004,
1871,prepare drinks;Prepare starter,2024-07-25 21:47:55,Cook helper-000002,
1871,Bring drinks,2024-07-25 21:49:04,Barman-000002,
1871,Review drinks,2024-07-25 21:49:08,Waiter-000001,
1871,prepare drinks,2024-07-25 21:49:20,Barman-000003,
1871,Bring drinks,2024-07-25 21:51:08,Barman-000001,
1871,Review drinks,2024-07-25 21:57:27,Waiter-000005,
1871,Prepare main course,2024-07-30 23:05:54,Cook-000001,
1871,Signal food complete,2024-08-02 20:35:02,Cook-000001,
1871,Bring food,2024-08-02 20:42:09,Cook helper-000003,
1871,Deliver to customer,2024-08-02 20:46:07,Waiter-000004,
1871,EVENT 8 END,2024-08-02 20:47:59,,
1872,start;Take order,2024-07-25 22:00:00,Waiter-000004,
1872,Review order,2024-07-25 22:01:46,Waiter-000005,
1872,prepare drinks,2024-07-25 22:02:41,Barman-000003,
1872,Bring drinks,2024-07-25 22:04:22,Barman-000001,
1872,Review drinks,2024-07-25 22:07:17,Waiter-000002,
1872,Prepare main course,2024-07-30 23:19:44,Cook-000002,
1872,Signal food complete,2024-08-02 21:05:26,Cook-000003,
1872,Bring food,2024-08-02 21:29:07,Cook helper-000001,
1872,Deliver to customer,2024-08-02 21:30:00,Waiter-000002,
1872,EVENT 8 END,2024-08-02 21:31:40,,
1873,start;Take order,2024-07-25 22:15:00,Waiter-000003,
1873,Review order,2024-07-25 22:16:42,Waiter-000001,
1873,prepare drinks;Prepare starter,2024-07-25 22:17:14,Cook helper-000002,
1873,Bring drinks;Review drinks,2024-07-25 22:30:06,Barman-000003,form-based events(2024-07-25 22:30:06.952)
1873,prepare drinks,2024-07-25 22:33:43,Barman-000001,
1873,Bring drinks;Review drinks,2024-07-25 22:46:04,Barman-000003,form-based events(2024-07-25 22:46:04.040)
1873,Prepare main course,2024-07-30 23:27:51,Cook-000001,
1873,Signal food complete,2024-08-02 20:42:09,Cook-000001,
1873,Bring food,2024-08-02 21:06:32,Cook helper-000003,
1873,Deliver to customer,2024-08-02 21:18:44,Waiter-000005,
1873,EVENT 8 END,2024-08-02 21:22:33,,
1874,start;Take order,2024-07-25 22:30:00,Waiter-000005,
1874,Review order,2024-07-25 22:30:53,Waiter-000002,
1874,prepare drinks;Prepare starter,2024-07-25 22:34:16,Cook helper-000002,
1874,Bring drinks,2024-07-25 22:38:56,Barman-000003,
1874,Review drinks,2024-07-25 22:44:58,Waiter-000004,
1874,prepare drinks,2024-07-25 22:45:24,Barman-000002,
1874,Bring drinks,2024-07-25 22:48:44,Barman-000001,
1874,Review drinks,2024-07-25 22:54:09,Waiter-000004,
1874,prepare drinks,2024-07-25 22:54:59,Barman-000003,
1874,Bring drinks,2024-07-25 22:56:03,Barman-000001,
1874,Review drinks,2024-07-25 23:01:58,Waiter-000002,
1874,prepare drinks,2024-07-25 23:03:00,Barman-000003,
1874,Bring drinks,2024-07-25 23:09:43,Barman-000001,
1874,Review drinks,2024-07-25 23:13:17,Waiter-000002,
1874,prepare drinks,2024-07-25 23:16:14,Barman-000002,
1874,Bring drinks,2024-07-25 23:28:42,Barman-000003,
1874,Review drinks,2024-07-25 23:43:06,Waiter-000003,
1874,prepare drinks,2024-07-25 23:44:36,Barman-000003,
1874,Bring drinks,2024-07-25 23:51:44,Barman-000003,
1874,Review drinks,2024-07-26 00:00:04,Waiter-000001,
1874,prepare drinks,2024-07-26 00:00:08,Barman-000003,
1874,Bring drinks,2024-07-26 00:10:46,Barman-000001,
1874,Review drinks,2024-07-26 00:19:32,Waiter-000005,
1874,prepare drinks,2024-07-26 00:20:37,Barman-000003,
1874,Bring drinks,2024-07-26 00:26:16,Barman-000003,
1874,Review drinks,2024-07-26 00:28:33,Waiter-000005,
1874,Prepare main course,2024-07-30 23:51:44,Cook-000002,
1874,Signal food complete,2024-08-02 21:29:07,Cook-000003,
1874,Bring food,2024-08-02 21:32:53,Cook helper-000002,
1874,Deliver to customer,2024-08-02 21:35:01,Waiter-000004,
1874,EVENT 8 END,2024-08-02 21:36:22,,
1875,start;Take order,2024-07-25 22:45:00,Waiter-000005,
1875,Review order,2024-07-25 22:48:10,Waiter-000001,
1875,prepare drinks,2024-07-25 22:50:08,Barman-000003,
1875,Bring drinks;Review drinks,2024-07-25 22:52:22,Barman-000002,form-based events(2024-07-25 22:52:22.573)
1875,Prepare main course,2024-07-31 00:41:42,Cook-000001,
1875,Signal food complete,2024-08-02 21:44:11,Cook-000002,
1875,Bring food,2024-08-02 21:58:24,Cook helper-000002,
1875,Deliver to customer,2024-08-02 22:11:39,Waiter-000005,
1875,EVENT 8 END,2024-08-02 22:14:48,,
1876,start;Take order,2024-07-25 23:00:00,Waiter-000005,
1876,Review order,2024-07-25 23:04:04,Waiter-000001,
1876,prepare drinks;Prepare starter,2024-07-25 23:04:20,Cook helper-000003,
1876,Bring drinks;Review drinks,2024-07-25 23:04:23,Barman-000001,form-based events(2024-07-25 23:04:23.166)
1876,prepare drinks,2024-07-25 23:05:50,Barman-000002,
1876,Bring drinks;Review drinks,2024-07-25 23:11:31,Barman-000003,form-based events(2024-07-25 23:11:31.836)
1876,Prepare main course,2024-07-31 01:11:22,Cook-000001,
1876,Signal food complete,2024-08-02 22:01:05,Cook-000001,
1876,Bring food,2024-08-02 23:34:01,Cook helper-000001,
1876,Deliver to customer,2024-08-02 23:39:57,Waiter-000001,
1876,EVENT 8 END,2024-08-02 23:40:10,,
1877,start;Take order,2024-07-25 23:15:00,Waiter-000005,
1877,Review order,2024-07-25 23:15:27,Waiter-000001,
1877,prepare drinks;Prepare starter,2024-07-25 23:17:01,Cook helper-000002,
1877,Bring drinks;Review drinks,2024-07-25 23:17:33,Barman-000001,form-based events(2024-07-25 23:17:33.739)
1877,Prepare main course,2024-07-31 01:17:15,Cook-000003,
1877,Signal food complete,2024-08-02 21:57:48,Cook-000001,
1877,Bring food,2024-08-02 22:01:05,Cook helper-000003,
1877,Deliver to customer,2024-08-02 22:07:51,Waiter-000003,
1877,EVENT 8 END,2024-08-02 22:10:12,,
1878,start;Take order,2024-07-25 23:30:00,Waiter-000002,
1878,Review order,2024-07-25 23:37:04,Waiter-000004,
1878,prepare drinks,2024-07-25 23:38:49,Barman-000001,
1878,Bring drinks,2024-07-25 23:43:12,Barman-000002,
1878,Review drinks,2024-07-26 00:02:19,Waiter-000001,
1878,Prepare main course,2024-07-31 01:18:51,Cook-000001,
1878,Signal food complete,2024-08-02 22:17:39,Cook-000003,
1878,Bring food,2024-08-03 00:02:57,Cook helper-000003,
1878,Deliver to customer,2024-08-03 00:04:27,Waiter-000002,
1878,EVENT 8 END,2024-08-03 00:05:06,,
1879,start;Take order,2024-07-25 23:45:00,Waiter-000005,
1879,Review order,2024-07-25 23:46:01,Waiter-000001,
1879,prepare drinks;Prepare starter,2024-07-25 23:47:54,Cook helper-000002,
1879,Bring drinks,2024-07-25 23:57:04,Barman-000001,
1879,Review drinks,2024-07-26 00:01:30,Waiter-000004,
1879,Signal food complete,2024-07-31 01:38:02,Cook-000001,
1879,Bring food,2024-07-31 01:55:24,Cook helper-000001,
1879,Deliver to customer,2024-07-31 01:58:56,Waiter-000003,
1879,EVENT 8 END,2024-07-31 18:03:56,,
1880,start;Take order,2024-07-26 00:00:00,Waiter-000005,
1880,Review order,2024-07-26 00:02:27,Waiter-000002,
1880,prepare drinks,2024-07-26 00:03:25,Barman-000001,
1880,Bring drinks;Review drinks,2024-07-26 00:07:35,Barman-000002,form-based events(2024-07-26 00:07:35.586)
1880,prepare drinks,2024-07-26 00:24:47,Barman-000002,
1880,Bring drinks;Review drinks,2024-07-26 00:30:07,Barman-000001,form-based events(2024-07-26 00:30:07.804)
1880,Prepare main course,2024-07-31 01:41:00,Cook-000003,
1880,Signal food complete,2024-08-02 22:18:17,Cook-000002,
1880,Bring food,2024-08-02 22:56:16,Cook helper-000003,
1880,Deliver to customer,2024-08-02 23:01:26,Waiter-000002,
1880,EVENT 8 END,2024-08-02 23:04:07,,
1881,start;Take order,2024-07-26 00:15:00,Waiter-000003,
1881,Review order,2024-07-26 00:23:05,Waiter-000002,
1881,prepare drinks,2024-07-26 00:23:45,Barman-000001,
1881,Bring drinks,2024-07-26 00:29:08,Barman-000003,
1881,Review drinks,2024-07-26 00:39:05,Waiter-000003,
1881,Prepare main course,2024-07-31 01:48:31,Cook-000003,
1881,Signal food complete,2024-08-02 22:56:16,Cook-000002,
1881,Bring food,2024-08-02 23:00:36,Cook helper-000001,
1881,Deliver to customer,2024-08-02 23:06:12,Waiter-000001,
1881,EVENT 8 END,2024-08-02 23:06:28,,
1882,start;Take order,2024-07-26 00:30:00,Waiter-000003,
1882,Review order,2024-07-26 00:31:14,Waiter-000002,
1882,prepare drinks,2024-07-26 00:32:27,Barman-000002,
1882,Bring drinks,2024-07-26 00:33:44,Barman-000002,
1882,Review drinks,2024-07-26 00:35:28,Waiter-000005,
1882,Prepare main course,2024-07-31 01:52:29,Cook-000003,
1882,Signal food complete,2024-08-02 23:34:01,Cook-000001,
1882,Bring food;Deliver to customer,2024-08-03 00:09:47,Cook helper-000001,
1882,EVENT 8 END,2024-08-03 00:11:43,,
1883,start;Take order,2024-07-26 00:45:00,Waiter-000002,
1883,Review order,2024-07-26 00:46:46,Waiter-000001,
1883,prepare drinks;Prepare starter,2024-07-26 00:51:34,Cook helper-000003,
1883,Bring drinks,2024-07-26 00:59:54,Barman-000001,
1883,Review drinks,2024-07-26 01:00:58,Waiter-000001,
1883,Prepare main course,2024-07-31 18:12:35,Cook-000002,
1883,Signal food complete,2024-08-02 23:01:13,Cook-000002,
1883,Bring food,2024-08-02 23:19:04,Cook helper-000003,
1883,Deliver to customer,2024-08-02 23:19:52,Waiter-000004,
1883,EVENT 8 END,2024-08-02 23:21:27,,
1884,start;Take order,2024-07-26 01:00:00,Waiter-000002,
1884,Review order,2024-07-26 01:01:06,Waiter-000003,
1884,prepare drinks,2024-07-26 01:02:03,Barman-000003,
1884,Bring drinks;Review drinks,2024-07-26 01:08:12,Barman-000002,form-based events(2024-07-26 01:08:12.279)
1884,prepare drinks,2024-07-26 01:12:30,Barman-000001,
1884,Bring drinks;Review drinks,2024-07-26 01:21:06,Barman-000003,form-based events(2024-07-26 01:21:06.699)
1884,Prepare main course,2024-07-31 18:27:49,Cook-000003,
1884,Signal food complete,2024-08-02 23:49:09,Cook-000002,
1884,Bring food,2024-08-03 01:18:25,Cook helper-000002,
1884,Deliver to customer,2024-08-03 01:22:03,Waiter-000004,
1884,EVENT 8 END,2024-08-03 01:22:49,,
1885,start;Take order,2024-07-26 01:15:00,Waiter-000001,
1885,Review order,2024-07-26 01:23:36,Waiter-000003,
1885,prepare drinks;Prepare starter,2024-07-26 01:23:53,Cook helper-000002,
1885,Bring drinks;Review drinks,2024-07-26 01:27:10,Barman-000001,form-based events(2024-07-26 01:27:10.690)
1885,prepare drinks,2024-07-26 01:35:45,Barman-000003,
1885,Bring drinks;Review drinks,2024-07-26 01:37:02,Barman-000001,form-based events(2024-07-26 01:37:02.656)
1885,Signal food complete,2024-07-31 18:34:58,Cook-000003,
1885,Bring food,2024-07-31 18:47:44,Cook helper-000002,
1885,Deliver to customer,2024-07-31 18:52:11,Waiter-000003,
1885,EVENT 8 END,2024-07-31 18:55:52,,
1886,start;Take order,2024-07-26 01:30:00,Waiter-000004,
1886,Review order,2024-07-26 01:30:27,Waiter-000005,
1886,prepare drinks,2024-07-26 01:30:35,Barman-000003,
1886,Bring drinks,2024-07-26 01:33:38,Barman-000002,
1886,Review drinks,2024-07-26 01:45:26,Waiter-000005,
1886,prepare drinks,2024-07-26 01:49:52,Barman-000002,
1886,Bring drinks,2024-07-26 18:02:18,Barman-000003,
1886,Review drinks,2024-07-26 18:02:28,Waiter-000001,
1886,Prepare main course,2024-07-31 18:47:44,Cook-000003,
1886,Signal food complete,2024-08-03 01:13:27,Cook-000001,
1886,Bring food,2024-08-03 01:21:19,Cook helper-000003,
1886,Deliver to customer,2024-08-03 01:23:43,Waiter-000001,
1886,EVENT 8 END,2024-08-03 01:24:08,,
1887,start;Take order,2024-07-26 01:45:00,Waiter-000004,
1887,Review order,2024-07-26 01:46:30,Waiter-000002,
1887,prepare drinks;Prepare starter,2024-07-26 01:46:57,Cook helper-000001,
1887,Bring drinks,2024-07-26 01:49:13,Barman-000001,
1887,Review drinks,2024-07-26 01:51:28,Waiter-000001,
1887,prepare drinks,2024-07-26 01:52:19,Barman-000003,
1887,Bring drinks,2024-07-26 01:57:32,Barman-000001,
1887,Review drinks,2024-07-26 18:06:05,Waiter-000004,
1887,Prepare main course,2024-07-31 18:51:50,Cook-000001,
1887,Signal food complete,2024-08-03 00:25:56,Cook-000003,
1887,Bring food,2024-08-03 01:15:14,Cook helper-000002,
1887,Deliver to customer,2024-08-03 01:15:31,Waiter-000001,
1887,EVENT 8 END,2024-08-03 01:16:34,,
1888,start,2024-07-26 02:00:00,,
1888,Take order,2024-07-26 18:00:00,Waiter-000004,
1888,Review order,2024-07-26 18:01:59,Waiter-000005,
1888,prepare drinks,2024-07-26 18:02:42,Barman-000002,
1888,Bring drinks,2024-07-26 18:02:46,Barman-000003,
1888,Review drinks,2024-07-26 18:03:14,Waiter-000003,
1888,prepare drinks,2024-07-26 18:03:39,Barman-000002,
1888,Bring drinks,2024-07-26 18:14:10,Barman-000003,
1888,Review drinks,2024-07-26 18:18:34,Waiter-000002,
1888,prepare drinks,2024-07-26 18:19:48,Barman-000002,
1888,Bring drinks,2024-07-26 18:22:16,Barman-000003,
1888,Review drinks,2024-07-26 18:24:20,Waiter-000004,
1888,prepare drinks,2024-07-26 18:24:55,Barman-000001,
1888,Bring drinks,2024-07-26 18:25:27,Barman-000003,
1888,Review drinks,2024-07-26 18:37:26,Waiter-000005,
1888,Prepare main course,2024-07-31 18:55:18,Cook-000002,
1888,Signal food complete,2024-08-03 00:10:03,Cook-000001,
1888,Bring food,2024-08-03 01:08:44,Cook helper-000003,
1888,Deliver to customer,2024-08-03 01:14:54,Waiter-000002,
1888,EVENT 8 END,2024-08-03 01:16:42,,
1889,start;Take order,2024-07-26 18:15:00,Waiter-000001,
1889,Review order,2024-07-26 18:18:35,Waiter-000003,
1889,prepare drinks;Prepare starter,2024-07-26 18:19:40,Cook helper-000002,
1889,Bring drinks;Review drinks,2024-07-26 18:23:08,Barman-000002,form-based events(2024-07-26 18:23:08.221)
1889,Prepare main course,2024-07-31 19:14:16,Cook-000001,
1889,Signal food complete,2024-08-03 01:15:14,Cook-000003,
1889,Bring food,2024-08-03 01:15:54,Cook helper-000001,
1889,Deliver to customer,2024-08-03 01:37:32,Waiter-000003,
1889,EVENT 8 END,2024-08-03 01:49:22,,
1890,start;Take order,2024-07-26 18:30:00,Waiter-000001,
1890,Review order,2024-07-26 18:38:49,Waiter-000003,
1890,prepare drinks;Prepare starter,2024-07-26 18:38:56,Cook helper-000001,
1890,Bring drinks,2024-07-26 18:39:50,Barman-000003,
1890,Review drinks,2024-07-26 18:42:57,Waiter-000002,
1890,prepare drinks,2024-07-26 18:43:45,Barman-000001,
1890,Bring drinks,2024-07-26 18:45:08,Barman-000003,
1890,Review drinks,2024-07-26 18:45:43,Waiter-000005,
1890,Prepare main course,2024-07-31 19:35:06,Cook-000001,
1890,Signal food complete,2024-08-03 01:18:25,Cook-000002,
1890,Bring food,2024-08-03 01:31:12,Cook helper-000003,
1890,Deliver to customer,2024-08-03 01:31:53,Waiter-000001,
1890,EVENT 8 END,2024-08-03 01:36:46,,
1891,start;Take order,2024-07-26 18:45:00,Waiter-000001,
1891,Review order,2024-07-26 18:45:14,Waiter-000003,
1891,prepare drinks,2024-07-26 18:47:36,Barman-000002,
1891,Bring drinks;Review drinks,2024-07-26 18:55:42,Barman-000001,form-based events(2024-07-26 18:55:42.604)
1891,prepare drinks,2024-07-26 19:02:11,Barman-000003,
1891,Bring drinks;Review drinks,2024-07-26 19:07:15,Barman-000002,form-based events(2024-07-26 19:07:15.791)
1891,Prepare main course,2024-07-31 20:04:19,Cook-000002,
1891,Signal food complete,2024-08-03 01:21:52,Cook-000001,
1891,Bring food,2024-08-03 01:41:56,Cook helper-000003,
1891,Deliver to customer,2024-08-03 01:43:00,Waiter-000004,
1891,EVENT 8 END,2024-08-03 01:47:20,,
1892,start;Take order,2024-07-26 19:00:00,Waiter-000001,
1892,Review order,2024-07-26 19:02:45,Waiter-000002,
1892,prepare drinks,2024-07-26 19:02:53,Barman-000002,
1892,Bring drinks,2024-07-26 19:05:24,Barman-000001,
1892,Review drinks,2024-07-26 19:10:55,Waiter-000003,
1892,Prepare main course,2024-07-31 20:04:51,Cook-000002,
1892,Signal food complete,2024-08-03 01:23:27,Cook-000003,
1892,Bring food,2024-08-03 01:42:28,Cook helper-000002,
1892,Deliver to customer,2024-08-03 01:50:28,Waiter-000001,
1892,EVENT 8 END,2024-08-03 01:51:35,,
1893,start;Take order,2024-07-26 19:15:00,Waiter-000005,
1893,Review order,2024-07-26 19:15:11,Waiter-000001,
1893,prepare drinks,2024-07-26 19:15:12,Barman-000003,
1893,Bring drinks,2024-07-26 19:16:52,Barman-000001,
1893,Review drinks,2024-07-26 19:22:12,Waiter-000002,
1893,Prepare main course,2024-07-31 20:13:26,Cook-000002,
1893,Signal food complete,2024-08-03 01:41:56,Cook-000001,
1893,Bring food,2024-08-03 01:47:00,Cook helper-000001,
1893,Deliver to customer,2024-08-03 01:55:44,Waiter-000004,
1893,EVENT 8 END,2024-08-03 01:56:55,,
1894,start;Take order,2024-07-26 19:30:00,Waiter-000003,
1894,Review order,2024-07-26 19:34:30,Waiter-000005,
1894,prepare drinks;Prepare starter,2024-07-26 19:34:56,Cook helper-000001,
1894,Bring drinks;Review drinks,2024-07-26 19:36:05,Barman-000003,form-based events(2024-07-26 19:36:05.436)
1894,Prepare main course,2024-07-31 20:25:22,Cook-000002,
1894,Signal food complete,2024-08-03 01:47:00,Cook-000001,
1894,Bring food,2024-08-03 01:51:37,Cook helper-000002,
1894,Deliver to customer,2024-08-03 01:56:47,Waiter-000002,
1894,EVENT 8 END,2024-08-03 01:57:45,,
1895,start;Take order,2024-07-26 19:45:00,Waiter-000002,
1895,Review order,2024-07-26 19:46:23,Waiter-000004,
1895,prepare drinks,2024-07-26 19:47:23,Barman-000001,
1895,Bring drinks,2024-07-26 19:57:37,Barman-000002,
1895,Review drinks,2024-07-26 19:59:18,Waiter-000001,
1895,Prepare main course,2024-07-31 20:41:45,Cook-000002,
1895,Signal food complete,2024-08-05 18:02:04,Cook-000001,
1895,Bring food,2024-08-05 18:10:30,Cook helper-000003,
1895,Deliver to customer,2024-08-05 18:31:32,Waiter-000001,
1895,EVENT 8 END,2024-08-05 18:33:37,,
1896,start;Take order,2024-07-26 20:00:00,Waiter-000002,
1896,Review order,2024-07-26 20:01:16,Waiter-000004,
1896,prepare drinks,2024-07-26 20:01:36,Barman-000003,
1896,Bring drinks,2024-07-26 20:03:54,Barman-000001,
1896,Review drinks,2024-07-26 20:06:55,Waiter-000003,
1896,Prepare main course,2024-07-31 21:01:57,Cook-000002,
1896,Signal food complete,2024-08-05 18:10:30,Cook-000001,
1896,Bring food,2024-08-05 18:18:50,Cook helper-000001,
1896,Deliver to customer,2024-08-05 18:28:18,Waiter-000003,
1896,EVENT 8 END,2024-08-05 18:28:33,,
1897,start;Take order,2024-07-26 20:15:00,Waiter-000001,
1897,Review order,2024-07-26 20:16:39,Waiter-000002,
1897,prepare drinks,2024-07-26 20:17:02,Barman-000002,
1897,Bring drinks,2024-07-26 20:17:42,Barman-000003,
1897,Review drinks,2024-07-26 20:24:52,Waiter-000004,
1897,prepare drinks,2024-07-26 20:25:55,Barman-000001,
1897,Bring drinks,2024-07-26 20:26:25,Barman-000002,
1897,Review drinks,2024-07-26 20:27:34,Waiter-000003,
1897,Prepare main course,2024-07-31 21:12:58,Cook-000002,
1897,Signal food complete,2024-08-05 18:18:50,Cook-000001,
1897,Bring food,2024-08-05 18:47:53,Cook helper-000003,
1897,Deliver to customer,2024-08-05 18:51:11,Waiter-000001,
1897,EVENT 8 END,2024-08-05 18:52:38,,
1898,start;Take order,2024-07-26 20:30:00,Waiter-000005,
1898,Review order,2024-07-26 20:31:34,Waiter-000001,
1898,prepare drinks,2024-07-26 20:33:38,Barman-000003,
1898,Bring drinks,2024-07-26 20:38:42,Barman-000001,
1898,Review drinks,2024-07-26 20:41:57,Waiter-000004,
1898,prepare drinks,2024-07-26 20:42:38,Barman-000002,
1898,Bring drinks,2024-07-26 20:44:43,Barman-000003,
1898,Review drinks,2024-07-26 20:50:57,Waiter-000001,
1898,Prepare main course,2024-07-31 21:20:01,Cook-000001,
1898,Signal food complete,2024-08-05 19:20:57,Cook-000003,
1898,Bring food,2024-08-05 19:44:00,Cook helper-000002,
1898,Deliver to customer,2024-08-05 19:56:22,Waiter-000003,
1898,EVENT 8 END,2024-08-05 19:56:29,,
1899,start;Take order,2024-07-26 20:45:00,Waiter-000003,
1899,Review order,2024-07-26 20:45:45,Waiter-000005,
1899,prepare drinks;Prepare starter,2024-07-26 20:47:28,Cook helper-000003,
1899,Bring drinks;Review drinks,2024-07-26 21:11:37,Barman-000003,form-based events(2024-07-26 21:11:37.527)
1899,Prepare main course,2024-07-31 21:20:11,Cook-000002,
1899,Signal food complete,2024-08-05 18:46:15,Cook-000002,
1899,Bring food,2024-08-05 19:09:20,Cook helper-000003,
1899,Deliver to customer,2024-08-05 19:16:40,Waiter-000004,
1899,EVENT 8 END,2024-08-05 19:22:02,,
1900,start;Take order,2024-07-26 21:00:00,Waiter-000004,
1900,Review order,2024-07-26 21:00:35,Waiter-000003,
1900,prepare drinks;Prepare starter,2024-07-26 21:00:55,Cook helper-000003,
1900,Bring drinks,2024-07-26 21:16:59,Barman-000001,
1900,Review drinks,2024-07-26 21:21:34,Waiter-000003,
1900,Prepare main course,2024-07-31 21:36:57,Cook-000003,
1900,Signal food complete,2024-08-05 18:41:42,Cook-000003,
1900,Bring food,2024-08-05 19:11:33,Cook helper-000002,
1900,Deliver to customer,2024-08-05 19:26:13,Waiter-000005,
1900,EVENT 8 END,2024-08-05 19:32:04,,
1901,start;Take order,2024-07-26 21:15:00,Waiter-000001,
1901,Review order,2024-07-26 21:15:42,Waiter-000002,
1901,prepare drinks,2024-07-26 21:17:32,Barman-000002,
1901,Bring drinks,2024-07-26 21:19:46,Barman-000002,
1901,Review drinks,2024-07-26 21:20:08,Waiter-000004,
1901,prepare drinks,2024-07-26 21:22:11,Barman-000002,
1901,Bring drinks,2024-07-26 21:23:00,Barman-000001,
1901,Review drinks,2024-07-26 21:23:29,Waiter-000001,
1901,prepare drinks,2024-07-26 21:23:55,Barman-000002,
1901,Bring drinks,2024-07-26 21:24:07,Barman-000001,
1901,Review drinks,2024-07-26 21:24:59,Waiter-000002,
1901,Prepare main course,2024-07-31 21:51:30,Cook-000002,
1901,Signal food complete,2024-08-05 19:09:20,Cook-000002,
1901,Bring food,2024-08-05 19:48:01,Cook helper-000001,
1901,Deliver to customer,2024-08-05 19:48:27,Waiter-000002,
1901,EVENT 8 END,2024-08-05 19:48:58,,
1902,start;Take order,2024-07-26 21:30:00,Waiter-000001,
1902,Review order,2024-07-26 21:33:01,Waiter-000002,
1902,prepare drinks,2024-07-26 21:33:35,Barman-000002,
1902,Bring drinks;Review drinks,2024-07-26 21:34:16,Barman-000001,form-based events(2024-07-26 21:34:16.089)
1902,Prepare main course,2024-07-31 21:58:21,Cook-000003,
1902,Signal food complete,2024-08-05 19:11:33,Cook-000003,
1902,Bring food,2024-08-05 19:16:40,Cook helper-000003,
1902,Deliver to customer,2024-08-05 19:17:00,Waiter-000001,
1902,EVENT 8 END,2024-08-05 19:17:23,,
1903,start;Take order,2024-07-26 21:45:00,Waiter-000003,
1903,Review order,2024-07-26 21:48:30,Waiter-000002,
1903,prepare drinks,2024-07-26 21:48:43,Barman-000003,
1903,Bring drinks;Review drinks,2024-07-26 21:51:42,Barman-000002,form-based events(2024-07-26 21:51:42.707)
1903,Prepare main course,2024-07-31 22:12:35,Cook-000003,
1903,Signal food complete,2024-08-05 20:13:04,Cook-000001,
1903,Bring food,2024-08-05 20:19:26,Cook helper-000003,
1903,Deliver to customer,2024-08-05 20:22:00,Waiter-000002,
1903,EVENT 8 END,2024-08-05 20:25:34,,
1904,start;Take order,2024-07-26 22:00:00,Waiter-000004,
1904,Review order,2024-07-26 22:00:22,Waiter-000001,
1904,prepare drinks,2024-07-26 22:00:27,Barman-000001,
1904,Bring drinks;Review drinks,2024-07-26 22:04:00,Barman-000003,form-based events(2024-07-26 22:04:00.568)
1904,Prepare main course,2024-07-31 22:24:06,Cook-000001,
1904,Signal food complete,2024-08-05 19:44:00,Cook-000003,
1904,Bring food,2024-08-05 22:36:30,Cook helper-000003,
1904,Deliver to customer,2024-08-05 22:38:38,Waiter-000001,
1904,EVENT 8 END,2024-08-05 22:40:52,,
1905,start;Take order,2024-07-26 22:15:00,Waiter-000002,
1905,Review order,2024-07-26 22:16:26,Waiter-000005,
1905,prepare drinks;Prepare starter,2024-07-26 22:17:08,Cook helper-000002,
1905,Bring drinks,2024-07-26 22:18:24,Barman-000001,
1905,Review drinks,2024-07-26 22:24:38,Waiter-000004,
1905,Prepare main course,2024-07-31 22:34:30,Cook-000001,
1905,Signal food complete,2024-08-05 19:48:01,Cook-000002,
1905,Bring food,2024-08-05 19:51:37,Cook helper-000001,
1905,Deliver to customer,2024-08-05 19:56:26,Waiter-000005,
1905,EVENT 8 END,2024-08-05 19:57:14,,
1906,start;Take order,2024-07-26 22:30:00,Waiter-000003,
1906,Review order,2024-07-26 22:30:10,Waiter-000002,
1906,prepare drinks,2024-07-26 22:31:24,Barman-000003,
1906,Bring drinks;Review drinks,2024-07-26 22:31:46,Barman-000002,form-based events(2024-07-26 22:31:46.362)
1906,Prepare main course,2024-07-31 22:39:57,Cook-000001,
1906,Signal food complete,2024-08-05 20:04:12,Cook-000001,
1906,Bring food,2024-08-05 20:13:04,Cook helper-000002,
1906,Deliver to customer,2024-08-05 20:27:32,Waiter-000001,
1906,EVENT 8 END,2024-08-05 20:28:05,,
1907,start;Take order,2024-07-26 22:45:00,Waiter-000001,
