Case,Timestamp,Resource,Activity,Activity_fixed,ishomonymous,label
3886319,2011-10-04 07:00:05,560894,enter date advice on treatment of environmental permit,enter date advice on treatment of environmental permit,0,
3886319,2011-10-04 07:00:06,560894,enter date draft decisionenvironmental permit,enter date draft decisionenvironmental permit,0,
3886319,2011-10-05 07:00:04,560872,registration date publication,registration date publication,0,
3886319,2011-10-07 16:53:33,560894,request complete,request complete,0,
3886319,2011-10-07 16:54:03,560894,phase advice known,phase advice known,0,
3886319,2011-10-07 16:54:05,560894,grounds for refusal,grounds for refusal,0,
3886319,2011-10-07 16:56:45,560894,phase concept draft decision ready,phase concept draft decision ready,0,
3886319,2011-10-07 16:57:30,560894,publish official draft decision,publish official draft decision,0,
3886319,2011-10-10 07:00:01,560894,entering senddate draft decision environmental permit,entering senddate draft decision environmental permit,0,
3886319,2011-10-12 07:00:06,560894,date draft decision for inspection,date draft decision for inspection,0,
3886319,2011-10-12 07:00:07,560894,publication date draft decision,publication date draft decision,0,
3886319,2011-12-02 18:08:59,560894,suspension ground applicable,suspension ground applicable,0,
3886319,2011-12-05 08:00:01,560894,register date environmental permit decision,register date environmental permit decision,0,
3886793,2011-09-19 07:00:07,560925,register submission date request,register submission date request,0,
3886793,2011-09-26 19:13:26,560925,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
3886793,2011-09-26 19:14:54,560925,send procedure confirmation,send procedure confirmation,0,
3886793,2011-10-05 07:00:05,560925,registration date publication,registration date publication,0,
3888328,2011-09-26 17:51:18,560872,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
3888328,2011-09-26 17:51:26,560872,send procedure confirmation,send procedure confirmation,0,
3888328,2011-10-04 07:00:07,560894,enter date advice on treatment of environmental permit,enter date advice on treatment of environmental permit,0,
3888328,2011-10-05 07:00:06,560872,registration date publication,registration date publication,0,
3888328,2011-10-12 07:00:08,560894,date draft decision for inspection,date draft decision for inspection,0,
3888328,2011-10-12 07:00:09,560894,publication date draft decision,publication date draft decision,0,
3888328,2011-10-17 18:38:28,560894,request complete,request complete,0,
3888328,2011-10-17 18:38:32,560894,send procedure confirmation,send procedure confirmation,0,
3888328,2011-10-17 18:40:27,560894,phase advice known,phase advice known,0,
3888328,2011-10-17 18:40:33,560894,grounds for refusal,grounds for refusal,0,
3888328,2011-10-17 18:40:35,560894,phase concept draft decision ready,phase concept draft decision ready,0,
3888328,2011-10-17 18:40:54,560894,enter date draft decisionenvironmental permit,enter date draft decisionenvironmental permit,0,
3888328,2011-10-17 18:41:45,560894,publish official draft decision,publish official draft decision,0,
3888328,2011-10-17 18:41:47,560894,send design decision to stakeholders,send design decision to stakeholders,0,
3888328,2011-12-02 19:08:01,560894,suspension ground applicable,suspension ground applicable,0,
3888328,2011-12-05 08:00:02,560894,Check:homonymous,Check,1,homonymous Label(Activity:'enter senddate decision environmental permit')
3888328,2011-12-05 08:00:03,560894,register date environmental permit decision,register date environmental permit decision,0,
3905172,2011-09-27 07:00:02,560872,register submission date request,register submission date request,0,
3905172,2011-09-29 16:55:52,560872,send confirmation receipt,send confirmation receipt,0,
3905172,2011-09-29 16:56:02,560872,send procedure confirmation,send procedure confirmation,0,
3905172,2011-10-10 19:51:53,560872,request complete,request complete,0,
3905172,2011-10-10 19:52:16,560872,phase advice known,phase advice known,0,
3905172,2011-10-10 19:52:17,560872,grounds for refusal,grounds for refusal,0,
3905172,2011-10-10 19:52:41,560872,creating environmental permit decision,creating environmental permit decision,0,
3905172,2011-10-11 07:00:01,560872,set phase: phase permitting irrevocable,set phase: phase permitting irrevocable,0,
3905172,2011-10-12 07:00:10,560872,registration date publication,registration date publication,0,
3905172,2011-10-17 07:00:04,560872,enter senddate decision environmental permit,enter senddate decision environmental permit,0,
3905172,2011-10-19 07:00:13,560872,enter date publication decision environmental permit,enter date publication decision environmental permit,0,
3906593,2011-09-28 07:00:13,560872,register submission date request,register submission date request,0,
3906593,2011-09-29 19:23:36,560872,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
3906593,2011-09-29 19:23:44,560872,send procedure confirmation,send procedure confirmation,0,
3906593,2011-10-12 07:00:11,560872,registration date publication,registration date publication,0,
3906593,2012-01-05 23:33:35,2670601,request complete,request complete,0,
3906593,2012-01-05 23:33:49,2670601,phase advice known,phase advice known,0,
3906593,2012-01-06 00:03:15,2670601,creating environmental permit decision,creating environmental permit decision,0,
3906593,2012-01-06 00:41:56,2670601,register date environmental permit decision,register date environmental permit decision,0,
3912651,2011-09-27 07:00:03,560872,register submission date request,register submission date request,0,
3912651,2011-09-30 18:13:20,560872,send confirmation receipt,send confirmation receipt,0,
3912651,2011-09-30 18:13:48,560872,send procedure confirmation,send procedure confirmation,0,
3912651,2011-10-12 07:00:12,560872,registration date publication,registration date publication,0,
3912651,2011-11-03 08:00:03,3273854,enter receipt of additional data,enter receipt of additional data,0,
3912651,2011-11-11 19:07:06,3273854,request complete,request complete,0,
3912651,2011-11-11 19:08:30,3273854,send procedure confirmation,send procedure confirmation,0,
3912651,2011-11-11 19:08:46,3273854,phase advice known,phase advice known,0,
3912651,2011-11-11 19:11:14,3273854,grounds for refusal,grounds for refusal,0,
3912651,2011-11-16 22:49:43,560894,phase concept draft decision ready,phase concept draft decision ready,0,
3912651,2011-11-16 22:50:18,560894,open draft decision for inspection,open draft decision for inspection,0,
3912651,2011-11-16 22:50:40,560894,publish official draft decision,publish official draft decision,0,
3912651,2011-11-18 08:00:01,560894,enter date draft decisionenvironmental permit,enter date draft decisionenvironmental permit,0,
3912651,2011-11-18 08:00:02,560894,entering senddate draft decision environmental permit,entering senddate draft decision environmental permit,0,
3912651,2011-11-30 08:00:02,560894,publication date draft decision,publication date draft decision,0,
3912651,2012-01-20 08:00:01,560890,register date environmental permit decision,register date environmental permit decision,0,
3912651,2012-01-23 16:37:37,560890,suspension ground applicable,suspension ground applicable,0,
3912651,2012-01-23 16:38:08,560890,transcript decision environmental permit to stakeholders,transcript decision environmental permit to stakeholders,0,
3912651,2012-02-01 08:00:01,560890,enter date publication decision environmental permit,enter date publication decision environmental permit,0,
3917650,2011-10-03 18:41:10,560872,send confirmation receipt,send confirmation receipt,0,
3917650,2011-10-03 18:41:24,560872,send procedure confirmation,send procedure confirmation,0,
3917650,2011-10-12 07:00:13,560872,registration date publication,registration date publication,0,
3917650,2011-11-28 08:00:01,2670601,register date environmental permit decision,register date environmental permit decision,0,
3917650,2011-11-29 18:55:31,2670601,request complete,request complete,0,
3917650,2011-11-29 18:56:12,2670601,phase advice known,phase advice known,0,
3917650,2011-11-29 18:56:35,2670601,creating environmental permit decision,creating environmental permit decision,0,
3917650,2011-12-07 08:00:01,560890,enter date publication decision environmental permit,enter date publication decision environmental permit,0,
3930617,2011-10-04 07:00:08,560872,register submission date request,register submission date request,0,
3930617,2011-10-06 18:55:34,560872,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
3930617,2011-10-06 18:55:46,560872,send procedure confirmation,send procedure confirmation,0,
3930617,2011-10-12 07:00:14,3273854,registration date publication,registration date publication,0,
3930617,2011-10-24 22:08:28,3273854,request complete,request complete,0,
3930617,2011-10-24 22:08:31,3273854,treat subcases content,treat subcases content,0,
3930617,2011-10-24 22:08:37,3273854,phase advice known,phase advice known,0,
3930617,2011-10-24 22:08:38,3273854,grounds for refusal,grounds for refusal,0,
3930617,2011-10-24 22:08:39,3273854,ask stakeholders views,ask stakeholders views,0,
3930617,2011-10-24 22:08:40,3273854,by law,by law,0,
3930617,2011-10-24 22:08:41,3273854,suspension ground applicable,suspension ground applicable,0,
3930617,2011-10-24 22:08:42,3273854,creating environmental permit decision,creating environmental permit decision,0,
3930617,2011-11-17 08:00:01,560890,Check:homonymous,Check,1,homonymous Label(Activity:'enter senddate decision environmental permit')
3930617,2011-11-17 08:00:02,560890,register date environmental permit decision,register date environmental permit decision,0,
3933818,2011-10-04 07:00:09,560872,register submission date request,register submission date request,0,
3933818,2011-11-24 19:40:26,3273854,completed subcases content,completed subcases content,0,
3933818,2011-11-24 19:40:27,3273854,extend procedure term,extend procedure term,0,
3933818,2011-11-24 19:40:28,3273854,forward to the competent authority,forward to the competent authority,0,
3933818,2011-11-24 19:40:29,3273854,inform BAG administrator,inform BAG administrator,0,
3933818,2011-11-24 19:40:30,3273854,no permit needed or only notification needed,no permit needed or only notification needed,0,
3933818,2011-11-24 19:40:31,3273854,phase application received,phase application received,0,
3933818,2011-11-24 19:40:32,3273854,phase application receptive,phase application receptive,0,
3933818,2011-11-24 19:40:33,3273854,Check:homonymous,Check,1,homonymous Label(Activity:'procedure change')
3933818,2011-11-24 19:40:34,3273854,Check:homonymous,Check,1,homonymous Label(Activity:'procedure change')
3933818,2011-11-24 19:40:35,3273854,registration date publication,registration date publication,0,
3933818,2011-11-24 19:40:36,3273854,regular procedure without MER,regular procedure without MER,0,
3933818,2011-11-24 19:40:37,3273854,request complete,request complete,0,
3933818,2011-11-24 19:40:38,3273854,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
3933818,2011-11-24 19:40:39,3273854,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
3933818,2011-11-24 19:40:40,3273854,send letter in progress,send letter in progress,0,
3933818,2011-11-24 19:40:41,3273854,send procedure confirmation,send procedure confirmation,0,
3933818,2011-11-24 19:40:42,3273854,subcases completeness completed,subcases completeness completed,0,
3933818,2011-11-24 19:40:43,3273854,suspend term,suspend term,0,
3933818,2011-11-24 19:40:44,3273854,treat subcases completeness,treat subcases completeness,0,
3933818,2011-11-24 19:40:45,3273854,treat subcases content,treat subcases content,0,
3933818,2011-11-24 19:40:46,3273854,terminate on request,terminate on request,0,
3933818,2011-11-24 19:40:47,3273854,article 34  WABO applies,article 34  WABO applies,0,
3933818,2011-11-24 19:40:48,3273854,environmental permit irrevocable,environmental permit irrevocable,0,
3933818,2011-11-24 19:40:49,3273854,determine cause for suspension article 34 WABO,determine cause for suspension article 34 WABO,0,
3933818,2011-11-24 19:40:50,3273854,assessment of content completed,assessment of content completed,0,
3933818,2011-11-24 19:40:51,3273854,phase advice known,phase advice known,0,
3933818,2011-11-24 19:40:52,3273854,grounds for refusal,grounds for refusal,0,
3933818,2011-11-24 19:40:53,3273854,ask stakeholders views,ask stakeholders views,0,
3933818,2011-11-24 19:40:54,3273854,suspension ground applicable,suspension ground applicable,0,
3933818,2011-11-24 19:40:55,3273854,by law,by law,0,
3933818,2011-11-24 19:40:56,3273854,creating environmental permit decision,creating environmental permit decision,0,
3933818,2011-11-28 08:00:02,560890,Check:homonymous,Check,1,homonymous Label(Activity:'enter senddate decision environmental permit')
3933818,2011-12-07 08:00:02,560890,enter date publication decision environmental permit,enter date publication decision environmental permit,0,
3934376,2011-10-05 07:00:07,560872,register submission date request,register submission date request,0,
3934376,2011-10-06 20:07:19,560872,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
3934376,2011-10-06 20:07:44,560872,send procedure confirmation,send procedure confirmation,0,
3934376,2011-10-14 07:00:01,560894,enter senddate retrieve missing data,enter senddate retrieve missing data,0,
3934376,2011-10-19 07:00:14,560872,registration date publication,registration date publication,0,
3934376,2011-10-28 19:24:20,560894,keep permanently suspended,keep permanently suspended,0,
3934376,2011-10-28 19:24:22,560894,enter date decision permanent suspension,enter date decision permanent suspension,0,
3934376,2011-10-28 19:24:46,560894,objection to permanent suspension received,objection to permanent suspension received,0,
3934376,2011-10-31 08:00:01,560894,enter senddate decision permanent suspension,enter senddate decision permanent suspension,0,
3936846,2011-10-04 07:00:10,560925,register submission date request,register submission date request,0,
3936846,2011-10-10 16:33:26,560925,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
3936846,2011-10-10 16:33:37,560925,send procedure confirmation,send procedure confirmation,0,
3936846,2011-10-19 07:00:15,560925,registration date publication,registration date publication,0,
3936846,2011-10-24 22:46:44,3273854,treat subcases completeness,treat subcases completeness,0,
3936846,2011-10-24 22:46:45,3273854,Check:homonymous,Check,1,homonymous Label(Activity:'procedure change')
3936846,2011-10-24 22:46:47,3273854,request complete,request complete,0,
3936846,2011-10-24 22:46:48,3273854,send letter in progress,send letter in progress,0,
3936846,2011-10-24 22:46:49,3273854,treat subcases content,treat subcases content,0,
3936846,2011-10-24 22:46:50,3273854,completed subcases content,completed subcases content,0,
3936846,2011-10-24 22:46:51,3273854,Check:homonymous,Check,1,homonymous Label(Activity:'procedure change')
3936846,2011-10-24 22:46:52,3273854,article 34  WABO applies,article 34  WABO applies,0,
3936846,2011-10-24 22:46:53,3273854,assessment of content completed,assessment of content completed,0,
3936846,2011-10-24 22:46:54,3273854,phase advice known,phase advice known,0,
3936846,2011-10-24 22:46:55,3273854,ask stakeholders views,ask stakeholders views,0,
3936846,2011-10-24 22:46:56,3273854,grounds for refusal,grounds for refusal,0,
3936846,2011-10-24 22:46:57,3273854,by law,by law,0,
3936846,2011-10-24 22:46:58,3273854,suspension ground applicable,suspension ground applicable,0,
3936846,2011-10-24 22:46:59,3273854,creating environmental permit decision,creating environmental permit decision,0,
3936846,2011-10-31 08:00:02,560890,register date environmental permit decision,register date environmental permit decision,0,
3936846,2011-11-01 08:00:01,560890,Check:homonymous,Check,1,homonymous Label(Activity:'enter senddate decision environmental permit')
3936846,2011-11-09 08:00:03,560890,enter date publication decision environmental permit,enter date publication decision environmental permit,0,
3944991,2011-10-11 17:58:28,560925,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
3944991,2011-10-11 17:58:45,560925,send procedure confirmation,send procedure confirmation,0,
3944991,2011-10-19 07:00:16,560925,registration date publication,registration date publication,0,
3944991,2011-10-24 17:56:19,3273854,request complete,request complete,0,
3944991,2011-10-24 17:56:21,3273854,treat subcases content,treat subcases content,0,
3944991,2011-10-24 17:56:22,3273854,completed subcases content,completed subcases content,0,
3944991,2011-10-24 17:56:23,3273854,Check:homonymous,Check,1,homonymous Label(Activity:'procedure change')
3944991,2011-10-24 17:56:24,3273854,article 34  WABO applies,article 34  WABO applies,0,
3944991,2011-10-24 17:56:25,3273854,assessment of content completed,assessment of content completed,0,
3944991,2011-10-24 17:56:26,3273854,phase advice known,phase advice known,0,
3944991,2011-10-24 17:56:27,3273854,grounds for refusal,grounds for refusal,0,
3944991,2011-10-24 17:56:28,3273854,ask stakeholders views,ask stakeholders views,0,
3944991,2011-10-24 17:56:29,3273854,suspension ground applicable,suspension ground applicable,0,
3944991,2011-10-24 17:56:30,3273854,by law,by law,0,
3944991,2011-10-24 17:56:31,3273854,creating environmental permit decision,creating environmental permit decision,0,
3944991,2011-10-31 08:00:03,560890,register date environmental permit decision,register date environmental permit decision,0,
3944991,2011-11-01 08:00:02,560890,Check:homonymous,Check,1,homonymous Label(Activity:'enter senddate decision environmental permit')
3944991,2011-11-09 08:00:04,560890,enter date publication decision environmental permit,enter date publication decision environmental permit,0,
3946917,2011-10-11 21:18:41,560925,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
3946917,2011-10-11 21:18:55,560925,send procedure confirmation,send procedure confirmation,0,
3946917,2011-10-26 07:00:03,560925,registration date publication,registration date publication,0,
3956795,2011-10-11 07:00:02,560925,register submission date request,register submission date request,0,
3956795,2011-10-13 19:56:32,560925,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
3956795,2011-10-13 19:56:39,560925,send procedure confirmation,send procedure confirmation,0,
3956795,2011-10-26 07:00:04,560925,registration date publication,registration date publication,0,
3956795,2011-11-08 01:27:42,3273854,request complete,request complete,0,
3956795,2011-11-08 01:27:53,3273854,assessment of content completed,assessment of content completed,0,
3956795,2011-11-08 01:27:54,3273854,phase advice known,phase advice known,0,
3956795,2011-11-08 01:27:55,3273854,ask stakeholders views,ask stakeholders views,0,
3956795,2011-11-08 01:27:56,3273854,grounds for refusal,grounds for refusal,0,
3956795,2011-11-08 01:27:57,3273854,suspension ground applicable,suspension ground applicable,0,
3956795,2011-11-08 01:27:58,3273854,by law,by law,0,
3956795,2011-11-08 01:27:59,3273854,creating environmental permit decision,creating environmental permit decision,0,
3956795,2011-12-05 08:00:04,560890,register date environmental permit decision,register date environmental permit decision,0,
3956795,2011-12-05 18:33:17,560890,transcript decision environmental permit to stakeholders,transcript decision environmental permit to stakeholders,0,
3956795,2011-12-14 08:00:01,560890,enter date publication decision environmental permit,enter date publication decision environmental permit,0,
3959188,2011-10-10 07:00:02,560872,register submission date request,register submission date request,0,
3959188,2011-10-13 21:12:11,560872,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
3959188,2011-10-13 21:12:33,560872,send procedure confirmation,send procedure confirmation,0,
3959188,2011-10-26 07:00:05,560872,registration date publication,registration date publication,0,
3959188,2011-11-10 23:40:10,2670601,request complete,request complete,0,
3959188,2011-11-30 00:09:41,2670601,phase advice known,phase advice known,0,
3959188,2011-11-30 00:09:42,2670601,grounds for refusal,grounds for refusal,0,
3959188,2011-11-30 00:09:46,2670601,creating environmental permit decision,creating environmental permit decision,0,
3959188,2011-12-02 19:11:16,560890,transcript decision environmental permit to stakeholders,transcript decision environmental permit to stakeholders,0,
3959188,2011-12-14 08:00:02,560890,enter date publication decision environmental permit,enter date publication decision environmental permit,0,
3961131,2011-10-11 07:00:03,560872,register submission date request,register submission date request,0,
3961131,2011-10-13 22:13:04,560872,send procedure confirmation,send procedure confirmation,0,
3961131,2011-10-14 07:00:02,560872,enter senddate acknowledgement,enter senddate acknowledgement,0,
3961131,2011-10-26 07:00:06,560872,registration date publication,registration date publication,0,
3961131,2011-11-07 23:11:25,560894,register deadline,register deadline,0,
3971688,2011-10-11 07:00:04,560872,register submission date request,register submission date request,0,
3971688,2011-10-17 22:26:47,560872,phase application received,phase application received,0,
3971688,2011-10-17 22:26:48,560872,regular procedure without MER,regular procedure without MER,0,
3971688,2011-10-17 22:26:49,560872,send confirmation receipt,send confirmation receipt,0,
3971688,2011-10-17 22:26:50,560872,send confirmation receipt,send confirmation receipt,0,
3971688,2011-10-17 22:26:51,560872,send procedure confirmation,send procedure confirmation,0,
3971688,2011-10-18 07:00:02,560872,enter senddate acknowledgement,enter senddate acknowledgement,0,
3971688,2011-10-18 07:00:03,560872,enter senddate procedure confirmation,enter senddate procedure confirmation,0,
3971688,2011-10-26 07:00:07,560872,registration date publication,registration date publication,0,
3971688,2011-12-05 08:00:05,3273854,enter date decision procedure term extension,enter date decision procedure term extension,0,
3971688,2011-12-05 08:00:06,3273854,enter senddate decision procedure term extension,enter senddate decision procedure term extension,0,
3971688,2011-12-16 20:27:08,3273854,register number of days extension period,register number of days extension period,0,
3971688,2011-12-16 20:27:37,3273854,request complete,request complete,0,
3971688,2011-12-16 20:27:38,3273854,send letter in progress,send letter in progress,0,
3971688,2011-12-16 20:27:39,3273854,treat subcases content,treat subcases content,0,
3971688,2011-12-16 20:27:44,3273854,assessment of content completed,assessment of content completed,0,
3971688,2011-12-16 20:27:45,3273854,phase advice known,phase advice known,0,
3971688,2011-12-16 20:27:46,3273854,grounds for refusal,grounds for refusal,0,
3971688,2011-12-16 20:27:47,3273854,ask stakeholders views,ask stakeholders views,0,
3971688,2011-12-16 20:27:48,3273854,suspension ground applicable,suspension ground applicable,0,
3971688,2011-12-16 20:27:49,3273854,by law,by law,0,
3971688,2011-12-16 20:27:50,3273854,creating environmental permit decision,creating environmental permit decision,0,
3971688,2011-12-19 20:17:11,560894,transcript decision environmental permit to stakeholders,transcript decision environmental permit to stakeholders,0,
3971688,2011-12-22 08:00:02,560894,register date environmental permit decision,register date environmental permit decision,0,
3971688,2011-12-23 08:00:02,560894,enter date publication decision environmental permit,enter date publication decision environmental permit,0,
3983056,2011-10-14 07:00:03,560872,register submission date request,register submission date request,0,
3983056,2011-10-20 16:41:09,560872,send confirmation receipt,send confirmation receipt,0,
3983056,2011-10-20 16:41:24,560872,send procedure confirmation,send procedure confirmation,0,
3983056,2011-11-02 08:00:06,560872,registration date publication,registration date publication,0,
3983056,2011-12-02 19:29:25,2670601,register number of days extension period,register number of days extension period,0,
3983056,2011-12-02 19:32:43,2670601,enter date decision procedure term extension,enter date decision procedure term extension,0,
3983056,2011-12-02 19:32:51,2670601,enter senddate decision procedure term extension,enter senddate decision procedure term extension,0,
3983056,2012-01-17 19:19:52,2670601,request complete,request complete,0,
3983056,2012-01-17 19:20:05,2670601,grounds for refusal,grounds for refusal,0,
3983056,2012-01-17 19:20:06,2670601,phase advice known,phase advice known,0,
3983056,2012-01-17 19:20:07,2670601,ask stakeholders views,ask stakeholders views,0,
3983056,2012-01-17 19:20:08,2670601,suspension ground applicable,suspension ground applicable,0,
3983056,2012-01-17 19:20:09,2670601,by law,by law,0,
3983056,2012-01-17 19:20:10,2670601,creating environmental permit decision,creating environmental permit decision,0,
3983056,2012-01-20 08:00:02,560872,enter senddate request termination,enter senddate request termination,0,
3983056,2012-01-23 22:44:58,560872,register deadline,register deadline,0,
3985429,2011-10-05 07:00:08,560872,register submission date request,register submission date request,0,
3985429,2011-10-20 20:10:20,560872,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
3985429,2011-10-20 20:11:25,560872,send procedure confirmation,send procedure confirmation,0,
3985429,2011-11-02 08:00:07,560872,registration date publication,registration date publication,0,
3985429,2012-06-12 16:18:54,560890,request complete,request complete,0,
3985429,2012-06-12 16:20:17,560890,phase advice known,phase advice known,0,
3985429,2012-06-12 16:29:31,560890,phase concept draft decision ready,phase concept draft decision ready,0,
3985429,2012-06-12 16:29:35,560890,enter date draft decisionenvironmental permit,enter date draft decisionenvironmental permit,0,
3985429,2012-06-12 16:30:39,560890,send design decision to stakeholders,send design decision to stakeholders,0,
3985429,2012-06-12 16:31:08,560890,final VVGB applications,final VVGB applications,0,
3985429,2012-06-12 16:31:11,560890,register date environmental permit decision,register date environmental permit decision,0,
3985429,2012-06-12 16:31:16,560890,transcript decision environmental permit to stakeholders,transcript decision environmental permit to stakeholders,0,
3987090,2011-10-17 07:00:05,560872,register submission date request,register submission date request,0,
3987090,2011-10-21 07:00:02,560872,enter senddate acknowledgement,enter senddate acknowledgement,0,
3987090,2011-10-21 07:00:03,560872,enter senddate procedure confirmation,enter senddate procedure confirmation,0,
3987090,2011-11-02 08:00:08,560872,registration date publication,registration date publication,0,
3989495,2011-10-17 07:00:06,560872,register submission date request,register submission date request,0,
3989495,2011-10-21 16:27:30,560872,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
3989495,2011-10-21 16:27:43,560872,send procedure confirmation,send procedure confirmation,0,
3989495,2011-11-02 08:00:09,560872,registration date publication,registration date publication,0,
3989495,2011-12-09 19:55:46,2670601,phase advice known,phase advice known,0,
3989495,2011-12-09 19:55:59,2670601,creating environmental permit decision,creating environmental permit decision,0,
3989495,2011-12-09 20:52:11,2670601,register date environmental permit decision,register date environmental permit decision,0,
3989495,2011-12-09 20:52:12,2670601,phase decision taken,phase decision taken,0,
3989495,2011-12-09 20:55:08,2670601,transcript decision environmental permit to stakeholders,transcript decision environmental permit to stakeholders,0,
3990464,2011-10-20 07:00:02,560872,register submission date request,register submission date request,0,
3990464,2011-11-04 08:00:01,3273854,enter senddate retrieve missing data,enter senddate retrieve missing data,0,
3990464,2011-11-07 18:31:54,3273854,WAW permit aspect,WAW permit aspect,0,
3990464,2011-11-07 18:31:55,3273854,activities regular procedure,activities regular procedure,0,
3990464,2011-11-07 18:31:56,3273854,applicant is stakeholder,applicant is stakeholder,0,
3990464,2011-11-07 18:31:57,3273854,first or second phase,first or second phase,0,
3990464,2011-11-07 18:31:58,3273854,first phase affected,first phase affected,0,
3990464,2011-11-07 18:31:59,3273854,forward to the competent authority,forward to the competent authority,0,
3990464,2011-11-07 18:32:00,3273854,inform BAG administrator,inform BAG administrator,0,
3990464,2011-11-07 18:32:01,3273854,no permit needed or only notification needed,no permit needed or only notification needed,0,
3990464,2011-11-07 18:32:02,3273854,phased application,phased application,0,
3990464,2011-11-07 18:32:03,3273854,publish,publish,0,
3990464,2011-11-07 18:32:04,3273854,regular procedure without MER,regular procedure without MER,0,
3990464,2011-11-07 18:32:05,3273854,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
3990464,2011-11-07 18:32:06,3273854,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
3990464,2011-11-07 18:32:07,3273854,send procedure confirmation,send procedure confirmation,0,
3990464,2011-11-07 18:32:08,3273854,subcases completeness completed,subcases completeness completed,0,
3990464,2011-11-07 18:32:09,3273854,term 14 or 26 weeks,term 14 or 26 weeks,0,
3990464,2011-11-07 18:32:10,3273854,treat subcases completeness,treat subcases completeness,0,
3990464,2011-11-07 18:32:11,3273854,terminate on request,terminate on request,0,
3990464,2011-11-07 18:32:12,3273854,Check:homonymous,Check,1,homonymous Label(Activity:'procedure change')
3990464,2011-12-16 17:17:46,3273854,treat subcases completeness,treat subcases completeness,0,
3990464,2011-12-16 17:17:52,3273854,request complete,request complete,0,
3995764,2011-10-21 07:00:04,560872,register submission date request,register submission date request,0,
3995764,2011-10-24 16:31:48,560872,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
3995764,2011-10-24 16:32:21,560872,send procedure confirmation,send procedure confirmation,0,
3995764,2011-10-24 18:58:12,3273854,request complete,request complete,0,
3995764,2011-10-24 18:58:13,3273854,send letter in progress,send letter in progress,0,
3995764,2011-10-24 18:58:14,3273854,treat subcases content,treat subcases content,0,
3995764,2011-10-24 18:58:15,3273854,completed subcases content,completed subcases content,0,
3995764,2011-10-24 18:58:21,3273854,assessment of content completed,assessment of content completed,0,
3995764,2011-10-24 18:58:22,3273854,phase advice known,phase advice known,0,
3995764,2011-10-28 07:00:03,560890,register date environmental permit decision,register date environmental permit decision,0,
3995764,2011-10-28 16:22:14,560890,transcript decision environmental permit to stakeholders,transcript decision environmental permit to stakeholders,0,
3995764,2011-11-02 08:00:10,560872,registration date publication,registration date publication,0,
3995764,2011-11-09 08:00:05,560890,enter date publication decision environmental permit,enter date publication decision environmental permit,0,
3996339,2011-10-18 07:00:04,560872,register submission date request,register submission date request,0,
3996339,2011-11-11 18:55:34,2670601,phase application received,phase application received,0,
3996339,2011-11-11 18:55:35,2670601,regular procedure without MER,regular procedure without MER,0,
3996339,2011-11-11 18:55:36,2670601,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
3996339,2011-11-11 18:55:37,2670601,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
3996339,2011-11-11 18:55:38,2670601,registration date publication,registration date publication,0,
3996339,2011-11-11 18:55:39,2670601,send procedure confirmation,send procedure confirmation,0,
3996339,2011-11-11 18:55:40,2670601,subcases completeness completed,subcases completeness completed,0,
3996339,2011-11-11 18:55:41,2670601,terminate on request,terminate on request,0,
3996339,2011-11-11 18:55:42,2670601,treat subcases completeness,treat subcases completeness,0,
3996339,2011-11-11 19:41:42,2670601,request complete,request complete,0,
3996339,2011-11-11 19:41:59,2670601,phase advice known,phase advice known,0,
3996339,2011-11-15 19:51:48,2670601,creating environmental permit decision,creating environmental permit decision,0,
3996339,2011-11-17 08:00:03,560890,Check:homonymous,Check,1,homonymous Label(Activity:'enter senddate decision environmental permit')
3996339,2011-11-17 08:00:04,560890,register date environmental permit decision,register date environmental permit decision,0,
3996339,2011-11-23 08:00:01,560890,enter date publication decision environmental permit,enter date publication decision environmental permit,0,
3998742,2011-10-21 07:00:05,560872,register submission date request,register submission date request,0,
3998742,2011-10-24 19:21:34,560872,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
3998742,2011-10-24 19:21:43,560872,send procedure confirmation,send procedure confirmation,0,
3998742,2011-11-02 08:00:11,560872,registration date publication,registration date publication,0,
3998742,2011-11-22 22:13:33,3273854,retrieve missing data,retrieve missing data,0,
