Case,Activity,Timestamp,Resource,label,iscollateral,BaseActivity,ProcessedActivity,CollateralGroup,is_collateral_event,y_true,Activity_fixed
773,Make decision,2023-11-14 18:13:41,Manager-000006,,0,Make decision,make decision,-1,0,0,Make decision
773,Notify accept,2023-11-14 18:22:23,Manager-000001,,0,Notify accept,notify accept,-1,0,0,Notify accept
773,Deliver card,2023-11-14 18:30:40,Manager-000003,,0,Deliver card,deliver card,-1,0,0,Deliver card
773,EVENT 13 END,2023-11-14 18:57:55,,,0,EVENT 13 END,event 13 end,-1,0,0,EVENT 13 END
774,Check for completeness,2023-11-14 16:55:00,Clerk-000003,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
774,New online application received,2023-11-14 16:55:00,,,0,New online application received,new online application received,-1,0,0,New online application received
774,Make decision_signed1,2023-11-14 16:55:01,Clerk-000003,collateral events(Make decision),0,Make decision_signed1,make decision,2651,0,1,Make decision_signed1
774,Perform checks,2023-11-14 17:01:21,Clerk-000001,,0,Perform checks,perform checks,-1,0,0,Perform checks
774,Make decision_signed1,2023-11-14 17:01:22,Clerk-000001,collateral events(Make decision),0,Make decision_signed1,make decision,2652,0,1,Make decision_signed1
774,Make decision,2023-11-14 17:14:15,Manager-000005,,0,Make decision,make decision,2653,0,0,Make decision
774,Notify accept,2023-11-14 17:23:24,Manager-000001,,0,Notify accept,notify accept,-1,0,0,Notify accept
774,Make decision_signed1,2023-11-14 17:23:25,Manager-000001,collateral events(Make decision),0,Make decision_signed1,make decision,2654,0,1,Make decision_signed1
774,Deliver card,2023-11-14 17:40:37,Manager-000003,,0,Deliver card,deliver card,-1,0,0,Deliver card
774,Make decision_signed1,2023-11-14 17:40:38,Manager-000003,collateral events(Make decision),0,Make decision_signed1,make decision,2655,0,1,Make decision_signed1
774,EVENT 13 END,2023-11-14 17:41:32,,,0,EVENT 13 END,event 13 end,-1,0,0,EVENT 13 END
774,Make decision_signed1,2023-11-14 17:41:33,,collateral events(Make decision),0,Make decision_signed1,make decision,2656,0,1,Make decision_signed1
775,Check for completeness,2023-11-14 17:11:38,Clerk-000002,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
775,New online application received,2023-11-14 17:11:38,,,0,New online application received,new online application received,-1,0,0,New online application received
775,Perform checks,2023-11-14 17:12:16,Clerk-000004,,0,Perform checks,perform checks,-1,0,0,Perform checks
775,Make decision,2023-11-14 17:19:46,Manager-000006,,0,Make decision,make decision,-1,0,0,Make decision
775,notify reject,2023-11-14 17:29:53,Manager-000002,,0,notify reject,notify reject,-1,0,0,notify reject
775,review request received,2023-11-14 17:47:36,,,0,review request received,review request received,-1,0,0,review request received
775,Check for completeness,2023-11-14 17:47:46,Clerk-000005,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
775,Request info,2023-11-14 18:13:10,Manager-000005,,0,Request info,request info,-1,0,0,Request info
775,info received,2023-11-14 19:01:10,,,0,info received,info received,-1,0,0,info received
775,Check for completeness,2023-11-14 19:01:20,Clerk-000001,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
775,Perform checks,2023-11-14 19:02:03,Clerk-000004,,0,Perform checks,perform checks,-1,0,0,Perform checks
775,Make decision,2023-11-14 19:18:16,Manager-000002,,0,Make decision,make decision,-1,0,0,Make decision
775,notify reject,2023-11-14 19:34:09,Manager-000001,,0,notify reject,notify reject,-1,0,0,notify reject
775,review request received,2023-11-14 19:39:56,,,0,review request received,review request received,-1,0,0,review request received
775,Check for completeness,2023-11-14 19:40:06,Clerk-000005,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
775,Perform checks,2023-11-14 20:01:26,Clerk-000002,,0,Perform checks,perform checks,-1,0,0,Perform checks
775,Make decision,2023-11-14 20:02:57,Manager-000005,,0,Make decision,make decision,-1,0,0,Make decision
775,notify reject,2023-11-14 20:17:59,Manager-000004,,0,notify reject,notify reject,-1,0,0,notify reject
775,time out,2023-11-14 20:39:15,,,0,time out,time out,-1,0,0,time out
775,EVENT 13 END,2023-11-14 20:39:25,,,0,EVENT 13 END,event 13 end,-1,0,0,EVENT 13 END
776,Check for completeness,2023-11-14 19:11:11,Clerk-000006,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
776,New online application received,2023-11-14 19:11:11,,,0,New online application received,new online application received,-1,0,0,New online application received
776,Perform checks,2023-11-14 19:19:37,Clerk-000003,,0,Perform checks,perform checks,-1,0,0,Perform checks
776,Make decision,2023-11-14 19:26:59,Manager-000004,,0,Make decision,make decision,-1,0,0,Make decision
776,Notify accept,2023-11-14 19:28:06,Manager-000006,,0,Notify accept,notify accept,-1,0,0,Notify accept
776,Deliver card,2023-11-14 19:44:07,Manager-000003,,0,Deliver card,deliver card,-1,0,0,Deliver card
776,EVENT 13 END,2023-11-14 19:45:26,,,0,EVENT 13 END,event 13 end,-1,0,0,EVENT 13 END
777,Check for completeness,2023-11-14 20:51:46,Clerk-000001,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
777,New online application received,2023-11-14 20:51:46,,,0,New online application received,new online application received,-1,0,0,New online application received
777,Perform checks,2023-11-14 20:52:21,Clerk-000004,,0,Perform checks,perform checks,-1,0,0,Perform checks
777,Make decision,2023-11-14 21:15:25,Manager-000002,,0,Make decision,make decision,-1,0,0,Make decision
777,Notify accept,2023-11-14 21:20:04,Manager-000001,,0,Notify accept,notify accept,-1,0,0,Notify accept
777,Deliver card,2023-11-14 21:22:35,Manager-000006,,0,Deliver card,deliver card,-1,0,0,Deliver card
777,EVENT 13 END,2023-11-14 21:27:48,,,0,EVENT 13 END,event 13 end,-1,0,0,EVENT 13 END
778,Check for completeness,2023-11-14 22:31:45,Clerk-000006,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
778,New online application received,2023-11-14 22:31:45,,,0,New online application received,new online application received,-1,0,0,New online application received
778,Perform checks,2023-11-14 22:39:00,Clerk-000003,,0,Perform checks,perform checks,-1,0,0,Perform checks
778,Make decision,2023-11-14 22:42:19,Manager-000003,,0,Make decision,make decision,-1,0,0,Make decision
778,notify reject,2023-11-14 22:47:01,Manager-000005,,0,notify reject,notify reject,-1,0,0,notify reject
778,review request received,2023-11-14 22:48:08,,,0,review request received,review request received,-1,0,0,review request received
778,Check for completeness,2023-11-14 22:48:18,Clerk-000005,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
778,Perform checks,2023-11-14 22:52:26,Clerk-000002,,0,Perform checks,perform checks,-1,0,0,Perform checks
778,Make decision,2023-11-14 23:03:39,Manager-000004,,0,Make decision,make decision,-1,0,0,Make decision
778,Notify accept,2023-11-14 23:21:12,Manager-000002,,0,Notify accept,notify accept,-1,0,0,Notify accept
778,Deliver card,2023-11-14 23:25:52,Manager-000001,,0,Deliver card,deliver card,-1,0,0,Deliver card
778,EVENT 13 END,2023-11-14 23:29:02,,,0,EVENT 13 END,event 13 end,-1,0,0,EVENT 13 END
779,Check for completeness,2023-11-15 02:00:19,Clerk-000001,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
779,New online application received,2023-11-15 02:00:19,,,0,New online application received,new online application received,-1,0,0,New online application received
779,Perform checks,2023-11-15 02:10:23,Clerk-000004,,0,Perform checks,perform checks,-1,0,0,Perform checks
779,Make decision,2023-11-15 02:11:33,Manager-000006,,0,Make decision,make decision,-1,0,0,Make decision
779,Notify accept,2023-11-15 02:19:09,Manager-000003,,0,Notify accept,notify accept,-1,0,0,Notify accept
779,Deliver card,2023-11-15 02:19:37,Manager-000005,,0,Deliver card,deliver card,-1,0,0,Deliver card
779,EVENT 13 END,2023-11-15 02:26:33,,,0,EVENT 13 END,event 13 end,-1,0,0,EVENT 13 END
780,Check for completeness,2023-11-15 02:35:27,Clerk-000006,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
780,New online application received,2023-11-15 02:35:27,,,0,New online application received,new online application received,-1,0,0,New online application received
780,Perform checks,2023-11-15 02:54:40,Clerk-000002,,0,Perform checks,perform checks,-1,0,0,Perform checks
780,Make decision,2023-11-15 03:10:12,Manager-000001,,0,Make decision,make decision,-1,0,0,Make decision
780,notify reject,2023-11-15 03:15:55,Manager-000006,,0,notify reject,notify reject,-1,0,0,notify reject
780,review request received,2023-11-15 03:37:17,,,0,review request received,review request received,-1,0,0,review request received
780,Check for completeness,2023-11-15 03:37:27,Clerk-000001,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
780,Request info,2023-11-15 03:44:44,Manager-000003,,0,Request info,request info,-1,0,0,Request info
780,info received,2023-11-15 03:56:40,,,0,info received,info received,-1,0,0,info received
780,Check for completeness,2023-11-15 03:56:50,Clerk-000004,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
780,Perform checks,2023-11-15 03:57:20,Clerk-000003,,0,Perform checks,perform checks,-1,0,0,Perform checks
780,Make decision,2023-11-15 04:06:10,Manager-000005,,0,Make decision,make decision,-1,0,0,Make decision
780,Notify accept,2023-11-15 04:19:16,Manager-000004,,0,Notify accept,notify accept,-1,0,0,Notify accept
780,Deliver card,2023-11-15 04:21:37,Manager-000002,,0,Deliver card,deliver card,-1,0,0,Deliver card
780,EVENT 13 END,2023-11-15 04:22:21,,,0,EVENT 13 END,event 13 end,-1,0,0,EVENT 13 END
781,Check for completeness,2023-11-15 02:38:51,Clerk-000003,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
781,New online application received,2023-11-15 02:38:51,,,0,New online application received,new online application received,-1,0,0,New online application received
781,Perform checks,2023-11-15 02:44:31,Clerk-000005,,0,Perform checks,perform checks,-1,0,0,Perform checks
781,Make decision,2023-11-15 02:52:52,Manager-000004,,0,Make decision,make decision,-1,0,0,Make decision
781,notify reject,2023-11-15 02:57:00,Manager-000002,,0,notify reject,notify reject,-1,0,0,notify reject
781,time out,2023-11-15 03:02:44,,,0,time out,time out,-1,0,0,time out
781,EVENT 13 END,2023-11-15 03:02:54,,,0,EVENT 13 END,event 13 end,-1,0,0,EVENT 13 END
782,Check for completeness,2023-11-15 04:25:09,Clerk-000005,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
782,New online application received,2023-11-15 04:25:09,,,0,New online application received,new online application received,-1,0,0,New online application received
782,Request info,2023-11-15 04:27:15,Manager-000001,,0,Request info,request info,-1,0,0,Request info
782,info received,2023-11-15 04:36:08,,,0,info received,info received,-1,0,0,info received
782,Check for completeness,2023-11-15 04:36:18,Clerk-000006,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
782,Request info,2023-11-15 04:46:57,Manager-000006,,0,Request info,request info,-1,0,0,Request info
782,info received,2023-11-15 05:04:54,,,0,info received,info received,-1,0,0,info received
782,Check for completeness,2023-11-15 05:05:04,Clerk-000004,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
782,Request info,2023-11-15 05:08:31,Manager-000005,,0,Request info,request info,-1,0,0,Request info
782,info received,2023-11-15 05:13:09,,,0,info received,info received,-1,0,0,info received
782,Check for completeness,2023-11-15 05:13:19,Clerk-000003,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
782,Request info,2023-11-15 05:14:17,Manager-000004,,0,Request info,request info,-1,0,0,Request info
782,info received,2023-11-15 05:14:19,,,0,info received,info received,-1,0,0,info received
782,Check for completeness,2023-11-15 05:14:29,Clerk-000005,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
782,Request info,2023-11-15 05:26:20,Manager-000006,,0,Request info,request info,-1,0,0,Request info
782,info received,2023-11-15 05:31:54,,,0,info received,info received,-1,0,0,info received
782,Check for completeness,2023-11-15 05:32:04,Clerk-000002,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
782,Perform checks,2023-11-15 05:42:07,Clerk-000001,,0,Perform checks,perform checks,-1,0,0,Perform checks
782,Make decision,2023-11-15 05:53:13,Manager-000004,,0,Make decision,make decision,-1,0,0,Make decision
782,notify reject,2023-11-15 06:17:55,Manager-000002,,0,notify reject,notify reject,-1,0,0,notify reject
782,time out,2023-11-15 06:26:21,,,0,time out,time out,-1,0,0,time out
782,EVENT 13 END,2023-11-15 06:26:31,,,0,EVENT 13 END,event 13 end,-1,0,0,EVENT 13 END
783,Check for completeness,2023-11-15 04:39:06,Clerk-000002,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
783,New online application received,2023-11-15 04:39:06,,,0,New online application received,new online application received,-1,0,0,New online application received
783,Make decision_signed1,2023-11-15 04:39:06,,collateral events(Make decision),0,Make decision_signed1,make decision,2657,0,1,Make decision_signed1
783,Perform checks,2023-11-15 04:52:54,Clerk-000001,,0,Perform checks,perform checks,-1,0,0,Perform checks
783,Make decision_signed1,2023-11-15 04:52:55,Clerk-000001,collateral events(Make decision),0,Make decision_signed1,make decision,2658,0,1,Make decision_signed1
783,Make decision,2023-11-15 05:07:24,Manager-000003,,0,Make decision,make decision,2659,0,0,Make decision
783,Notify accept,2023-11-15 05:19:40,Manager-000002,,0,Notify accept,notify accept,-1,0,0,Notify accept
783,Make decision_signed1,2023-11-15 05:19:40,Manager-000002,collateral events(Make decision),0,Make decision_signed1,make decision,2660,0,1,Make decision_signed1
783,Deliver card,2023-11-15 05:21:36,Manager-000001,,0,Deliver card,deliver card,-1,0,0,Deliver card
783,Make decision_signed1,2023-11-15 05:21:36,Manager-000001,collateral events(Make decision),0,Make decision_signed1,make decision,2661,0,1,Make decision_signed1
783,EVENT 13 END,2023-11-15 05:27:03,,,0,EVENT 13 END,event 13 end,-1,0,0,EVENT 13 END
783,Make decision_signed1,2023-11-15 05:27:03,,collateral events(Make decision),0,Make decision_signed1,make decision,2662,0,1,Make decision_signed1
784,Check for completeness,2023-11-15 05:26:35,Clerk-000006,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
784,New online application received,2023-11-15 05:26:35,,,0,New online application received,new online application received,-1,0,0,New online application received
784,Make decision_signed1,2023-11-15 05:26:36,,collateral events(Make decision),0,Make decision_signed1,make decision,2663,0,1,Make decision_signed1
784,Request info,2023-11-15 05:37:47,Manager-000005,,0,Request info,request info,-1,0,0,Request info
784,Make decision_signed1,2023-11-15 05:37:48,Manager-000005,collateral events(Make decision),0,Make decision_signed1,make decision,2664,0,1,Make decision_signed1
784,info received,2023-11-15 05:52:48,,,0,info received,info received,-1,0,0,info received
784,Make decision_signed1,2023-11-15 05:52:49,,collateral events(Make decision),0,Make decision_signed1,make decision,2665,0,1,Make decision_signed1
784,Check for completeness,2023-11-15 05:52:58,Clerk-000004,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
784,Make decision_signed1,2023-11-15 05:52:59,Clerk-000004,collateral events(Make decision),0,Make decision_signed1,make decision,2666,0,1,Make decision_signed1
784,Request info,2023-11-15 05:58:46,Manager-000003,,0,Request info,request info,-1,0,0,Request info
784,Make decision_signed1,2023-11-15 05:58:47,Manager-000003,collateral events(Make decision),0,Make decision_signed1,make decision,2667,0,1,Make decision_signed1
784,info received,2023-11-15 06:08:55,,,0,info received,info received,-1,0,0,info received
784,Make decision_signed1,2023-11-15 06:08:55,,collateral events(Make decision),0,Make decision_signed1,make decision,2668,0,1,Make decision_signed1
784,Check for completeness,2023-11-15 06:09:05,Clerk-000003,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
784,Make decision_signed1,2023-11-15 06:09:06,Clerk-000003,collateral events(Make decision),0,Make decision_signed1,make decision,2669,0,1,Make decision_signed1
784,Perform checks,2023-11-15 06:10:57,Clerk-000005,,0,Perform checks,perform checks,-1,0,0,Perform checks
784,Make decision_signed1,2023-11-15 06:10:57,Clerk-000005,collateral events(Make decision),0,Make decision_signed1,make decision,2670,0,1,Make decision_signed1
784,Make decision,2023-11-15 06:22:54,Manager-000001,,0,Make decision,make decision,2671,0,0,Make decision
784,notify reject,2023-11-15 06:39:08,Manager-000005,,0,notify reject,notify reject,-1,0,0,notify reject
784,Make decision_signed1,2023-11-15 06:39:09,Manager-000005,collateral events(Make decision),0,Make decision_signed1,make decision,2672,0,1,Make decision_signed1
784,time out,2023-11-15 06:40:11,,,0,time out,time out,-1,0,0,time out
784,Make decision_signed1,2023-11-15 06:40:12,,collateral events(Make decision),0,Make decision_signed1,make decision,2673,0,1,Make decision_signed1
784,EVENT 13 END,2023-11-15 06:40:21,,,0,EVENT 13 END,event 13 end,-1,0,0,EVENT 13 END
784,Make decision_signed1,2023-11-15 06:40:21,,collateral events(Make decision),0,Make decision_signed1,make decision,2674,0,1,Make decision_signed1
785,Check for completeness,2023-11-15 06:21:41,Clerk-000006,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
785,New online application received,2023-11-15 06:21:41,,,0,New online application received,new online application received,-1,0,0,New online application received
785,Perform checks,2023-11-15 06:43:11,Clerk-000003,,0,Perform checks,perform checks,-1,0,0,Perform checks
785,Make decision,2023-11-15 06:55:13,Manager-000003,,0,Make decision,make decision,-1,0,0,Make decision
785,Notify accept,2023-11-15 07:21:24,Manager-000005,,0,Notify accept,notify accept,-1,0,0,Notify accept
785,Deliver card,2023-11-15 07:27:12,Manager-000004,,0,Deliver card,deliver card,-1,0,0,Deliver card
785,EVENT 13 END,2023-11-15 07:32:49,,,0,EVENT 13 END,event 13 end,-1,0,0,EVENT 13 END
786,Check for completeness,2023-11-15 06:29:24,Clerk-000002,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
786,New online application received,2023-11-15 06:29:24,,,0,New online application received,new online application received,-1,0,0,New online application received
786,Make decision_signed1,2023-11-15 06:29:24,,collateral events(Make decision),0,Make decision_signed1,make decision,2675,0,1,Make decision_signed1
786,Perform checks,2023-11-15 07:13:33,Clerk-000001,,0,Perform checks,perform checks,-1,0,0,Perform checks
786,Make decision_signed1,2023-11-15 07:13:34,Clerk-000001,collateral events(Make decision),0,Make decision_signed1,make decision,2676,0,1,Make decision_signed1
786,Make decision,2023-11-15 07:17:09,Manager-000006,,0,Make decision,make decision,2677,0,0,Make decision
786,notify reject,2023-11-15 07:19:35,Manager-000001,,0,notify reject,notify reject,-1,0,0,notify reject
786,Make decision_signed1,2023-11-15 07:19:35,Manager-000001,collateral events(Make decision),0,Make decision_signed1,make decision,2678,0,1,Make decision_signed1
786,time out,2023-11-15 07:43:54,,,0,time out,time out,-1,0,0,time out
786,Make decision_signed1,2023-11-15 07:43:54,,collateral events(Make decision),0,Make decision_signed1,make decision,2679,0,1,Make decision_signed1
786,EVENT 13 END,2023-11-15 07:44:04,,,0,EVENT 13 END,event 13 end,-1,0,0,EVENT 13 END
786,Make decision_signed1,2023-11-15 07:44:04,,collateral events(Make decision),0,Make decision_signed1,make decision,2680,0,1,Make decision_signed1
787,Check for completeness,2023-11-15 06:32:01,Clerk-000001,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
787,New online application received,2023-11-15 06:32:01,,,0,New online application received,new online application received,-1,0,0,New online application received
787,Request info,2023-11-15 06:34:00,Manager-000006,,0,Request info,request info,-1,0,0,Request info
787,info received,2023-11-15 06:36:37,,,0,info received,info received,-1,0,0,info received
787,Check for completeness,2023-11-15 06:36:47,Clerk-000004,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
787,Perform checks,2023-11-15 06:47:34,Clerk-000005,,0,Perform checks,perform checks,-1,0,0,Perform checks
787,Make decision,2023-11-15 07:04:34,Manager-000004,,0,Make decision,make decision,-1,0,0,Make decision
787,notify reject,2023-11-15 07:09:19,Manager-000002,,0,notify reject,notify reject,-1,0,0,notify reject
787,review request received,2023-11-15 07:17:51,,,0,review request received,review request received,-1,0,0,review request received
787,Check for completeness,2023-11-15 07:18:01,Clerk-000006,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
787,Perform checks,2023-11-15 07:44:24,Clerk-000005,,0,Perform checks,perform checks,-1,0,0,Perform checks
787,Make decision,2023-11-15 08:02:04,Manager-000003,,0,Make decision,make decision,-1,0,0,Make decision
787,notify reject,2023-11-15 08:13:38,Manager-000005,,0,notify reject,notify reject,-1,0,0,notify reject
787,review request received,2023-11-15 08:17:46,,,0,review request received,review request received,-1,0,0,review request received
787,Check for completeness,2023-11-15 08:17:56,Clerk-000001,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
787,Perform checks,2023-11-15 08:29:01,Clerk-000006,,0,Perform checks,perform checks,-1,0,0,Perform checks
787,Make decision,2023-11-15 08:41:53,Manager-000002,,0,Make decision,make decision,-1,0,0,Make decision
787,notify reject,2023-11-15 09:01:50,Manager-000003,,0,notify reject,notify reject,-1,0,0,notify reject
787,review request received,2023-11-15 09:17:50,,,0,review request received,review request received,-1,0,0,review request received
787,Check for completeness,2023-11-15 09:18:00,Clerk-000004,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
787,Perform checks,2023-11-15 09:43:09,Clerk-000001,,0,Perform checks,perform checks,-1,0,0,Perform checks
787,Make decision,2023-11-15 09:43:30,Manager-000006,,0,Make decision,make decision,-1,0,0,Make decision
787,notify reject,2023-11-15 09:47:35,Manager-000002,,0,notify reject,notify reject,-1,0,0,notify reject
787,review request received,2023-11-15 09:54:53,,,0,review request received,review request received,-1,0,0,review request received
787,Check for completeness,2023-11-15 09:55:03,Clerk-000004,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
787,Perform checks,2023-11-15 10:00:09,Clerk-000001,,0,Perform checks,perform checks,-1,0,0,Perform checks
787,Make decision,2023-11-15 10:14:42,Manager-000002,,0,Make decision,make decision,-1,0,0,Make decision
787,notify reject,2023-11-15 10:20:21,Manager-000005,,0,notify reject,notify reject,-1,0,0,notify reject
787,review request received,2023-11-15 10:27:05,,,0,review request received,review request received,-1,0,0,review request received
787,Check for completeness,2023-11-15 10:27:15,Clerk-000003,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
787,Request info,2023-11-15 10:34:53,Manager-000002,,0,Request info,request info,-1,0,0,Request info
787,info received,2023-11-15 10:58:41,,,0,info received,info received,-1,0,0,info received
787,Check for completeness,2023-11-15 10:58:51,Clerk-000004,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
787,Request info,2023-11-15 11:24:24,Manager-000001,,0,Request info,request info,-1,0,0,Request info
787,info received,2023-11-15 11:26:44,,,0,info received,info received,-1,0,0,info received
787,Check for completeness,2023-11-15 11:26:54,Clerk-000002,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
787,Perform checks,2023-11-15 11:50:09,Clerk-000006,,0,Perform checks,perform checks,-1,0,0,Perform checks
787,Make decision,2023-11-15 11:59:44,Manager-000003,,0,Make decision,make decision,-1,0,0,Make decision
787,Notify accept,2023-11-15 12:20:41,Manager-000005,,0,Notify accept,notify accept,-1,0,0,Notify accept
787,Deliver card,2023-11-15 12:35:07,Manager-000001,,0,Deliver card,deliver card,-1,0,0,Deliver card
787,EVENT 13 END,2023-11-15 12:40:27,,,0,EVENT 13 END,event 13 end,-1,0,0,EVENT 13 END
788,Check for completeness,2023-11-15 07:37:17,Clerk-000004,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
788,New online application received,2023-11-15 07:37:17,,,0,New online application received,new online application received,-1,0,0,New online application received
788,Make decision_signed1,2023-11-15 07:37:17,Clerk-000004,collateral events(Make decision),0,Make decision_signed1,make decision,2681,0,1,Make decision_signed1
788,Perform checks,2023-11-15 07:42:57,Clerk-000003,,0,Perform checks,perform checks,-1,0,0,Perform checks
788,Make decision_signed1,2023-11-15 07:42:57,Clerk-000003,collateral events(Make decision),0,Make decision_signed1,make decision,2682,0,1,Make decision_signed1
788,Make decision,2023-11-15 07:46:10,Manager-000002,,0,Make decision,make decision,2683,0,0,Make decision
788,notify reject,2023-11-15 07:46:53,Manager-000006,,0,notify reject,notify reject,-1,0,0,notify reject
788,Make decision_signed1,2023-11-15 07:46:54,Manager-000006,collateral events(Make decision),0,Make decision_signed1,make decision,2684,0,1,Make decision_signed1
788,review request received,2023-11-15 07:53:59,,,0,review request received,review request received,-1,0,0,review request received
788,Make decision_signed1,2023-11-15 07:54:00,,collateral events(Make decision),0,Make decision_signed1,make decision,2685,0,1,Make decision_signed1
788,Check for completeness,2023-11-15 07:54:09,Clerk-000002,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
788,Make decision_signed1,2023-11-15 07:54:10,Clerk-000002,collateral events(Make decision),0,Make decision_signed1,make decision,2686,0,1,Make decision_signed1
788,Perform checks,2023-11-15 08:22:19,Clerk-000004,,0,Perform checks,perform checks,-1,0,0,Perform checks
788,Make decision_signed1,2023-11-15 08:22:19,Clerk-000004,collateral events(Make decision),0,Make decision_signed1,make decision,2687,0,1,Make decision_signed1
788,Make decision,2023-11-15 08:22:25,Manager-000004,,0,Make decision,make decision,2688,0,0,Make decision
788,notify reject,2023-11-15 08:26:47,Manager-000001,,0,notify reject,notify reject,-1,0,0,notify reject
788,Make decision_signed1,2023-11-15 08:26:48,Manager-000001,collateral events(Make decision),0,Make decision_signed1,make decision,2689,0,1,Make decision_signed1
788,review request received,2023-11-15 08:37:43,,,0,review request received,review request received,-1,0,0,review request received
788,Make decision_signed1,2023-11-15 08:37:44,,collateral events(Make decision),0,Make decision_signed1,make decision,2690,0,1,Make decision_signed1
788,Check for completeness,2023-11-15 08:37:53,Clerk-000003,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
788,Make decision_signed1,2023-11-15 08:37:53,Clerk-000003,collateral events(Make decision),0,Make decision_signed1,make decision,2691,0,1,Make decision_signed1
788,Request info,2023-11-15 08:49:41,Manager-000006,,0,Request info,request info,-1,0,0,Request info
788,Make decision_signed1,2023-11-15 08:49:41,Manager-000006,collateral events(Make decision),0,Make decision_signed1,make decision,2692,0,1,Make decision_signed1
788,info received,2023-11-15 08:52:47,,,0,info received,info received,-1,0,0,info received
788,Make decision_signed1,2023-11-15 08:52:47,,collateral events(Make decision),0,Make decision_signed1,make decision,2693,0,1,Make decision_signed1
788,Check for completeness,2023-11-15 08:52:57,Clerk-000005,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
788,Make decision_signed1,2023-11-15 08:52:57,Clerk-000005,collateral events(Make decision),0,Make decision_signed1,make decision,2694,0,1,Make decision_signed1
788,Request info,2023-11-15 09:05:53,Manager-000005,,0,Request info,request info,-1,0,0,Request info
788,Make decision_signed1,2023-11-15 09:05:53,Manager-000005,collateral events(Make decision),0,Make decision_signed1,make decision,2695,0,1,Make decision_signed1
788,info received,2023-11-15 09:32:10,,,0,info received,info received,-1,0,0,info received
788,Make decision_signed1,2023-11-15 09:32:10,,collateral events(Make decision),0,Make decision_signed1,make decision,2696,0,1,Make decision_signed1
788,Check for completeness,2023-11-15 09:32:20,Clerk-000003,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
788,Make decision_signed1,2023-11-15 09:32:20,Clerk-000003,collateral events(Make decision),0,Make decision_signed1,make decision,2697,0,1,Make decision_signed1
788,Request info,2023-11-15 09:55:01,Manager-000003,,0,Request info,request info,-1,0,0,Request info
788,Make decision_signed1,2023-11-15 09:55:01,Manager-000003,collateral events(Make decision),0,Make decision_signed1,make decision,2698,0,1,Make decision_signed1
788,info received,2023-11-15 10:00:53,,,0,info received,info received,-1,0,0,info received
788,Make decision_signed1,2023-11-15 10:00:54,,collateral events(Make decision),0,Make decision_signed1,make decision,2699,0,1,Make decision_signed1
788,Check for completeness,2023-11-15 10:01:03,Clerk-000006,,0,Check for completeness,check for completeness,-1,0,0,Check for completeness
788,Make decision_signed1,2023-11-15 10:01:04,Clerk-000006,collateral events(Make decision),0,Make decision_signed1,make decision,2700,0,1,Make decision_signed1
788,Perform checks,2023-11-15 10:25:06,Clerk-000005,,0,Perform checks,perform checks,-1,0,0,Perform checks
788,Make decision_signed1,2023-11-15 10:25:06,Clerk-000005,collateral events(Make decision),0,Make decision_signed1,make decision,2701,0,1,Make decision_signed1
788,Make decision,2023-11-15 10:25:56,Manager-000001,,0,Make decision,make decision,2702,0,0,Make decision
