Case,Activity,Timestamp,Resource,label
2609,prepare drinks,2024-08-27 22:17:25.424,Barman-000002,
2609,bring drinks,2024-08-27 22:24:20.508,Barman-000001,synonymous label('Bring drinks')
2609,review drinks,2024-08-27 22:31:11.381,Waiter-000002,
2609,prepare main course,2024-09-03 00:59:54.752,Cook-000002,
2609,signal food complete,2024-09-06 23:51:30.142,Cook-000001,
2609,bring food,2024-09-07 00:17:03.941,Cook helper-000001,
2609,deliver to customer,2024-09-07 00:18:44.341,Waiter-000004,
2609,event 8 end,2024-09-07 00:18:56.782,,
2610,take order,2024-08-27 22:30:00.000,Waiter-000001,
2610,start,2024-08-27 22:30:00.000,,
2610,review order,2024-08-27 22:30:20.808,Waiter-000005,
2610,prepare starter,2024-08-27 22:31:28.630,Cook helper-000002,
2610,prepare drinks,2024-08-27 22:31:28.630,Barman-000003,
2610,bring drinks,2024-08-27 22:35:00.640,Barman-000002,synonymous label('Bring drinks')
2610,review drinks,2024-08-27 22:35:33.239,Waiter-000004,
2610,prepare drinks,2024-08-27 22:36:15.345,Barman-000001,
2610,bring drinks,2024-08-27 22:42:27.386,Barman-000003,synonymous label('Bring drinks')
2610,review drinks,2024-08-27 22:42:46.010,Waiter-000003,
2610,prepare drinks,2024-08-27 22:42:50.594,Barman-000002,
2610,bring drinks,2024-08-27 22:51:25.953,Barman-000001,synonymous label('Bring drinks')
2610,review drinks,2024-08-27 22:52:52.605,Waiter-000004,
2610,signal food complete,2024-09-03 01:07:31.930,Cook-000001,
2610,bring food,2024-09-03 01:16:42.631,Cook helper-000003,
2610,deliver to customer,2024-09-03 01:22:53.835,Waiter-000004,
2610,event 8 end,2024-09-03 01:23:42.296,,
2611,take order,2024-08-27 22:45:00.000,Waiter-000001,
2611,start,2024-08-27 22:45:00.000,,
2611,review order,2024-08-27 22:45:18.266,Waiter-000005,
2611,prepare drinks,2024-08-27 22:45:40.711,Barman-000001,
2611,bring drinks,2024-08-27 22:51:09.997,Barman-000003,synonymous label('Bring drinks')
2611,review drinks,2024-08-27 22:58:16.480,Waiter-000003,
2611,prepare main course,2024-09-03 01:03:24.275,Cook-000003,
2611,signal food complete,2024-09-06 22:39:53.124,Cook-000001,
2611,bring food,2024-09-06 23:51:30.142,Cook helper-000002,
2611,deliver to customer,2024-09-06 23:55:38.306,Waiter-000002,
2611,event 8 end,2024-09-06 23:56:45.467,,
2612,take order,2024-08-27 23:00:00.000,Waiter-000001,
2612,start,2024-08-27 23:00:00.000,,
2612,review order,2024-08-27 23:00:00.527,Waiter-000005,
2612,prepare drinks,2024-08-27 23:00:17.228,Barman-000002,
2612,bring drinks,2024-08-27 23:05:30.341,Barman-000001,
2612,review drinks,2024-08-27 23:07:49.643,Waiter-000004,
2612,prepare main course,2024-09-03 01:16:42.631,Cook-000001,
2612,signal food complete,2024-09-06 23:49:47.994,Cook-000003,
2612,bring food,2024-09-06 23:57:48.134,Cook helper-000001,
2612,deliver to customer,2024-09-06 23:59:29.021,Waiter-000001,
2612,event 8 end,2024-09-06 23:59:31.630,,
2613,take order,2024-08-27 23:15:00.000,Waiter-000001,
2613,start,2024-08-27 23:15:00.000,,
2613,review order,2024-08-27 23:17:10.834,Waiter-000005,
2613,prepare drinks,2024-08-27 23:17:52.757,Barman-000003,
2613,bring drinks,2024-08-27 23:20:48.243,Barman-000002,synonymous label('Bring drinks')
2613,review drinks,2024-08-27 23:29:24.734,Waiter-000002,
2613,prepare drinks,2024-08-27 23:29:34.594,Barman-000001,
2613,bring drinks,2024-08-27 23:38:03.987,Barman-000002,synonymous label('Bring drinks')
2613,review drinks,2024-08-27 23:49:52.439,Waiter-000002,
2613,prepare main course,2024-09-03 01:25:29.837,Cook-000003,
2613,signal food complete,2024-09-06 22:43:11.330,Cook-000003,
2613,bring food,2024-09-06 23:49:47.994,Cook helper-000001,
2613,deliver to customer,2024-09-06 23:53:43.777,Waiter-000004,
2613,event 8 end,2024-09-06 23:55:20.142,,
2614,take order,2024-08-27 23:30:00.000,Waiter-000004,
2614,start,2024-08-27 23:30:00.000,,
2614,review order,2024-08-27 23:30:56.708,Waiter-000001,
2614,prepare starter,2024-08-27 23:32:19.722,Cook helper-000002,
2614,prepare drinks,2024-08-27 23:32:19.722,Barman-000003,
2614,bring drinks,2024-08-27 23:44:07.074,Barman-000001,
2614,review drinks,2024-08-27 23:53:02.049,Waiter-000004,
2614,signal food complete,2024-09-03 01:37:15.314,Cook-000001,
2614,bring food,2024-09-03 18:07:13.557,Cook helper-000002,
2614,deliver to customer,2024-09-03 18:10:38.457,Waiter-000003,
2614,event 8 end,2024-09-03 18:16:49.776,,
2615,take order,2024-08-27 23:45:00.000,Waiter-000003,
2615,start,2024-08-27 23:45:00.000,,
2615,review order,2024-08-27 23:47:39.162,Waiter-000005,
2615,prepare starter,2024-08-27 23:48:15.411,Cook helper-000003,
2615,prepare drinks,2024-08-27 23:48:15.411,Barman-000003,
2615,bring drinks,2024-08-27 23:50:31.508,Barman-000002,
2615,review drinks,2024-08-28 00:01:10.683,Waiter-000003,
2615,signal food complete,2024-09-03 18:11:49.739,Cook-000001,
2615,bring food,2024-09-03 18:20:18.426,Cook helper-000001,
2615,deliver to customer,2024-09-03 18:22:36.636,Waiter-000001,
2615,event 8 end,2024-09-03 18:24:20.934,,
2616,take order,2024-08-28 00:00:00.000,Waiter-000001,
2616,start,2024-08-28 00:00:00.000,,
2616,review order,2024-08-28 00:01:30.573,Waiter-000005,
2616,prepare starter,2024-08-28 00:02:32.576,Cook helper-000001,
2616,prepare drinks,2024-08-28 00:02:32.576,Barman-000003,
2616,bring drinks,2024-08-28 00:07:12.751,Barman-000001,
2616,review drinks,2024-08-28 00:08:20.060,Waiter-000002,
2616,prepare drinks,2024-08-28 00:09:09.583,Barman-000002,
2616,bring drinks,2024-08-28 00:16:33.558,Barman-000003,
2616,review drinks,2024-08-28 00:18:32.011,Waiter-000005,
2616,prepare main course,2024-09-03 18:20:18.426,Cook-000001,
2616,signal food complete,2024-09-07 00:17:03.941,Cook-000001,
2616,bring food,2024-09-07 00:54:05.798,Cook helper-000003,
2616,deliver to customer,2024-09-07 00:54:28.141,Waiter-000004,
2616,event 8 end,2024-09-07 00:54:51.743,,
2617,take order,2024-08-28 00:15:00.000,Waiter-000003,
2617,start,2024-08-28 00:15:00.000,,
2617,review order,2024-08-28 00:15:36.983,Waiter-000001,
2617,prepare drinks,2024-08-28 00:16:48.156,Barman-000001,
2617,bring drinks,2024-08-28 00:36:11.648,Barman-000002,synonymous label('Bring drinks')
2617,review drinks,2024-08-28 00:37:54.458,Waiter-000005,
2617,prepare drinks,2024-08-28 00:37:57.497,Barman-000003,
2617,bring drinks,2024-08-28 00:49:15.651,Barman-000002,synonymous label('Bring drinks')
2617,review drinks,2024-08-28 01:04:34.635,Waiter-000003,
2617,prepare main course,2024-09-03 18:26:53.200,Cook-000002,
2617,signal food complete,2024-09-07 01:16:59.257,Cook-000001,
2617,bring food,2024-09-09 18:07:13.906,Cook helper-000001,
2617,deliver to customer,2024-09-09 18:08:12.670,Waiter-000004,
2617,event 8 end,2024-09-09 18:09:35.968,,
2618,take order,2024-08-28 00:30:00.000,Waiter-000004,
2618,start,2024-08-28 00:30:00.000,,
2618,review order,2024-08-28 00:30:40.910,Waiter-000003,
2618,prepare starter,2024-08-28 00:34:13.524,Cook helper-000002,
2618,prepare drinks,2024-08-28 00:34:13.524,Barman-000002,
2618,bring drinks,2024-08-28 00:34:35.406,Barman-000003,synonymous label('Bring drinks')
2618,review drinks,2024-08-28 00:35:25.021,Waiter-000001,
2618,prepare main course,2024-09-03 18:50:08.606,Cook-000001,
2618,signal food complete,2024-09-07 00:54:00.012,Cook-000002,
2618,bring food,2024-09-07 01:30:49.886,Cook helper-000003,
2618,deliver to customer,2024-09-07 01:43:07.980,Waiter-000001,
2618,event 8 end,2024-09-07 01:50:05.809,,
2619,take order,2024-08-28 00:45:00.000,Waiter-000002,
2619,start,2024-08-28 00:45:00.000,,
2619,review order,2024-08-28 00:45:00.748,Waiter-000004,
2619,prepare starter,2024-08-28 00:45:01.866,Cook helper-000003,
2619,prepare drinks,2024-08-28 00:45:01.866,Barman-000001,
2619,bring drinks,2024-08-28 00:55:40.731,Barman-000003,
2619,review drinks,2024-08-28 01:00:44.917,Waiter-000005,
2619,prepare drinks,2024-08-28 01:00:55.950,Barman-000001,
2619,bring drinks,2024-08-28 01:03:38.780,Barman-000001,
2619,review drinks,2024-08-28 01:26:36.117,Waiter-000003,
2619,prepare drinks,2024-08-28 01:27:44.588,Barman-000003,
2619,bring drinks,2024-08-28 01:28:27.168,Barman-000001,
2619,review drinks,2024-08-28 01:31:31.748,Waiter-000003,
2619,prepare main course,2024-09-03 19:23:38.812,Cook-000001,
2619,signal food complete,2024-09-07 00:54:05.798,Cook-000001,
2619,bring food,2024-09-07 00:55:59.043,Cook helper-000001,
2619,deliver to customer,2024-09-07 00:58:55.258,Waiter-000002,
2619,event 8 end,2024-09-07 00:58:57.221,,
2620,take order,2024-08-28 01:00:00.000,Waiter-000001,
2620,start,2024-08-28 01:00:00.000,,
2620,review order,2024-08-28 01:01:49.018,Waiter-000004,
2620,prepare drinks,2024-08-28 01:02:25.687,Barman-000003,
2620,bring drinks,2024-08-28 01:12:52.857,Barman-000002,
2620,review drinks,2024-08-28 01:16:06.096,Waiter-000001,
2620,prepare main course,2024-09-03 20:35:17.413,Cook-000002,
2620,signal food complete,2024-09-09 18:23:02.485,Cook-000002,
2620,bring food,2024-09-09 18:23:51.744,Cook helper-000002,
2620,deliver to customer,2024-09-09 18:28:59.182,Waiter-000003,
2620,event 8 end,2024-09-09 18:29:25.089,,
2621,take order,2024-08-28 01:15:00.000,Waiter-000005,
2621,start,2024-08-28 01:15:00.000,,
2621,review order,2024-08-28 01:21:58.573,Waiter-000002,
2621,prepare drinks,2024-08-28 01:22:51.792,Barman-000003,
2621,bring drinks,2024-08-28 01:26:28.107,Barman-000002,synonymous label('Bring drinks')
2621,review drinks,2024-08-28 01:35:53.923,Waiter-000004,
2621,prepare main course,2024-09-03 21:09:23.427,Cook-000002,
2621,signal food complete,2024-09-09 18:31:09.649,Cook-000003,
2621,bring food,2024-09-09 19:35:09.303,Cook helper-000001,
2621,deliver to customer,2024-09-09 19:42:40.450,Waiter-000003,
2621,event 8 end,2024-09-09 19:44:36.621,,
2622,take order,2024-08-28 01:30:00.000,Waiter-000005,
2622,start,2024-08-28 01:30:00.000,,
2622,review order,2024-08-28 01:31:26.044,Waiter-000002,
2622,prepare starter,2024-08-28 01:31:50.300,Cook helper-000001,
2622,prepare drinks,2024-08-28 01:31:50.300,Barman-000003,
2622,bring drinks,2024-08-28 01:46:45.197,Barman-000001,
2622,review drinks,2024-08-28 01:50:25.058,Waiter-000001,
2622,prepare drinks,2024-08-28 01:51:24.850,Barman-000002,
2622,bring drinks,2024-08-28 01:59:26.378,Barman-000003,
2622,review drinks,2024-08-28 18:01:18.063,Waiter-000004,
2622,signal food complete,2024-09-03 21:43:04.260,Cook-000001,
2622,bring food,2024-09-03 22:12:37.608,Cook helper-000002,
2622,deliver to customer,2024-09-03 22:17:17.676,Waiter-000002,
2622,event 8 end,2024-09-03 22:17:49.190,,
2623,take order,2024-08-28 01:45:00.000,Waiter-000003,
2623,start,2024-08-28 01:45:00.000,,
2623,review order,2024-08-28 01:53:19.459,Waiter-000004,
2623,prepare drinks,2024-08-28 01:53:55.041,Barman-000003,
2623,bring drinks,2024-08-28 01:55:19.494,Barman-000001,
2623,review drinks,2024-08-28 01:59:01.927,Waiter-000002,
2623,prepare main course,2024-09-03 21:59:55.648,Cook-000003,
2623,signal food complete,2024-09-09 19:23:05.550,Cook-000001,
2623,bring food,2024-09-09 19:45:36.266,Cook helper-000003,
2623,deliver to customer,2024-09-09 19:56:35.699,Waiter-000003,
2623,event 8 end,2024-09-09 19:56:39.368,,
2624,start,2024-08-28 02:00:00.000,,
2624,take order,2024-08-28 18:00:00.000,Waiter-000001,
2624,review order,2024-08-28 18:00:21.190,Waiter-000003,
2624,prepare drinks,2024-08-28 18:03:51.887,Barman-000001,
2624,bring drinks,2024-08-28 18:06:33.446,Barman-000002,synonymous label('Bring drinks')
2624,review drinks,2024-08-28 18:07:03.682,Waiter-000002,
2624,prepare drinks,2024-08-28 18:07:45.292,Barman-000003,
2624,bring drinks,2024-08-28 18:09:15.431,Barman-000001,synonymous label('Bring drinks')
2624,review drinks,2024-08-28 18:10:38.782,Waiter-000004,
2624,prepare main course,2024-09-03 22:16:40.711,Cook-000001,
2624,signal food complete,2024-09-09 19:35:09.303,Cook-000003,
2624,bring food,2024-09-09 19:43:00.680,Cook helper-000002,
2624,deliver to customer,2024-09-09 19:45:53.090,Waiter-000005,
2624,event 8 end,2024-09-09 19:47:19.509,,
2625,take order,2024-08-28 18:15:00.000,Waiter-000002,
2625,start,2024-08-28 18:15:00.000,,
2625,review order,2024-08-28 18:17:17.607,Waiter-000005,
2625,prepare drinks,2024-08-28 18:17:40.683,Barman-000002,
2625,bring drinks,2024-08-28 18:21:01.016,Barman-000003,
2625,review drinks,2024-08-28 18:23:27.033,Waiter-000004,
2625,prepare main course,2024-09-03 22:43:20.379,Cook-000002,
2625,signal food complete,2024-09-09 19:50:42.445,Cook-000002,
2625,bring food,2024-09-09 20:57:15.405,Cook helper-000001,
2625,deliver to customer,2024-09-09 21:02:56.833,Waiter-000004,
2625,event 8 end,2024-09-09 21:04:25.390,,
2626,take order,2024-08-28 18:30:00.000,Waiter-000003,
2626,start,2024-08-28 18:30:00.000,,
2626,review order,2024-08-28 18:35:03.251,Waiter-000001,
2626,prepare drinks,2024-08-28 18:35:46.718,Barman-000001,
2626,bring drinks,2024-08-28 18:49:38.412,Barman-000003,
2626,review drinks,2024-08-28 18:53:47.833,Waiter-000001,
2626,prepare main course,2024-09-03 23:27:23.266,Cook-000002,
2626,signal food complete,2024-09-09 19:54:39.154,Cook-000001,
2626,bring food,2024-09-09 20:39:02.483,Cook helper-000002,
2626,deliver to customer,2024-09-09 20:43:21.198,Waiter-000005,
2626,event 8 end,2024-09-09 20:47:37.404,,
2627,take order,2024-08-28 18:45:00.000,Waiter-000002,
2627,start,2024-08-28 18:45:00.000,,
2627,review order,2024-08-28 18:45:35.110,Waiter-000005,
2627,prepare drinks,2024-08-28 18:45:50.167,Barman-000002,
2627,bring drinks,2024-08-28 18:50:58.670,Barman-000001,synonymous label('Bring drinks')
2627,review drinks,2024-08-28 18:52:51.329,Waiter-000003,
2627,prepare drinks,2024-08-28 18:53:35.680,Barman-000002,
2627,bring drinks,2024-08-28 18:54:20.081,Barman-000001,synonymous label('Bring drinks')
2627,review drinks,2024-08-28 18:57:08.633,Waiter-000002,
2627,prepare drinks,2024-08-28 18:57:38.082,Barman-000003,
2627,bring drinks,2024-08-28 19:10:48.956,Barman-000002,synonymous label('Bring drinks')
2627,review drinks,2024-08-28 19:16:28.206,Waiter-000003,
2627,prepare main course,2024-09-03 23:30:06.182,Cook-000002,
2627,signal food complete,2024-09-09 21:08:45.282,Cook-000001,
2627,bring food,2024-09-09 22:32:39.232,Cook helper-000002,
2627,deliver to customer,2024-09-09 22:35:40.723,Waiter-000003,
2627,event 8 end,2024-09-09 22:35:42.616,,
2628,take order,2024-08-28 19:00:00.000,Waiter-000003,
2628,start,2024-08-28 19:00:00.000,,
2628,review order,2024-08-28 19:00:06.626,Waiter-000001,
2628,prepare drinks,2024-08-28 19:01:27.717,Barman-000002,
2628,bring drinks,2024-08-28 19:02:26.136,Barman-000001,
2628,review drinks,2024-08-28 19:09:19.270,Waiter-000002,
2628,prepare main course,2024-09-03 23:32:31.640,Cook-000003,
2628,signal food complete,2024-09-09 20:46:24.665,Cook-000001,
2628,bring food,2024-09-09 21:08:45.282,Cook helper-000002,
2628,deliver to customer,2024-09-09 21:17:23.721,Waiter-000005,
2628,event 8 end,2024-09-09 21:17:35.896,,
2629,take order,2024-08-28 19:15:00.000,Waiter-000005,
2629,start,2024-08-28 19:15:00.000,,
2629,review order,2024-08-28 19:16:52.561,Waiter-000004,
2629,prepare drinks,2024-08-28 19:18:29.026,Barman-000001,
2629,bring drinks,2024-08-28 19:19:22.997,Barman-000003,
2629,review drinks,2024-08-28 19:20:20.356,Waiter-000001,
2629,prepare drinks,2024-08-28 19:20:21.162,Barman-000002,
2629,bring drinks,2024-08-28 19:24:54.669,Barman-000001,
2629,review drinks,2024-08-28 19:31:20.373,Waiter-000005,
2629,prepare main course,2024-09-03 23:40:07.833,Cook-000003,
2629,signal food complete,2024-09-09 20:57:15.405,Cook-000002,
2629,bring food,2024-09-09 21:11:43.361,Cook helper-000001,
2629,deliver to customer,2024-09-09 21:13:02.909,Waiter-000002,
2629,event 8 end,2024-09-09 21:17:56.149,,
2630,take order,2024-08-28 19:30:00.000,Waiter-000002,
2630,start,2024-08-28 19:30:00.000,,
2630,review order,2024-08-28 19:35:06.395,Waiter-000003,
2630,prepare drinks,2024-08-28 19:35:16.737,Barman-000003,
2630,bring drinks,2024-08-28 19:43:50.260,Barman-000002,
2630,review drinks,2024-08-28 19:52:25.029,Waiter-000005,
2630,prepare main course,2024-09-03 23:41:39.673,Cook-000003,
2630,signal food complete,2024-09-09 22:40:41.758,Cook-000003,
2630,bring food,2024-09-09 22:43:09.140,Cook helper-000003,
2630,deliver to customer,2024-09-09 22:48:33.170,Waiter-000002,
2630,event 8 end,2024-09-09 22:48:37.932,,
2631,take order,2024-08-28 19:45:00.000,Waiter-000004,
2631,start,2024-08-28 19:45:00.000,,
2631,review order,2024-08-28 19:45:03.885,Waiter-000001,
2631,prepare drinks,2024-08-28 19:46:39.955,Barman-000001,
2631,bring drinks,2024-08-28 19:51:51.658,Barman-000003,synonymous label('Bring drinks')
2631,review drinks,2024-08-28 20:00:26.149,Waiter-000003,
2631,prepare drinks,2024-08-28 20:02:42.817,Barman-000003,
2631,bring drinks,2024-08-28 20:03:23.616,Barman-000001,synonymous label('Bring drinks')
2631,review drinks,2024-08-28 20:07:25.758,Waiter-000005,
2631,prepare main course,2024-09-03 23:50:55.043,Cook-000002,
2631,signal food complete,2024-09-09 21:11:43.361,Cook-000002,
2631,bring food,2024-09-09 22:01:46.381,Cook helper-000002,
2631,deliver to customer,2024-09-09 22:04:12.886,Waiter-000001,
2631,event 8 end,2024-09-09 22:04:27.558,,
2632,take order,2024-08-28 20:00:00.000,Waiter-000002,
2632,start,2024-08-28 20:00:00.000,,
2632,review order,2024-08-28 20:00:57.607,Waiter-000004,
2632,prepare drinks,2024-08-28 20:01:08.018,Barman-000001,
2632,bring drinks,2024-08-28 20:02:33.957,Barman-000002,
2632,review drinks,2024-08-28 20:02:53.505,Waiter-000001,
2632,prepare main course,2024-09-04 00:15:59.926,Cook-000002,
2632,signal food complete,2024-09-09 22:01:46.381,Cook-000002,
2632,bring food,2024-09-09 22:43:59.831,Cook helper-000001,
2632,deliver to customer,2024-09-09 22:49:39.316,Waiter-000003,
2632,event 8 end,2024-09-09 22:51:59.046,,
2633,take order,2024-08-28 20:15:00.000,Waiter-000002,
2633,start,2024-08-28 20:15:00.000,,
2633,review order,2024-08-28 20:17:07.262,Waiter-000004,
2633,prepare drinks,2024-08-28 20:18:09.187,Barman-000002,
2633,bring drinks,2024-08-28 20:25:37.190,Barman-000003,
2633,review drinks,2024-08-28 20:25:48.902,Waiter-000003,
2633,prepare drinks,2024-08-28 20:26:05.139,Barman-000001,
2633,bring drinks,2024-08-28 20:27:29.296,Barman-000002,
2633,review drinks,2024-08-28 20:33:56.230,Waiter-000002,
2633,prepare main course,2024-09-04 00:19:42.521,Cook-000002,
2633,signal food complete,2024-09-09 22:53:41.486,Cook-000002,
2633,bring food,2024-09-09 23:06:55.729,Cook helper-000002,
2633,deliver to customer,2024-09-09 23:10:07.180,Waiter-000005,
2633,event 8 end,2024-09-09 23:10:35.411,,
2634,take order,2024-08-28 20:30:00.000,Waiter-000005,
2634,start,2024-08-28 20:30:00.000,,
2634,review order,2024-08-28 20:34:12.968,Waiter-000003,
2634,prepare drinks,2024-08-28 20:34:30.988,Barman-000003,
2634,bring drinks,2024-08-28 20:40:54.712,Barman-000001,synonymous label('Bring drinks')
2634,review drinks,2024-08-28 20:42:48.853,Waiter-000003,
2634,prepare main course,2024-09-04 00:37:07.734,Cook-000003,
2634,signal food complete,2024-09-09 22:43:09.140,Cook-000003,
2634,bring food,2024-09-09 23:05:20.950,Cook helper-000001,
2634,deliver to customer,2024-09-09 23:09:10.067,Waiter-000001,
2634,event 8 end,2024-09-09 23:10:13.835,,
2635,take order,2024-08-28 20:45:00.000,Waiter-000002,
2635,start,2024-08-28 20:45:00.000,,
2635,review order,2024-08-28 20:45:29.350,Waiter-000001,
2635,prepare drinks,2024-08-28 20:46:06.548,Barman-000002,
2635,bring drinks,2024-08-28 20:52:41.153,Barman-000003,
2635,review drinks,2024-08-28 20:53:35.691,Waiter-000003,
2635,prepare main course,2024-09-04 00:38:52.364,Cook-000003,
2635,signal food complete,2024-09-09 22:43:59.831,Cook-000002,
2635,bring food,2024-09-09 22:53:41.486,Cook helper-000002,
2635,deliver to customer,2024-09-09 22:59:08.112,Waiter-000005,
2635,event 8 end,2024-09-09 22:59:44.604,,
2636,take order,2024-08-28 21:00:00.000,Waiter-000002,
2636,start,2024-08-28 21:00:00.000,,
2636,review order,2024-08-28 21:02:50.647,Waiter-000001,
2636,prepare starter,2024-08-28 21:02:57.508,Cook helper-000002,
2636,prepare drinks,2024-08-28 21:02:57.508,Barman-000001,
2636,bring drinks,2024-08-28 21:19:40.248,Barman-000003,synonymous label('Bring drinks')
2636,review drinks,2024-08-28 21:20:58.159,Waiter-000001,
2636,prepare main course,2024-09-04 00:49:19.989,Cook-000003,
2636,signal food complete,2024-09-09 23:06:55.729,Cook-000002,
2636,bring food,2024-09-09 23:51:53.765,Cook helper-000003,
2636,deliver to customer,2024-09-09 23:57:00.420,Waiter-000003,
2636,event 8 end,2024-09-09 23:58:56.783,,
2637,take order,2024-08-28 21:15:00.000,Waiter-000003,
2637,start,2024-08-28 21:15:00.000,,
2637,review order,2024-08-28 21:17:08.763,Waiter-000002,
2637,prepare drinks,2024-08-28 21:17:41.352,Barman-000002,
2637,bring drinks,2024-08-28 21:24:15.885,Barman-000001,
2637,review drinks,2024-08-28 21:25:22.617,Waiter-000004,
2637,prepare main course,2024-09-04 00:58:26.126,Cook-000003,
2637,signal food complete,2024-09-09 23:17:47.530,Cook-000001,
2637,bring food,2024-09-09 23:32:26.537,Cook helper-000002,
2637,deliver to customer,2024-09-09 23:39:15.447,Waiter-000003,
2637,event 8 end,2024-09-09 23:40:20.066,,
2638,take order,2024-08-28 21:30:00.000,Waiter-000003,
2638,start,2024-08-28 21:30:00.000,,
2638,review order,2024-08-28 21:34:48.140,Waiter-000002,
2638,prepare starter,2024-08-28 21:35:08.496,Cook helper-000002,
2638,prepare drinks,2024-08-28 21:35:08.496,Barman-000003,
2638,bring drinks,2024-08-28 21:43:20.705,Barman-000002,
2638,review drinks,2024-08-28 22:02:05.768,Waiter-000004,
2638,prepare drinks,2024-08-28 22:02:50.048,Barman-000002,
2638,bring drinks,2024-08-28 22:03:59.632,Barman-000002,
2638,review drinks,2024-08-28 22:10:16.896,Waiter-000003,
2638,prepare main course,2024-09-04 01:10:41.418,Cook-000003,
2638,signal food complete,2024-09-09 23:27:19.958,Cook-000003,
2638,bring food,2024-09-10 00:11:50.836,Cook helper-000001,
2638,deliver to customer,2024-09-10 00:15:54.801,Waiter-000001,
2638,event 8 end,2024-09-10 00:17:14.216,,
2639,take order,2024-08-28 21:45:00.000,Waiter-000001,
2639,start,2024-08-28 21:45:00.000,,
2639,review order,2024-08-28 21:48:40.439,Waiter-000004,
2639,prepare drinks,2024-08-28 21:48:57.323,Barman-000001,
2639,bring drinks,2024-08-28 21:49:31.421,Barman-000003,
2639,review drinks,2024-08-28 21:50:02.589,Waiter-000005,
2639,prepare drinks,2024-08-28 21:52:47.405,Barman-000001,
2639,bring drinks,2024-08-28 22:05:54.108,Barman-000001,
2639,review drinks,2024-08-28 22:06:36.340,Waiter-000005,
2639,prepare main course,2024-09-04 01:14:53.527,Cook-000003,
2639,signal food complete,2024-09-09 23:44:25.432,Cook-000001,
2639,bring food,2024-09-10 00:27:42.580,Cook helper-000003,
2639,deliver to customer,2024-09-10 00:29:19.485,Waiter-000004,
2639,event 8 end,2024-09-10 00:30:52.207,,
2640,take order,2024-08-28 22:00:00.000,Waiter-000002,
2640,start,2024-08-28 22:00:00.000,,
2640,review order,2024-08-28 22:00:54.054,Waiter-000001,
2640,prepare drinks,2024-08-28 22:01:00.766,Barman-000003,
2640,bring drinks,2024-08-28 22:01:32.319,Barman-000003,
2640,review drinks,2024-08-28 22:13:44.428,Waiter-000002,
2640,prepare drinks,2024-08-28 22:13:59.732,Barman-000001,
2640,bring drinks,2024-08-28 22:16:26.436,Barman-000002,
2640,review drinks,2024-08-28 22:19:21.530,Waiter-000004,
2640,prepare main course,2024-09-04 01:23:00.724,Cook-000003,
2640,signal food complete,2024-09-10 00:01:49.026,Cook-000002,
2640,bring food,2024-09-10 01:07:05.395,Cook helper-000002,
2640,deliver to customer,2024-09-10 01:08:39.959,Waiter-000005,
2640,event 8 end,2024-09-10 01:09:06.511,,
2641,take order,2024-08-28 22:15:00.000,Waiter-000001,
2641,start,2024-08-28 22:15:00.000,,
2641,review order,2024-08-28 22:20:16.335,Waiter-000005,
2641,prepare starter,2024-08-28 22:20:19.492,Cook helper-000003,
2641,prepare drinks,2024-08-28 22:20:19.492,Barman-000003,
2641,bring drinks,2024-08-28 22:23:57.829,Barman-000001,
2641,review drinks,2024-08-28 22:30:48.416,Waiter-000004,
2641,signal food complete,2024-09-04 01:34:25.056,Cook-000002,
2641,bring food,2024-09-04 01:42:31.706,Cook helper-000003,
2641,deliver to customer,2024-09-04 01:45:38.622,Waiter-000003,
2641,event 8 end,2024-09-04 01:47:23.305,,
2642,take order,2024-08-28 22:30:00.000,Waiter-000003,
2642,start,2024-08-28 22:30:00.000,,
2642,review order,2024-08-28 22:30:03.449,Waiter-000002,
2642,prepare drinks,2024-08-28 22:30:16.591,Barman-000002,
2642,bring drinks,2024-08-28 22:32:01.952,Barman-000003,synonymous label('Bring drinks')
2642,review drinks,2024-08-28 22:38:01.020,Waiter-000001,
2642,prepare main course,2024-09-04 01:42:31.706,Cook-000002,
2642,signal food complete,2024-09-10 00:47:58.282,Cook-000001,
2642,bring food,2024-09-10 01:16:07.451,Cook helper-000001,
2642,deliver to customer,2024-09-10 01:22:08.722,Waiter-000005,
2642,event 8 end,2024-09-10 01:23:35.123,,
2643,take order,2024-08-28 22:45:00.000,Waiter-000005,
2643,start,2024-08-28 22:45:00.000,,
2643,review order,2024-08-28 22:46:38.758,Waiter-000002,
2643,prepare starter,2024-08-28 22:46:42.218,Cook helper-000001,
2643,prepare drinks,2024-08-28 22:46:42.218,Barman-000001,
2643,bring drinks,2024-08-28 22:47:45.427,Barman-000002,
2643,review drinks,2024-08-28 22:49:43.717,Waiter-000004,
2643,prepare drinks,2024-08-28 22:50:27.853,Barman-000003,
2643,bring drinks,2024-08-28 22:51:27.714,Barman-000001,
2643,review drinks,2024-08-28 22:54:03.184,Waiter-000001,
2643,prepare drinks,2024-08-28 22:54:16.634,Barman-000002,
2643,bring drinks,2024-08-28 22:54:22.169,Barman-000003,
2643,review drinks,2024-08-28 22:57:33.843,Waiter-000003,
2643,prepare drinks,2024-08-28 22:58:12.210,Barman-000001,
2643,bring drinks,2024-08-28 23:02:21.155,Barman-000002,
2643,review drinks,2024-08-28 23:02:44.170,Waiter-000004,
2643,prepare main course,2024-09-04 01:44:06.556,Cook-000003,
2643,signal food complete,2024-09-10 00:11:50.836,Cook-000003,
